instrument,Time,granularity,Open,High,Low,Close,smaHigh,smaLow,sslDown,sslUp,Position,SIGNAL,ATR,atrup,atrdown,SL,TP,baseline
GBP_CAD,2024-06-17 07:00:00+10:00,D,1.74275,1.74325,1.74134,1.74284,1.7534669999999999,1.746768,1.7534669999999999,1.746768,sell,False,0.006847248391198379,1.7496872483911983,1.7359927516088016,1.7531108725867974,1.7359927516088016,1.749785
