instrument,Time,granularity,Open,High,Low,Close,smaHigh,smaLow,sslDown,sslUp,Position,SIGNAL,ATR,atrup,atrdown,SL,TP,baseline
AUD_CHF,2024-06-17 07:00:00+10:00,D,0.58882,0.5894,0.58774,0.58801,0.594658,0.590297,0.594658,0.590297,sell,False,0.004115942425422502,0.5921259424254225,0.5838940575745776,0.5941839136381338,0.5838940575745776,0.5917925
