instrument,Time,granularity,Open,High,Low,Close,smaHigh,smaLow,sslDown,sslUp,Position,SIGNAL,ATR,atrup,atrdown,SL,TP,baseline
GBP_AUD,2024-06-17 07:00:00+10:00,D,1.91838,1.92195,1.91592,1.9206,1.928303,1.917859,1.917859,1.928303,buy,False,0.009856303853334967,1.930456303853335,1.910743696146665,1.9058155442199975,1.930456303853335,1.92354
