instrument,Time,granularity,Open,High,Low,Close,smaHigh,smaLow,sslDown,sslUp,Position,SIGNAL,ATR,atrup,atrdown,SL,TP,baseline
EUR_CHF,2024-06-17 07:00:00+10:00,D,0.95368,0.95374,0.95226,0.95312,0.96776,0.9619770000000001,0.96776,0.9619770000000001,sell,False,0.005206170827234243,0.9583261708272343,0.9479138291727657,0.9609292562408513,0.9479138291727657,0.96233375
