instrument,Time,granularity,Open,High,Low,Close,smaHigh,smaLow,sslDown,sslUp,Position,SIGNAL,ATR,atrup,atrdown,SL,TP,baseline
AUD_JPY,2024-06-17 07:00:00+10:00,D,104.052,104.279,103.898,103.914,104.2689,103.38199999999999,103.38199999999999,104.2689,buy,False,0.8317627915090524,104.74576279150905,103.08223720849095,102.66635581273643,104.74576279150905,103.895375
