instrument,Time,granularity,Open,High,Low,Close,smaHigh,smaLow,sslDown,sslUp,Position,SIGNAL,ATR,atrup,atrdown,SL,TP,baseline
USD_CAD,2024-06-17 07:00:00+10:00,D,1.3735,1.37454,1.37294,1.37423,1.375416,1.369672,1.369672,1.375416,buy,False,0.005952041405536157,1.3801820414055361,1.368277958594464,1.3653019378916957,1.3801820414055361,1.3736325
