instrument,Time,granularity,Open,High,Low,Close,smaHigh,smaLow,sslDown,sslUp,Position,SIGNAL,ATR,atrup,atrdown,SL,TP,baseline
USD_JPY,2024-06-17 07:00:00+10:00,D,157.365,157.662,157.292,157.359,157.1697,155.97179999999997,155.97179999999997,157.1697,buy,False,1.1050650136954354,158.46406501369543,156.25393498630459,155.70140247945685,158.46406501369543,156.8835
