instrument,Time,granularity,Open,High,Low,Close,smaHigh,smaLow,sslDown,sslUp,Position,SIGNAL,ATR,atrup,atrdown,SL,TP,baseline
EUR_GBP,2024-06-17 07:00:00+10:00,D,0.84344,0.84446,0.84312,0.844,0.8482609999999999,0.8450960000000001,0.8482609999999999,0.8450960000000001,sell,False,0.003037477140070096,0.84703747714007,0.8409625228599299,0.8485562157101051,0.8409625228599299,0.8453625
