instrument,Time,granularity,Open,High,Low,Close,smaHigh,smaLow,sslDown,sslUp,Position,SIGNAL,ATR,atrup,atrdown,SL,TP,baseline,SSL_BUY,SSL_SELL
EUR_AUD,2024-06-17 07:00:00+10:00,D,1.61863,1.62192,1.61751,1.62098,1.633287,1.623921,1.633287,1.623921,sell,False,0.0087073597586083,1.6296873597586086,1.6122726402413916,1.6340410396379126,1.6122726402413916,1.6260925,,
EUR_AUD,2024-06-28 07:00:00+10:00,D,1.6117,1.6148,1.60224,1.6065,1.6162579999999998,1.60701,1.6162579999999998,1.60701,sell,True,0.009375327836763243,1.6158753278367632,1.5971246721632368,1.620562991755145,1.5971246721632368,1.609635,False,True
