instrument,Time,granularity,Open,High,Low,Close,smaHigh,smaLow,sslDown,sslUp,Position,SIGNAL,ATR,atrup,atrdown,SL,TP,baseline
EUR_USD,2024-06-17 07:00:00+10:00,D,1.07068,1.07094,1.0699,1.07044,1.082906,1.076613,1.082906,1.076613,sell,False,0.005927839720059233,1.0763678397200593,1.0645121602799408,1.0793317595800889,1.0645121602799408,1.07690875
