instrument,Time,granularity,Open,High,Low,Close,smaHigh,smaLow,sslDown,sslUp,Position,SIGNAL,ATR,atrup,atrdown,SL,TP,baseline,SSL_BUY,SSL_SELL
CAD_JPY,2024-06-17 07:00:00+10:00,D,114.577,114.784,114.476,114.51,114.5241,113.69660000000002,113.69660000000002,114.5241,buy,False,0.808176893128049,115.31817689312804,113.70182310687196,113.29773466030794,115.31817689312804,114.2155,,
CAD_JPY,2024-07-15 07:00:00+10:00,D,115.945,116.173,115.6,115.643,118.13899999999998,117.19860000000001,118.13899999999998,117.19860000000001,sell,False,0.874381112012131,116.51738111201213,114.76861888798787,116.9545716680182,114.76861888798787,117.4455,False,False
