instrument,Time,granularity,Open,High,Low,Close,smaHigh,smaLow,sslDown,sslUp,Position,SIGNAL,ATR,atrup,atrdown,SL,TP,baseline
EUR_NZD,2024-06-17 07:00:00+10:00,D,1.74264,1.7474,1.74264,1.74708,1.758816,1.748882,1.758816,1.748882,sell,False,0.0095407112663255,1.7566207112663257,1.7375392887336745,1.7613910668994883,1.7375392887336745,1.75119125
EUR_NZD,2024-06-17 07:00:00+10:00,D,1.74135,1.75035,1.74135,1.74885,1.75888,1.748255,1.748255,1.75888,buy,True,0.0100180695105221,1.758868069510522,1.738831930489478,1.7338228957342168,1.758868069510522,1.75104125
EUR_NZD,2024-06-17 07:00:00+10:00,D,1.74135,1.75035,1.74135,1.74871,1.75888,1.748255,1.748255,1.75888,buy,True,0.0100180695105221,1.758728069510522,1.738691930489478,1.7336828957342167,1.758728069510522,1.75102375
EUR_NZD,2024-06-17 07:00:00+10:00,D,1.74135,1.75053,1.74135,1.75048,1.758898,1.748255,1.748255,1.758898,buy,True,0.0100309266533792,1.7605109266533794,1.7404490733466207,1.7354336100199312,1.7605109266533794,1.751245
EUR_NZD,2024-06-17 07:00:00+10:00,D,1.74135,1.75075,1.74135,1.74905,1.7589199999999998,1.748255,1.748255,1.7589199999999998,buy,True,0.0100466409390935,1.7590966409390936,1.7390033590609064,1.7339800385913595,1.7590966409390936,1.75106625
EUR_NZD,2024-06-17 07:00:00+10:00,D,1.74135,1.75075,1.74135,1.74899,1.7589199999999998,1.748255,1.748255,1.7589199999999998,buy,True,0.0100466409390935,1.7590366409390936,1.7389433590609065,1.7339200385913598,1.7590366409390936,1.75105875
EUR_NZD,2024-06-17 07:00:00+10:00,D,1.74135,1.75075,1.74135,1.74895,1.7589199999999998,1.748255,1.748255,1.7589199999999998,buy,True,0.0100466409390935,1.7589966409390936,1.7389033590609064,1.7338800385913598,1.7589966409390936,1.75105375
EUR_NZD,2024-06-17 07:00:00+10:00,D,1.74135,1.75075,1.74135,1.74901,1.7589199999999998,1.748255,1.748255,1.7589199999999998,buy,True,0.010046640939093545,1.7590566409390935,1.7389633590609064,1.7339400385913597,1.7590566409390935,1.75106125
