instrument,Time,granularity,Open,High,Low,Close,smaHigh,smaLow,sslDown,sslUp,Position,SIGNAL,ATR,atrup,atrdown,SL,TP,baseline
AUD_CAD,2024-06-17 07:00:00+10:00,D,0.90887,0.90936,0.90692,0.90744,0.912624,0.907645,0.912624,0.907645,sell,True,0.004741166374303,0.912181166374303,0.902698833625697,0.9145517495614546,0.902698833625697,0.9096725
AUD_CAD,2024-06-17 07:00:00+10:00,D,0.91012,0.91048,0.907,0.90754,0.91302,0.907723,0.91302,0.907723,sell,True,0.0049552866856793,0.9124952866856794,0.9025847133143208,0.9149729300285192,0.9025847133143208,0.90979625
AUD_CAD,2024-06-17 07:00:00+10:00,D,0.91012,0.91048,0.907,0.90761,0.91302,0.907723,0.91302,0.907723,sell,True,0.0049552866856793,0.9125652866856794,0.9026547133143208,0.9150429300285192,0.9026547133143208,0.909805
AUD_CAD,2024-06-17 07:00:00+10:00,D,0.91012,0.91048,0.907,0.90754,0.91302,0.907723,0.91302,0.907723,sell,True,0.0049552866856793,0.9124952866856794,0.9025847133143208,0.9149729300285192,0.9025847133143208,0.90979625
AUD_CAD,2024-06-17 07:00:00+10:00,D,0.91012,0.91048,0.907,0.90703,0.91302,0.907723,0.91302,0.907723,sell,True,0.0049552866856793,0.9119852866856794,0.9020747133143208,0.9144629300285192,0.9020747133143208,0.9097325
AUD_CAD,2024-06-17 07:00:00+10:00,D,0.91012,0.91048,0.90647,0.9067,0.91302,0.90767,0.91302,0.90767,sell,True,0.0049931438285365,0.9116931438285364,0.9017068561714634,0.9141897157428048,0.9017068561714634,0.90969125
AUD_CAD,2024-06-17 07:00:00+10:00,D,0.91012,0.91048,0.90603,0.90742,0.91302,0.9076259999999999,0.91302,0.9076259999999999,sell,True,0.005024572399965077,0.9124445723999651,0.9023954276000349,0.9149568585999476,0.9023954276000349,0.90978125
