Date,S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low,120 Days,180 Days
2022-08-04,4,AKJCL,40.29,237.0,239.9,227.0,228.0,232.81,"74,049.00",238.00,"17,239,011.90",413,-10.0,12.9,-4.2,5.68,-2.11,502.00,162.00,,
2022-08-05,4,AKJCL,36.9,227.0,234.0,222.5,223.0,227.29,"82,865.00",228.00,"18,834,057.20",391,-5.0,11.5,-2.19,5.17,-1.92,502.00,162.00,,
2022-08-07,4,AKJCL,33.45,221.0,233.0,221.0,226.5,227.11,"66,750.00",223.00,"15,159,832.80",322,3.5,12.0,1.57,5.43,-0.27,502.00,162.00,,
2022-08-08,5,AKJCL,35.12,231.0,233.0,222.0,224.0,226.82,"59,135.00",226.50,"13,413,075.20",292,-2.50,11.00,-1.1,4.95,-1.26,502.00,162.00,,
2022-08-09,4,AKJCL,33.29,221.2,225.0,217.0,218.0,220.29,"61,656.00",224.00,"13,582,132.50",334,-6.0,8.0,-2.68,3.69,-1.05,502.00,162.00,,
2022-08-10,4,AKJCL,30.78,215.1,220.0,213.2,215.0,216.99,"47,963.00",218.00,"10,407,501.00",300,-3.0,6.80,-1.38,3.19,-0.93,502.00,162.00,,
2022-08-11,5,AKJCL,30.36,218.0,221.3,210.0,211.0,214.71,"61,947.00",215.00,"13,300,340.80",263,-4.00,11.30,-1.86,5.38,-1.76,502.00,162.00,,
2022-08-14,4,AKJCL,25.36,211.0,218.0,208.0,208.5,212.09,"39,670.00",211.00,"8,413,560.10",251,-2.5,10.0,-1.18,4.81,-1.72,502.00,162.00,,
2022-08-15,4,AKJCL,39.3,211.0,223.2,208.0,222.0,215.77,"58,932.00",208.50,"12,715,931.20",369,13.5,15.2,6.47,7.31,2.8,502.00,162.00,,
2022-08-16,5,AKJCL,32.09,225.0,226.0,214.0,214.0,218.68,"67,308.00",222.00,"14,719,185.60",326,-8.00,12.00,-3.6,5.61,-2.19,502.00,162.00,,
2022-08-17,5,AKJCL,33.32,214.0,217.4,212.0,213.0,214.57,"29,340.00",214.00,"6,295,565.50",157,-1.0,5.4,-0.47,2.55,-0.74,502.00,162.00,,
2022-08-18,4,AKJCL,47.55,215.0,225.0,214.0,224.9,220.11,"82,248.00",213.00,"18,103,256.10",367,11.9,11.0,5.59,5.14,2.13,502.00,162.00,,
2022-08-21,4,AKJCL,28.18,225.0,233.8,220.1,220.1,226.54,"72,057.00",224.90,"16,323,630.80",443,-4.8,13.7,-2.13,6.22,-2.92,466.00,162.00,,
2022-08-22,4,AKJCL,32.61,216.0,224.0,216.0,220.0,219.20,"45,062.00",220.10,"9,877,420.90",228,-0.1,8.0,-0.05,3.7,0.37,466.00,162.00,,
2022-08-23,4,AKJCL,41.06,218.1,222.0,215.7,218.0,218.08,"25,201.00",220.00,"5,495,731.50",133,-2.0,6.3,-0.91,2.92,-0.03,466.00,162.00,,
2022-08-24,4,AKJCL,24.89,220.0,222.0,217.2,217.2,219.92,"19,515.00",218.00,"4,291,727.50",144,-0.8,4.8,-0.37,2.21,-1.25,466.00,162.00,,
2022-08-25,4,AKJCL,35.36,221.5,221.5,215.0,216.0,216.85,"30,432.00",217.20,"6,599,044.30",179,-1.2,6.5,-0.55,3.02,-0.39,466.00,162.00,,
2022-08-26,4,AKJCL,28.91,220.3,220.3,211.0,213.5,212.90,"22,283.00",216.00,"4,744,098.80",148,-2.5,9.3,-1.16,4.41,0.28,466.00,162.00,,
2022-08-28,5,AKJCL,30.03,216.5,216.8,206.8,207.0,209.21,"51,616.00",213.50,"10,798,614.80",317,-6.5,10.0,-3.04,4.84,-1.07,466.00,162.00,,
2022-08-29,4,AKJCL,26.83,202.9,208.9,202.0,207.5,205.90,"25,451.00",207.00,"5,240,333.30",157,0.5,6.9,0.24,3.42,0.77,466.00,162.00,,
2022-08-30,4,AKJCL,24.82,203.4,211.6,203.4,207.0,207.56,"23,572.00",207.50,"4,892,626.30",140,-0.5,8.2,-0.24,4.03,-0.27,442.60,162.00,,
2022-08-31,4,AKJCL,23.98,207.0,209.5,202.9,204.0,204.18,"23,482.00",207.00,"4,794,627.60",148,-3.0,6.6,-1.45,3.25,-0.09,442.60,162.00,,
2022-09-01,5,AKJCL,34.45,207.0,208.0,200.1,206.5,204.21,"39,328.00",204.00,"8,031,187.10",197,2.5,7.9,1.23,3.95,1.11,440.00,162.00,,
2022-09-02,4,AKJCL,24.44,210.6,210.6,202.0,204.0,204.24,"6,155.00",206.50,"1,257,113.10",55,-2.5,8.6,-1.21,4.26,-0.12,440.00,162.00,,
2022-09-04,4,AKJCL,24.89,208.0,208.0,203.0,203.3,205.49,"10,883.00",204.00,"2,236,372.70",87,-0.7,5.0,-0.34,2.46,-1.08,440.00,162.00,,
2022-09-05,4,AKJCL,32.88,205.9,206.0,201.6,203.0,203.49,"29,585.00",203.30,"6,020,302.40",162,-0.3,4.4,-0.15,2.18,-0.24,440.00,162.00,,
2022-09-06,4,AKJCL,21.83,199.0,206.0,199.0,200.0,200.72,"22,103.00",203.00,"4,436,489.80",155,-3.0,7.0,-1.48,3.52,-0.36,440.00,162.00,,
2022-09-07,4,AKJCL,20.34,204.0,204.0,196.0,198.0,197.55,"14,635.00",200.00,"2,891,184.00",118,-2.0,8.0,-1.0,4.08,0.23,440.00,162.00,,
2022-09-08,4,AKJCL,35.66,200.0,205.0,195.0,203.0,200.49,"38,785.00",198.00,"7,775,998.00",183,5.0,10.0,2.53,5.13,1.24,440.00,162.00,,
2022-09-11,5,AKJCL,25.06,205.0,205.0,197.0,198.9,198.73,"12,079.00",203.00,"2,400,503.00",93,-4.1,8.0,-2.02,4.06,0.08,440.00,162.00,,
2022-09-12,5,AKJCL,25.41,196.0,201.0,194.1,195.0,195.45,"14,354.00",198.90,"2,805,548.30",108,-3.9,6.9,-1.96,3.55,-0.23,440.00,162.00,,
