Date,S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
2022-12-28,174,PLI,50.85,357.0,392.7,357.0,392.7,391.36,"7,656.00",357.00,"2,996,275.00",155,35.7,35.7,10.0,10.0,0.34,676.00,321.80
2022-12-29,175,PLI,56.05,400.5,431.9,400.0,431.9,423.70,"22,983.00",392.70,"9,737,935.50",461,39.2,31.9,9.98,7.98,1.9,676.00,321.80
2023-01-01,179,PLI,56.25,440.0,475.0,440.0,475.0,472.16,"19,017.00",431.90,"8,979,024.00",284,43.1,35.00,9.98,7.95,0.6,676.00,321.80
2023-01-02,171,PLI,58.26,484.0,499.8,457.0,485.0,482.60,"30,134.00",475.00,"14,542,518.80",489,10.0,42.8,2.11,9.37,0.5,676.00,321.80
2023-01-03,176,PLI,58.99,477.2,484.0,468.0,474.0,473.09,"21,070.00",485.00,"9,967,964.30",366,-11.0,16.0,-2.27,3.42,0.19,676.00,321.80
2023-01-04,175,PLI,51.99,474.0,480.0,465.1,478.9,473.14,"18,317.00",474.00,"8,666,466.50",272,4.9,14.9,1.03,3.2,1.2,676.00,321.80
2023-01-05,174,PLI,53.15,487.5,501.0,471.0,495.0,486.22,"36,771.00",478.90,"17,878,937.80",447,16.1,30.0,3.36,6.37,1.77,676.00,321.80
2023-01-08,176,PLI,54.75,495.0,544.5,486.6,537.0,532.97,"37,059.00",495.00,"19,751,403.20",593,42.00,57.90,8.48,11.9,0.75,676.00,321.80
2023-01-09,173,PLI,53.33,532.0,550.0,532.0,539.0,541.79,"13,271.00",537.00,"7,190,076.40",310,2.0,18.0,0.37,3.38,-0.52,676.00,321.80
2023-01-10,171,PLI,52.94,539.0,540.0,510.1,518.0,529.32,"24,909.00",539.00,"13,184,929.50",392,-21.0,29.9,-3.9,5.86,-2.19,676.00,321.80
2023-01-12,168,PLI,53.13,528.0,528.0,502.0,512.0,508.52,"37,958.00",518.00,"19,302,235.50",452,-6.0,26.0,-1.16,5.18,0.68,676.00,321.80
2023-01-17,169,PLI,46.79,501.9,530.0,501.9,522.1,517.38,"20,321.00",512.00,"10,513,682.60",453,10.1,28.1,1.97,5.6,0.9,665.00,321.80
2023-01-18,166,PLI,45.89,512.8,533.4,512.8,520.0,526.69,"20,403.00",522.10,"10,745,973.90",313,-2.1,20.6,-0.4,4.02,-1.29,665.00,321.80
2023-01-19,165,PLI,45.52,515.0,524.0,510.1,520.0,518.88,"12,390.00",520.00,"6,428,912.60",303,0.0,13.9,0.0,2.72,0.22,665.00,321.80
2023-01-23,172,PLI,42.66,512.0,523.2,505.0,515.0,512.17,"11,345.00",520.00,"5,810,594.90",302,-5.0,18.2,-0.96,3.6,0.55,665.00,321.80
2023-01-24,165,PLI,41.53,505.0,509.0,497.4,509.0,502.58,"11,908.00",515.00,"5,984,699.50",268,-6.0,11.6,-1.17,2.33,1.26,665.00,321.80
2023-01-25,173,PLI,44.06,500.0,522.0,500.0,512.1,516.32,"13,618.00",509.00,"7,031,178.40",337,3.1,22.0,0.61,4.4,-0.82,665.00,321.80
2023-01-26,167,PLI,42.31,522.0,525.0,510.0,513.5,516.22,"8,735.00",512.10,"4,509,147.50",253,1.4,15.0,0.27,2.94,-0.53,665.00,321.80
2023-01-29,176,PLI,46.8,507.0,536.3,497.0,527.0,523.03,"23,931.00",513.50,"12,516,611.30",462,13.5,39.3,2.63,7.91,0.75,665.00,321.80
2023-01-31,172,PLI,42.29,525.0,525.0,506.0,521.0,516.16,"19,289.00",519.90,"9,956,190.00",349,1.1,19.0,0.21,3.75,0.93,665.00,321.80
2023-02-01,171,PLI,44.56,514.5,533.0,510.8,524.8,523.59,"17,369.00",521.00,"9,094,263.10",369,3.8,22.2,0.73,4.35,0.23,656.00,321.80
2023-02-02,171,PLI,37.12,515.0,531.4,515.0,516.0,519.61,"22,709.00",524.80,"11,799,719.50",264,-8.8,16.4,-1.68,3.18,-0.7,656.00,321.80
2023-02-05,172,PLI,34.93,516.0,522.0,511.1,515.0,517.68,"11,725.00",516.00,"6,069,747.40",277,-1.0,10.9,-0.19,2.13,-0.52,656.00,321.80
2023-02-06,171,PLI,31.71,515.0,517.0,510.0,512.6,513.43,"7,566.00",515.00,"3,884,604.10",237,-2.4,7.0,-0.47,1.37,-0.16,656.00,321.80
2023-02-07,172,PLI,39.96,512.0,532.0,510.3,531.5,523.57,"15,090.00",512.60,"7,900,694.00",398,18.9,21.7,3.69,4.25,1.49,656.00,321.80
2023-02-08,170,PLI,52.15,536.0,547.0,523.0,534.0,536.19,"22,172.00",531.50,"11,888,382.10",345,2.5,24.0,0.47,4.59,-0.41,656.00,321.80
2023-02-09,171,PLI,49.67,544.6,555.0,524.0,539.0,531.42,"8,741.00",534.00,"4,645,163.00",208,5.0,31.0,0.94,5.92,1.41,651.20,321.80
2023-02-12,167,PLI,47.2,528.3,530.0,513.5,514.6,519.79,"14,685.00",539.00,"7,633,169.10",284,-24.4,16.5,-4.53,3.21,-1.01,651.20,321.80
2023-02-14,170,PLI,31.86,512.0,535.0,506.1,520.0,518.39,"13,108.00",514.60,"6,795,062.00",263,5.40,28.9,1.05,5.71,0.31,651.20,321.80
2023-02-15,169,PLI,30.97,511.2,530.0,511.2,514.2,516.41,"5,422.00",520.00,"2,799,998.60",166,-5.80,18.80,-1.12,3.68,-0.43,651.20,321.80
2023-02-16,169,PLI,31.79,505.6,519.0,505.6,508.0,511.25,"7,636.00",514.20,"3,903,882.60",200,-6.20,13.40,-1.21,2.65,-0.64,651.20,321.80
2023-02-20,171,PLI,28.87,499.0,505.0,491.0,500.0,497.68,"8,987.00",508.00,"4,472,677.50",260,-8.0,14.0,-1.57,2.85,0.46,651.20,321.80
2023-02-22,181,PLI,28.45,491.0,515.0,491.0,510.0,507.14,"6,722.00",500.00,"3,409,017.00",259,10.0,24.0,2.0,4.89,0.56,651.20,321.80
2023-02-23,173,PLI,25.94,503.5,512.0,492.2,498.0,498.82,"6,973.00",510.00,"3,478,277.70",184,-12.0,19.8,-2.35,4.02,-0.16,651.20,321.80
2023-02-26,172,PLI,28.52,495.0,498.0,480.0,491.0,489.58,"8,460.00",498.00,"4,141,872.50",201,-7.0,18.0,-1.41,3.75,0.29,651.20,321.80
2023-02-27,170,PLI,33.66,487.0,499.0,485.0,496.0,491.68,"5,922.00",491.00,"2,911,733.20",148,5.0,14.00,1.02,2.89,0.87,651.20,321.80
2023-02-28,174,PLI,25.17,496.0,505.0,490.0,495.0,496.94,"5,319.00",496.00,"2,643,203.90",178,-1.0,15.0,-0.2,3.06,-0.39,651.20,321.80
2023-03-01,169,PLI,33.59,490.0,491.0,482.0,483.5,486.24,"6,033.00",495.00,"2,933,495.50",124,-11.50,9.00,-2.32,1.87,-0.57,651.20,321.80
2023-03-02,169,PLI,36.31,485.0,489.9,475.4,489.0,481.12,"6,805.00",483.50,"3,273,992.60",143,5.5,14.5,1.14,3.05,1.61,651.20,321.80
2023-03-05,170,PLI,31.42,481.0,488.0,468.5,478.0,471.50,"6,055.00",489.00,"2,854,951.00",122,-11.0,19.5,-2.25,4.16,1.36,651.20,321.80
2023-03-07,172,PLI,28.92,468.5,478.0,468.5,477.0,473.56,"2,410.00",478.00,"1,141,277.00",121,-1.0,9.5,-0.21,2.03,0.72,651.20,321.80
2023-03-09,170,PLI,42.82,477.0,495.0,468.0,487.0,478.40,"6,100.00",477.00,"2,918,248.50",168,10.0,27.0,2.1,5.77,1.77,651.20,321.80
2023-03-12,171,PLI,28.36,485.0,496.7,472.1,476.0,477.12,"2,384.00",487.00,"1,137,445.50",138,-11.0,24.6,-2.26,5.21,-0.23,651.20,321.80
2023-03-13,169,PLI,29.39,466.6,470.0,465.0,468.0,466.89,"2,819.00",476.00,"1,316,158.00",111,-8.0,5.0,-1.68,1.08,0.24,651.20,321.80
2023-03-14,167,PLI,36.02,459.0,468.0,458.7,458.7,461.02,"7,040.00",468.00,"3,245,591.70",134,-9.3,9.3,-1.99,2.03,-0.51,651.20,321.80
2023-03-15,166,PLI,35.87,451.2,476.3,451.2,466.0,455.42,"11,824.00",458.70,"5,384,880.50",143,7.30,25.1,1.59,5.56,2.27,651.20,321.80
