Date,S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low,120 Days,180 Days
2022-08-04,7,ALICL,37.79,650.0,659.7,633.0,633.0,643.96,"62,331.00",650.10,"40,138,614.90",415,-17.1,26.7,-2.63,4.22,-1.73,"1,513.00",484.00,,
2022-08-05,7,ALICL,33.83,632.0,644.0,622.0,640.0,636.36,"42,575.00",633.00,"27,092,875.80",267,7.0,22.0,1.11,3.54,0.57,"1,513.00",484.00,,
2022-08-07,7,ALICL,38.49,650.0,662.0,631.0,644.0,643.43,"125,934.00",640.00,"81,029,155.60",620,4.0,31.0,0.63,4.91,0.09,"1,513.00",484.00,,
2022-08-08,8,ALICL,34.01,645.0,649.0,622.0,622.0,632.61,"38,243.00",644.00,"24,192,740.10",365,-22.00,27.00,-3.42,4.34,-1.71,"1,513.00",484.00,,
2022-08-09,7,ALICL,31.99,629.9,629.9,603.0,604.0,611.99,"39,044.00",622.00,"23,894,409.10",279,-18.0,26.9,-2.89,4.46,-1.32,"1,513.00",484.00,,
2022-08-10,7,ALICL,29.15,602.7,615.0,593.0,600.0,600.12,"25,465.00",604.00,"15,282,059.60",199,-4.0,22.00,-0.66,3.71,-0.02,"1,513.00",484.00,,
2022-08-11,8,ALICL,27.0,608.0,608.0,592.0,598.0,599.68,"18,602.00",600.00,"11,155,224.20",151,-2.00,16.00,-0.33,2.7,-0.28,"1,513.00",484.00,,
2022-08-14,7,ALICL,24.34,600.0,605.0,585.0,585.0,593.21,"21,817.00",598.00,"12,942,114.30",173,-13.0,20.0,-2.17,3.42,-1.4,"1,513.00",484.00,,
2022-08-15,7,ALICL,38.26,575.0,615.0,574.0,614.0,598.45,"23,725.00",585.00,"14,198,340.80",185,29.0,41.0,4.96,7.14,2.53,"1,513.00",484.00,,
2022-08-16,8,ALICL,27.3,613.0,621.0,585.0,587.0,602.02,"28,781.00",614.00,"17,326,716.50",235,-27.00,36.00,-4.4,6.15,-2.56,"1,513.00",484.00,,
2022-08-17,8,ALICL,22.39,596.0,597.0,585.0,588.1,591.53,"12,513.00",587.00,"7,401,787.10",96,1.1,12.0,0.19,2.05,-0.58,"1,513.00",484.00,,
2022-08-18,7,ALICL,43.41,588.0,608.0,588.0,602.0,600.67,"22,276.00",588.10,"13,380,591.50",169,13.9,20.0,2.36,3.4,0.22,"1,513.00",484.00,,
2022-08-21,7,ALICL,26.08,613.0,614.0,593.0,600.0,601.67,"27,608.00",602.00,"16,610,941.30",140,-2.0,21.0,-0.33,3.54,-0.28,"1,505.00",484.00,,
2022-08-22,7,ALICL,43.51,600.0,601.0,586.1,591.2,592.42,"20,824.00",600.00,"12,336,559.10",123,-8.8,14.9,-1.47,2.54,-0.21,"1,505.00",484.00,,
2022-08-23,7,ALICL,41.74,588.5,595.0,585.4,593.0,590.04,"23,968.00",591.20,"14,142,071.90",149,1.8,9.6,0.3,1.64,0.5,"1,505.00",484.00,,
2022-08-24,7,ALICL,33.68,594.0,595.0,585.0,590.0,589.34,"24,609.00",593.00,"14,503,063.80",130,-3.0,10.0,-0.51,1.71,0.11,"1,505.00",484.00,,
2022-08-25,7,ALICL,33.09,587.1,598.8,583.0,583.0,587.92,"8,545.00",590.00,"5,023,775.10",104,-7.0,15.8,-1.19,2.71,-0.84,"1,463.00",484.00,,
2022-08-26,7,ALICL,39.17,583.0,586.5,568.4,576.0,573.74,"33,420.00",583.00,"19,174,353.90",199,-7.0,18.1,-1.2,3.18,0.39,"1,445.00",484.00,,
2022-08-28,8,ALICL,34.06,587.5,587.5,553.9,556.0,564.17,"32,799.00",576.00,"18,504,158.60",247,-20.0,33.6,-3.47,6.07,-1.47,"1,423.00",484.00,,
2022-08-29,7,ALICL,30.08,564.0,564.0,555.0,560.0,558.23,"14,571.00",556.00,"8,133,904.50",120,4.0,9.0,0.72,1.62,0.32,"1,423.00",484.00,,
2022-08-30,7,ALICL,33.25,570.0,575.0,559.0,564.8,564.71,"21,422.00",560.00,"12,097,261.80",135,4.8,16.0,0.86,2.86,0.02,"1,423.00",484.00,,
2022-08-31,7,ALICL,30.94,573.4,573.4,554.0,555.0,557.09,"9,315.00",564.80,"5,189,271.50",108,-9.8,19.4,-1.74,3.5,-0.38,"1,423.00",484.00,,
2022-09-01,8,ALICL,39.55,564.0,568.0,547.8,556.0,556.94,"26,747.00",555.00,"14,896,474.00",175,1.0,20.2,0.18,3.69,-0.17,"1,423.00",484.00,,
