Date,S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
2022-12-01,118,KSBBLD87,68.28,990.0,995.0,990.0,995.0,993.33,75.00,"1,000.00","74,500.00",2,-5.00,5.00,-0.5,0.51,0.17,0.00,0.00,"1,026.00",880.00
2022-12-14,118,KSBBLD87,68.28,990.0,995.0,990.0,995.0,993.33,75.00,"1,000.00","74,500.00",2,-5.00,5.00,-0.5,0.51,0.17,0.00,0.00,"1,026.00",880.00
2023-01-30,118,KSBBLD87,68.28,990.0,995.0,990.0,995.0,993.33,75.00,"1,000.00","74,500.00",2,-5.00,5.00,-0.5,0.51,0.17,0.00,0.00,"1,026.00",880.00
2023-04-07,118,KSBBLD87,68.28,990.0,995.0,990.0,995.0,993.33,75.00,"1,000.00","74,500.00",2,-5.00,5.00,-0.5,0.51,0.17,0.00,0.00,"1,026.00",880.00
2023-04-15,118,KSBBLD87,68.28,990.0,995.0,990.0,995.0,993.33,75.00,"1,000.00","74,500.00",2,-5.00,5.00,-0.5,0.51,0.17,0.00,0.00,"1,026.00",880.00
2023-04-18,118,KSBBLD87,68.28,990.0,995.0,990.0,995.0,993.33,75.00,"1,000.00","74,500.00",2,-5.00,5.00,-0.5,0.51,0.17,0.00,0.00,"1,026.00",880.00
2023-04-27,118,KSBBLD87,68.28,990.0,995.0,990.0,995.0,993.33,75.00,"1,000.00","74,500.00",2,-5.00,5.00,-0.5,0.51,0.17,0.00,0.00,"1,026.00",880.00
2023-05-08,118,KSBBLD87,68.28,990.0,995.0,990.0,995.0,993.33,75.00,"1,000.00","74,500.00",2,-5.00,5.00,-0.5,0.51,0.17,0.00,0.00,"1,026.00",880.00
2023-05-10,118,KSBBLD87,68.28,990.0,995.0,990.0,995.0,993.33,75.00,"1,000.00","74,500.00",2,-5.00,5.00,-0.5,0.51,0.17,0.00,0.00,"1,026.00",880.00
2023-05-23,118,KSBBLD87,68.28,990.0,995.0,990.0,995.0,993.33,75.00,"1,000.00","74,500.00",2,-5.00,5.00,-0.5,0.51,0.17,0.00,0.00,"1,026.00",880.00
2023-09-28,118,KSBBLD87,68.28,990.0,995.0,990.0,995.0,993.33,75.00,"1,000.00","74,500.00",2,-5.00,5.00,-0.5,0.51,0.17,0.00,0.00,"1,026.00",880.00
2024-01-23,118,KSBBLD87,68.28,990.0,995.0,990.0,995.0,993.33,75.00,"1,000.00","74,500.00",2,-5.00,5.00,-0.5,0.51,0.17,0.00,0.00,"1,026.00",880.00
2024-02-25,118,KSBBLD87,68.28,990.0,995.0,990.0,995.0,993.33,75.00,"1,000.00","74,500.00",2,-5.00,5.00,-0.5,0.51,0.17,0.00,0.00,"1,026.00",880.00
2024-02-26,118,KSBBLD87,68.28,990.0,995.0,990.0,995.0,993.33,75.00,"1,000.00","74,500.00",2,-5.00,5.00,-0.5,0.51,0.17,0.00,0.00,"1,026.00",880.00
2024-02-27,111,KSBBLD87,44.05,1000.0,1000.0,980.0,980.0,983.33,60.00,"1,000.00","59,000.00",2,-20.00,20.00,-2.0,2.04,-0.34,,,"1,000.00",980.00
2024-02-28,118,KSBBLD87,68.28,990.0,995.0,990.0,995.0,993.33,75.00,"1,000.00","74,500.00",2,-5.00,5.00,-0.5,0.51,0.17,0.00,0.00,"1,026.00",880.00
2024-03-03,112,KSBBLD87,31.15,960.4,960.4,886.2,910.0,907.55,425.00,980.00,"385,710.00",13,-70.00,74.20,-7.14,8.37,0.27,,,"1,000.00",886.20
2024-03-04,118,KSBBLD87,68.28,990.0,995.0,990.0,995.0,993.33,75.00,"1,000.00","74,500.00",2,-5.00,5.00,-0.5,0.51,0.17,0.00,0.00,"1,026.00",880.00
2024-03-05,113,KSBBLD87,38.08,892.0,906.0,880.0,906.0,899.17,595.00,910.00,"535,007.00",18,-4.00,26.00,-0.44,2.95,0.75,,,"1,000.00",880.00
2024-03-06,115,KSBBLD87,33.98,906.0,915.0,906.0,908.0,907.95,195.00,906.00,"177,050.00",7,2.0,9.00,0.22,0.99,0.01,,,"1,000.00",880.00
2024-03-07,113,KSBBLD87,34.32,910.0,915.0,910.0,915.0,912.21,230.00,908.00,"209,807.50",6,7.0,5.00,0.77,0.55,0.31,,,"1,000.00",880.00
2024-03-10,113,KSBBLD87,50.79,915.0,920.0,911.6,920.0,917.05,205.00,915.00,"187,995.00",5,5.0,8.4,0.55,0.92,0.32,,,"1,000.00",880.00
2024-03-12,112,KSBBLD87,53.57,912.2,913.0,912.2,913.0,912.36,125.00,920.00,"114,045.00",2,-7.00,0.8,-0.76,0.09,0.07,,,"1,000.00",880.00
2024-03-13,115,KSBBLD87,52.67,913.8,925.0,913.8,925.0,919.40,50.00,913.00,"45,970.00",2,12.0,11.2,1.31,1.23,0.61,,,"1,000.00",880.00
2024-03-14,110,KSBBLD87,49.64,913.0,913.0,912.2,912.4,912.56,125.00,925.00,"114,070.00",3,-12.6,0.8,-1.36,0.09,-0.02,,,"1,000.00",880.00
2024-03-17,114,KSBBLD87,47.18,916.1,916.1,915.0,915.0,915.73,75.00,912.40,"68,680.00",3,2.6,1.1,0.28,0.12,-0.08,,,"1,000.00",880.00
2024-03-18,112,KSBBLD87,57.58,917.1,930.0,917.1,930.0,927.85,150.00,915.00,"139,177.50",3,15.0,12.9,1.64,1.41,0.23,,,"1,000.00",880.00
2024-03-19,112,KSBBLD87,52.77,920.0,920.0,920.0,920.0,920.00,100.00,930.00,"92,000.00",1,-10.0,0.00,-1.08,0.0,0.0,,,"1,000.00",880.00
2024-03-20,112,KSBBLD87,52.29,906.2,913.2,906.2,913.2,910.15,100.00,920.00,"91,015.00",3,-6.80,7.00,-0.74,0.77,0.33,,,"1,000.00",880.00
2024-03-21,115,KSBBLD87,50.67,925.0,925.0,925.0,925.0,925.00,50.00,913.20,"46,250.00",1,11.80,0.00,1.29,0.0,0.0,,,"1,000.00",880.00
2024-03-26,118,KSBBLD87,68.28,990.0,995.0,990.0,995.0,993.33,75.00,"1,000.00","74,500.00",2,-5.00,5.00,-0.5,0.51,0.17,0.00,0.00,"1,026.00",880.00
2024-03-27,114,KSBBLD87,45.74,926.1,926.1,926.1,926.1,926.10,25.00,926.00,"23,152.50",1,0.1,0.00,0.01,0.0,0.0,,,"1,000.00",880.00
2024-03-28,117,KSBBLD87,55.26,935.0,935.0,935.0,935.0,935.00,200.00,926.10,"187,000.00",1,8.9,0.0,0.96,0.0,0.0,,,"1,000.00",880.00
2024-03-31,117,KSBBLD87,56.2,918.3,953.0,918.2,953.0,942.26,425.00,935.00,"400,462.50",7,18.00,34.80,1.93,3.79,1.13,,,"1,000.00",880.00
2024-04-01,113,KSBBLD87,54.89,953.0,969.2,953.0,953.0,961.65,285.00,953.00,"274,070.00",7,0.0,16.2,0.0,1.7,-0.91,,,"1,000.00",880.00
2024-04-02,113,KSBBLD87,51.1,953.0,953.0,942.0,942.0,947.50,50.00,953.00,"47,375.00",2,-11.0,11.0,-1.15,1.17,-0.58,,,"1,000.00",880.00
2024-04-03,113,KSBBLD87,46.55,960.0,980.0,960.0,980.0,969.48,230.00,942.00,"222,980.00",6,38.00,20.0,4.03,2.08,1.07,,,"1,000.00",880.00
2024-04-10,113,KSBBLD87,41.54,965.0,965.0,965.0,965.0,965.00,25.00,980.00,"24,125.00",1,-15.0,0.00,-1.53,0.0,0.0,,,"1,000.00",880.00
2024-04-14,115,KSBBLD87,45.65,984.3,984.3,984.3,984.3,984.30,25.00,965.00,"24,607.50",1,19.3,0.0,2.0,0.0,0.0,,,"1,000.00",880.00
2024-04-15,113,KSBBLD87,54.17,965.1,984.3,965.0,983.0,980.12,300.00,984.30,"294,035.00",6,-1.30,19.3,-0.13,2.0,0.29,,,"1,000.00",880.00
2024-04-18,114,KSBBLD87,44.49,985.0,1002.6,985.0,1002.6,993.89,140.00,983.00,"139,145.00",5,19.6,17.6,1.99,1.79,0.87,,,"1,002.60",880.00
2024-04-21,105,KSBBLD87,54.23,1000.0,1020.0,999.0,1020.0,"1,011.58",285.00,"1,002.60","288,300.00",9,17.4,21.0,1.74,2.1,0.83,,,"1,020.00",880.00
2024-04-22,113,KSBBLD87,41.36,1005.0,1010.0,1000.0,1001.0,"1,003.05",110.00,"1,020.00","110,335.00",5,-19.0,10.0,-1.86,1.0,-0.2,,,"1,020.00",880.00
2024-04-24,113,KSBBLD87,43.43,999.0,1020.0,999.0,1002.1,"1,008.22",125.00,"1,001.00","126,027.50",5,1.1,21.0,0.11,2.1,-0.61,,,"1,020.00",880.00
2024-04-25,107,KSBBLD87,34.45,1000.0,1000.0,1000.0,1000.0,"1,000.00",50.00,"1,002.10","50,000.00",1,-2.1,0.0,-0.21,0.0,0.0,,,"1,020.00",880.00
2024-04-28,118,KSBBLD87,68.28,990.0,995.0,990.0,995.0,993.33,75.00,"1,000.00","74,500.00",2,-5.00,5.00,-0.5,0.51,0.17,0.00,0.00,"1,026.00",880.00
2024-04-29,113,KSBBLD87,41.69,1020.0,1020.0,1020.0,1020.0,"1,020.00",100.00,"1,000.00","102,000.00",1,20.0,0.0,2.0,0.0,0.0,,,"1,020.00",880.00
2024-04-30,116,KSBBLD87,45.18,1020.0,1020.0,1010.0,1010.0,"1,013.33",150.00,"1,020.00","152,000.00",3,-10.00,10.00,-0.98,0.99,-0.33,,,"1,020.00",880.00
2024-05-02,113,KSBBLD87,37.15,1010.0,1010.0,998.0,998.0,"1,004.67",45.00,"1,010.00","45,210.00",2,-12.0,12.0,-1.19,1.2,-0.67,,,"1,020.00",880.00
2024-05-06,111,KSBBLD87,37.14,1005.0,1005.0,1005.0,1005.0,"1,005.00",50.00,998.00,"50,250.00",2,7.00,0.00,0.7,0.0,0.0,,,"1,020.00",880.00
2024-05-08,111,KSBBLD87,33.56,986.7,986.7,986.7,986.7,986.70,25.00,"1,005.00","24,667.50",1,-18.3,0.0,-1.82,0.0,0.0,,,"1,020.00",880.00
2024-05-09,112,KSBBLD87,35.87,986.2,989.0,986.1,989.0,986.63,60.00,986.70,"59,197.50",3,2.3,2.90,0.23,0.29,0.24,,,"1,020.00",880.00
2024-05-13,113,KSBBLD87,45.55,1006.0,1020.0,1006.0,1020.0,"1,015.33",75.00,989.00,"76,150.00",2,31.0,14.0,3.13,1.39,0.46,,,"1,020.00",880.00
2024-05-15,115,KSBBLD87,43.92,1015.0,1015.0,1007.1,1007.1,"1,013.68",150.00,"1,020.00","152,052.50",3,-12.9,7.9,-1.26,0.78,-0.65,,,"1,020.00",880.00
2024-05-20,113,KSBBLD87,58.1,1006.0,1026.0,1006.0,1026.0,"1,019.52",150.00,"1,007.10","152,927.50",3,18.9,20.0,1.88,1.99,0.63,,,"1,026.00",880.00
2024-05-22,111,KSBBLD87,47.48,1005.5,1005.5,1005.5,1005.5,"1,005.50",25.00,"1,026.00","25,137.50",1,-20.5,0.0,-2.0,0.0,0.0,,,"1,026.00",880.00
2024-05-27,112,KSBBLD87,48.3,1000.0,1001.0,1000.0,1001.0,"1,000.50",200.00,"1,005.50","200,100.00",2,-4.5,1.0,-0.45,0.1,0.05,,,"1,026.00",880.00
2024-05-30,109,KSBBLD87,39.44,988.3,988.3,988.3,988.3,988.30,25.00,"1,001.00","24,707.50",1,-12.70,0.00,-1.27,0.0,0.0,,,"1,026.00",880.00
