Date,S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low,120 Days,180 Days
2022-08-04,44,GILB,37.08,1380.0,1389.0,1361.0,1365.0,"1,373.45","2,228.00","1,370.00","3,060,036.60",66,-5.0,28.0,-0.36,2.06,-0.62,"2,850.00","1,130.00",,
2022-08-05,42,GILB,32.61,1345.5,1355.0,1335.0,1347.0,"1,340.09","1,090.00","1,365.00","1,460,694.30",36,-18.0,20.0,-1.32,1.5,0.51,"2,798.00","1,130.00",,
2022-08-07,42,GILB,33.04,1360.0,1414.7,1335.0,1360.0,"1,360.76","2,072.00","1,347.00","2,819,501.00",50,13.0,79.7,0.97,5.97,-0.06,"2,798.00","1,130.00",,
2022-08-08,43,GILB,33.94,1387.0,1387.0,1345.0,1345.0,"1,361.17","1,549.00","1,360.00","2,108,450.00",42,-15.00,42.00,-1.1,3.12,-1.2,"2,798.00","1,130.00",,
2022-08-09,43,GILB,32.53,1340.0,1348.0,1325.0,1327.0,"1,330.84","1,683.00","1,345.00","2,239,797.90",52,-18.0,23.0,-1.34,1.74,-0.29,"2,766.20","1,130.00",,
2022-08-10,43,GILB,35.73,1327.0,1327.0,1300.5,1310.1,"1,313.95","2,097.00","1,327.00","2,755,348.60",51,-16.9,26.50,-1.27,2.04,-0.29,"2,766.20","1,130.00",,
2022-08-11,46,GILB,33.91,1336.0,1336.0,1288.7,1305.0,"1,298.12","2,604.00","1,310.10","3,380,294.70",63,-5.10,47.30,-0.39,3.67,0.53,"2,766.20","1,130.00",,
2022-08-14,44,GILB,31.17,1320.0,1330.0,1290.0,1290.1,"1,306.81","2,028.00","1,305.00","2,650,208.30",40,-14.9,40.0,-1.14,3.1,-1.3,"2,757.00","1,130.00",,
2022-08-15,42,GILB,42.46,1315.0,1335.0,1300.0,1318.0,"1,305.45","1,944.00","1,290.10","2,537,788.90",35,27.9,35.0,2.16,2.69,0.95,"2,757.00","1,130.00",,
2022-08-16,44,GILB,39.36,1318.0,1335.0,1303.4,1303.4,"1,313.21","2,332.00","1,318.00","3,062,394.80",44,-14.60,31.60,-1.11,2.42,-0.75,"2,757.00","1,130.00",,
2022-08-17,44,GILB,37.46,1280.0,1329.4,1280.0,1305.2,"1,318.89","1,184.00","1,303.40","1,561,562.10",33,1.8,49.4,0.14,3.86,-1.05,"2,757.00","1,130.00",,
2022-08-18,43,GILB,44.1,1330.0,1340.0,1310.0,1330.0,"1,327.48","1,410.00","1,305.20","1,871,739.90",28,24.8,30.0,1.9,2.29,0.19,"2,757.00","1,130.00",,
2022-08-21,43,GILB,41.94,1350.0,1350.0,1313.0,1321.0,"1,327.27","2,418.00","1,330.00","3,209,330.00",41,-9.0,37.0,-0.68,2.82,-0.47,"2,620.00","1,130.00",,
2022-08-22,43,GILB,49.59,1322.3,1322.3,1296.0,1322.0,"1,302.43","2,975.00","1,321.00","3,874,722.60",80,1.0,26.3,0.08,2.03,1.48,"2,620.00","1,130.00",,
2022-08-23,43,GILB,40.3,1311.0,1320.0,1300.0,1320.0,"1,309.83",698.00,"1,322.00","914,258.00",33,-2.0,20.0,-0.15,1.54,0.77,"2,620.00","1,130.00",,
2022-08-24,43,GILB,34.89,1345.0,1345.0,1315.0,1320.0,"1,320.64",337.00,"1,320.00","445,055.00",14,0.0,30.0,0.0,2.28,-0.05,"2,620.00","1,130.00",,
2022-08-25,44,GILB,37.9,1322.0,1325.0,1306.0,1314.0,"1,310.03",786.00,"1,320.00","1,029,679.70",26,-6.0,19.0,-0.45,1.45,0.3,"2,579.90","1,130.00",,
2022-08-26,40,GILB,34.4,1288.2,1305.0,1288.2,1305.0,"1,291.67",695.00,"1,314.00","897,709.60",28,-9.0,16.8,-0.68,1.3,1.02,"2,571.00","1,130.00",,
2022-08-28,44,GILB,33.47,1295.0,1295.0,1270.0,1280.0,"1,279.04",948.00,"1,305.00","1,212,527.70",41,-25.0,25.0,-1.92,1.97,0.08,"2,546.00","1,130.00",,
2022-08-29,42,GILB,29.73,1255.0,1290.0,1255.0,1265.0,"1,267.59",995.00,"1,280.00","1,261,247.50",43,-15.0,35.0,-1.17,2.79,-0.2,"2,546.00","1,130.00",,
2022-08-30,44,GILB,28.32,1290.0,1290.0,1269.0,1269.0,"1,276.65",691.00,"1,265.00","882,167.00",27,4.0,21.0,0.32,1.65,-0.6,"2,499.00","1,130.00",,
2022-08-31,42,GILB,31.0,1251.0,1269.0,1235.0,1245.0,"1,243.94","2,004.00","1,269.00","2,492,858.50",66,-24.0,34.0,-1.89,2.75,0.09,"2,499.00","1,130.00",,
2022-09-01,42,GILB,31.06,1250.0,1250.0,1225.0,1244.0,"1,240.27",828.00,"1,245.00","1,026,947.00",36,-1.0,25.0,-0.08,2.04,0.3,"2,487.90","1,130.00",,
2022-09-02,42,GILB,27.5,1244.0,1244.0,1230.0,1231.1,"1,236.44",323.00,"1,244.00","399,371.00",21,-12.9,14.0,-1.04,1.14,-0.43,"2,487.90","1,130.00",,
2022-09-04,44,GILB,30.28,1255.7,1256.0,1225.0,1240.0,"1,235.23",795.00,"1,231.10","982,005.00",34,8.9,31.0,0.72,2.53,0.38,"2,487.90","1,130.00",,
2022-09-05,42,GILB,35.86,1253.0,1254.0,1230.0,1230.0,"1,236.56","1,353.00","1,240.00","1,673,059.20",52,-10.0,24.0,-0.81,1.95,-0.53,"2,487.90","1,130.00",,
2022-09-06,42,GILB,35.93,1235.0,1240.0,1210.6,1234.9,"1,218.28","1,189.00","1,230.00","1,448,530.60",38,4.9,29.4,0.4,2.43,1.35,"2,487.90","1,130.00",,
2022-09-07,44,GILB,35.47,1220.0,1234.5,1210.0,1225.0,"1,214.93","1,071.00","1,234.90","1,301,193.50",45,-9.9,24.5,-0.8,2.02,0.82,"2,487.90","1,130.00",,
2022-09-08,42,GILB,41.27,1205.0,1347.5,1202.0,1280.0,"1,250.92",801.00,"1,225.00","1,001,986.40",43,55.0,145.5,4.49,12.1,2.27,"2,487.90","1,130.00",,
2022-09-11,43,GILB,37.26,1305.6,1309.0,1265.0,1270.1,"1,282.31",235.00,"1,280.00","301,342.00",17,-9.9,44.0,-0.77,3.48,-0.96,"2,487.90","1,130.00",,
2022-09-12,41,GILB,36.4,1250.0,1271.0,1236.0,1236.0,"1,248.71",736.00,"1,270.10","919,050.00",26,-34.1,35.0,-2.68,2.83,-1.03,"2,487.90","1,130.00",,
2022-09-13,45,GILB,43.28,1213.0,1265.0,1212.0,1255.0,"1,241.06","1,030.00","1,236.00","1,278,291.20",42,19.0,53.0,1.54,4.37,1.11,"2,487.90","1,130.00",,
2022-09-14,43,GILB,39.6,1264.0,1280.0,1251.0,1275.0,"1,269.76","1,268.00","1,255.00","1,610,058.00",42,20.0,29.0,1.59,2.32,0.41,"2,487.90","1,130.00",,
2022-09-15,43,GILB,32.47,1251.1,1270.0,1227.0,1227.0,"1,241.40","1,011.00","1,275.00","1,255,052.20",42,-48.0,43.0,-3.76,3.5,-1.17,"2,487.90","1,130.00",,
2022-09-16,42,GILB,37.89,1203.0,1218.9,1195.0,1200.0,"1,201.49","1,504.00","1,227.00","1,807,043.80",38,-27.0,23.9,-2.2,2.0,-0.12,"2,487.90","1,130.00",,
2022-09-18,45,GILB,29.85,1193.0,1196.0,1180.0,1180.0,"1,186.94","1,424.00","1,200.00","1,690,208.90",39,-20.0,16.0,-1.67,1.36,-0.59,"2,487.90","1,130.00",,
2022-09-20,46,GILB,27.75,1175.0,1200.0,1158.0,1158.0,"1,175.10","1,397.00","1,180.00","1,641,616.50",41,-22.0,42.0,-1.86,3.63,-1.48,"2,487.90","1,130.00",,
2022-09-21,44,GILB,31.43,1181.1,1204.7,1164.0,1169.8,"1,172.37",681.00,"1,158.00","798,384.00",21,11.8,40.7,1.02,3.5,-0.22,"2,487.90","1,130.00",,
