Date,S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
2022-08-09,125,NICD83/84,34.44,930.0,930.0,930.0,930.0,930.00,100.00,922.20,"93,000.00",1,7.8,0.0,0.85,0.0,0.0,"1,071.00",922.20
2022-08-14,125,NICD83/84,35.95,935.0,935.0,935.0,935.0,935.00,100.00,930.00,"93,500.00",1,5.0,0.0,0.54,0.0,0.0,"1,071.00",922.20
2022-08-15,118,NICD83/84,43.15,920.0,920.0,920.0,920.0,920.00,110.00,935.00,"101,200.00",1,-15.0,0.0,-1.6,0.0,0.0,"1,071.00",920.00
2022-09-08,124,NICD83/84,40.15,915.5,915.5,915.5,915.5,915.50,175.00,920.00,"160,212.50",2,-4.5,0.0,-0.49,0.0,0.0,"1,042.00",915.50
2022-09-13,128,NICD83/84,45.37,933.8,933.8,933.8,933.8,933.80,625.00,915.50,"583,625.00",1,18.3,0.0,2.0,0.0,0.0,"1,035.00",915.50
2022-09-20,131,NICD83/84,37.73,917.0,917.0,917.0,917.0,917.00,250.00,933.80,"229,250.00",3,-16.8,0.0,-1.8,0.0,0.0,"1,035.00",915.50
2022-11-15,127,NICD83/84,38.37,899.5,899.5,899.5,899.5,899.50,10.00,917.00,"8,995.00",1,-17.5,0.0,-1.91,0.0,0.0,"1,020.00",899.50
2023-01-05,142,NICD83/84,49.88,905.3,905.3,905.3,905.3,905.30,25.00,899.50,"22,632.50",1,5.8,0.0,0.64,0.0,0.0,"1,020.00",899.50
2023-01-17,138,NICD83/84,47.12,888.0,888.0,888.0,888.0,888.00,100.00,905.30,"88,800.00",1,-17.3,0.0,-1.91,0.0,0.0,"1,005.00",888.00
2023-01-25,139,NICD83/84,44.04,877.7,877.7,871.1,871.1,874.53,50.00,888.00,"43,726.60",2,-16.9,6.6,-1.9,0.76,-0.39,"1,005.00",871.10
2023-01-26,138,NICD83/84,44.71,871.0,871.0,871.0,871.0,871.00,25.00,871.10,"21,775.00",1,-0.1,0.0,-0.01,0.0,0.0,"1,005.00",871.00
2023-01-29,142,NICD83/84,40.89,878.0,878.0,878.0,878.0,878.00,10.00,871.00,"8,780.00",1,7.0,0.0,0.8,0.0,0.0,990.00,871.00
2023-02-01,139,NICD83/84,42.7,878.1,878.1,878.1,878.1,878.10,10.00,878.00,"8,781.00",1,0.1,0.0,0.01,0.0,0.0,990.00,871.00
2023-02-02,141,NICD83/84,45.36,878.0,878.0,878.0,878.0,878.00,20.00,878.10,"17,560.00",1,-0.1,0.0,-0.01,0.0,0.0,990.00,871.00
2023-02-28,144,NICD83/84,39.44,869.0,869.0,869.0,869.0,869.00,59.00,878.00,"51,271.00",2,-9.0,0.0,-1.03,0.0,0.0,980.00,869.00
2023-03-05,141,NICD83/84,36.47,886.3,886.3,886.3,886.3,886.30,10.00,869.00,"8,863.00",1,17.3,0.0,1.99,0.0,0.0,980.00,869.00
2023-03-07,141,NICD83/84,35.56,870.0,870.0,870.0,870.0,870.00,25.00,886.30,"21,750.00",1,-16.3,0.0,-1.84,0.0,0.0,980.00,869.00
2023-05-15,145,NICD83/84,36.34,887.4,887.4,887.4,887.4,887.40,25.00,870.00,"22,185.00",1,17.4,0.0,2.0,0.0,0.0,977.00,869.00
2023-05-28,144,NICD83/84,52.91,905.1,905.1,905.0,905.0,905.07,150.00,887.40,"135,760.00",6,17.60,0.10,1.98,0.01,-0.01,977.00,869.00
2023-06-01,147,NICD83/84,44.69,923.1,923.1,923.1,923.1,923.10,10.00,905.00,"9,231.00",1,18.1,0.00,2.0,0.0,0.0,977.00,869.00
2023-06-26,154,NICD83/84,45.78,930.0,930.0,930.0,930.0,930.00,25.00,923.10,"23,250.00",1,6.9,0.0,0.75,0.0,0.0,977.00,869.00
2023-07-04,155,NICD83/84,54.07,948.6,948.6,948.6,948.6,948.60,30.00,930.00,"28,458.00",1,18.60,0.0,2.0,0.0,0.0,977.00,869.00
2023-07-09,160,NICD83/84,48.98,967.5,986.8,967.5,986.8,977.15,20.00,948.60,"19,543.00",2,38.2,19.3,4.03,1.99,0.98,986.80,869.00
2023-07-11,154,NICD83/84,52.01,1006.5,1026.6,1006.5,1026.6,"1,012.24",35.00,986.80,"35,428.50",3,39.8,20.10,4.03,2.0,1.4,"1,026.60",869.00
2023-07-12,162,NICD83/84,54.27,1045.0,1074.0,1045.0,1074.0,"1,060.00",60.00,"1,026.60","63,600.00",5,47.4,29.0,4.62,2.78,1.3,"1,074.00",869.00
2023-07-13,161,NICD83/84,49.06,1090.0,1090.0,1090.0,1090.0,"1,090.00",10.00,"1,074.00","10,900.00",1,16.0,0.00,1.49,0.0,0.0,"1,090.00",869.00
2023-07-16,161,NICD83/84,46.1,1097.5,1097.5,1097.5,1097.5,"1,097.50",10.00,"1,090.00","10,975.00",1,7.50,0.00,0.69,0.0,0.0,"1,097.50",869.00
2023-12-05,165,NICD83/84,41.68,1075.6,1075.6,1030.0,1030.0,"1,043.24",55.00,"1,097.50","57,378.00",4,-67.50,45.60,-6.15,4.43,-1.29,"1,097.50",869.00
2023-12-18,172,NICD83/84,46.92,1030.0,1030.0,1030.0,1030.0,"1,030.00",50.00,"1,030.00","51,500.00",1,0.00,0.00,0.0,0.0,0.0,"1,097.50",869.00
2024-02-06,177,NICD83/84,48.28,1025.0,1025.0,1015.0,1025.0,"1,020.88",340.00,"1,030.00","347,100.00",4,-5.0,10.0,-0.49,0.99,0.4,"1,097.50",869.00
2024-02-07,173,NICD83/84,38.02,1005.0,1005.0,1005.0,1005.0,"1,005.00",10.00,"1,025.00","10,050.00",1,-20.0,0.0,-1.95,0.0,0.0,"1,097.50",869.00
2024-02-13,167,NICD83/84,38.51,1000.0,1000.0,1000.0,1000.0,"1,000.00",15.00,"1,005.00","15,000.00",1,-5.0,0.0,-0.5,0.0,0.0,"1,097.50",869.00
2024-03-05,175,NICD83/84,35.47,1005.0,1005.0,1005.0,1005.0,"1,005.00",25.00,"1,000.00","25,125.00",1,5.00,0.00,0.5,0.0,0.0,"1,097.50",870.00
2024-03-12,173,NICD83/84,45.07,1025.1,1025.1,1025.1,1025.1,"1,025.10",25.00,"1,005.00","25,627.50",1,20.10,0.0,2.0,0.0,0.0,"1,097.50",887.40
2024-03-20,169,NICD83/84,46.11,1020.0,1020.0,1020.0,1020.0,"1,020.00",25.00,"1,025.10","25,500.00",1,-5.10,0.00,-0.5,0.0,0.0,"1,097.50",887.40
2024-03-21,174,NICD83/84,46.99,1020.0,1020.0,1020.0,1020.0,"1,020.00",50.00,"1,020.00","51,000.00",1,0.00,0.00,0.0,0.0,0.0,"1,097.50",887.40
