Date,S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
2022-12-01,38,CIZBD90,74.44,1050.0,1070.0,1040.0,1040.0,"1,057.81",180.00,"1,031.00","190,405.00",9,9.00,30.00,0.87,2.88,-1.71,0.00,0.00,"1,088.00","1,000.00"
2022-12-14,38,CIZBD90,74.44,1050.0,1070.0,1040.0,1040.0,"1,057.81",180.00,"1,031.00","190,405.00",9,9.00,30.00,0.87,2.88,-1.71,0.00,0.00,"1,088.00","1,000.00"
2023-01-30,38,CIZBD90,74.44,1050.0,1070.0,1040.0,1040.0,"1,057.81",180.00,"1,031.00","190,405.00",9,9.00,30.00,0.87,2.88,-1.71,0.00,0.00,"1,088.00","1,000.00"
2023-04-07,38,CIZBD90,74.44,1050.0,1070.0,1040.0,1040.0,"1,057.81",180.00,"1,031.00","190,405.00",9,9.00,30.00,0.87,2.88,-1.71,0.00,0.00,"1,088.00","1,000.00"
2023-04-15,38,CIZBD90,74.44,1050.0,1070.0,1040.0,1040.0,"1,057.81",180.00,"1,031.00","190,405.00",9,9.00,30.00,0.87,2.88,-1.71,0.00,0.00,"1,088.00","1,000.00"
2023-04-18,38,CIZBD90,74.44,1050.0,1070.0,1040.0,1040.0,"1,057.81",180.00,"1,031.00","190,405.00",9,9.00,30.00,0.87,2.88,-1.71,0.00,0.00,"1,088.00","1,000.00"
2023-04-27,38,CIZBD90,74.44,1050.0,1070.0,1040.0,1040.0,"1,057.81",180.00,"1,031.00","190,405.00",9,9.00,30.00,0.87,2.88,-1.71,0.00,0.00,"1,088.00","1,000.00"
2023-05-08,38,CIZBD90,74.44,1050.0,1070.0,1040.0,1040.0,"1,057.81",180.00,"1,031.00","190,405.00",9,9.00,30.00,0.87,2.88,-1.71,0.00,0.00,"1,088.00","1,000.00"
2023-05-10,38,CIZBD90,74.44,1050.0,1070.0,1040.0,1040.0,"1,057.81",180.00,"1,031.00","190,405.00",9,9.00,30.00,0.87,2.88,-1.71,0.00,0.00,"1,088.00","1,000.00"
2023-05-23,38,CIZBD90,74.44,1050.0,1070.0,1040.0,1040.0,"1,057.81",180.00,"1,031.00","190,405.00",9,9.00,30.00,0.87,2.88,-1.71,0.00,0.00,"1,088.00","1,000.00"
2023-09-28,38,CIZBD90,74.44,1050.0,1070.0,1040.0,1040.0,"1,057.81",180.00,"1,031.00","190,405.00",9,9.00,30.00,0.87,2.88,-1.71,0.00,0.00,"1,088.00","1,000.00"
2024-01-23,38,CIZBD90,74.44,1050.0,1070.0,1040.0,1040.0,"1,057.81",180.00,"1,031.00","190,405.00",9,9.00,30.00,0.87,2.88,-1.71,0.00,0.00,"1,088.00","1,000.00"
