Date,S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low,120 Days,180 Days
2022-08-04,62,IGI,40.6,453.0,463.8,445.0,446.1,452.76,"46,269.00",459.00,"20,948,748.40",356,-12.9,18.8,-2.81,4.22,-1.49,"1,342.00",333.20,,
2022-08-05,59,IGI,36.52,446.2,448.0,435.0,440.0,439.57,"40,542.00",446.10,"17,821,039.30",243,-6.1,13.0,-1.37,2.99,0.1,"1,342.00",333.20,,
2022-08-07,60,IGI,31.03,440.0,448.0,434.5,436.2,438.40,"20,439.00",440.00,"8,960,513.20",169,-3.8,13.5,-0.86,3.11,-0.5,"1,342.00",333.20,,
2022-08-08,60,IGI,38.54,444.0,451.0,432.0,436.0,441.38,"63,246.00",436.20,"27,915,762.60",259,-0.20,19.00,-0.05,4.4,-1.23,"1,342.00",333.20,,
2022-08-09,62,IGI,32.18,431.1,437.0,418.0,418.1,427.08,"28,197.00",436.00,"12,042,419.70",211,-17.9,19.0,-4.11,4.55,-2.15,"1,324.00",333.20,,
2022-08-10,64,IGI,30.47,411.2,428.0,411.2,420.5,419.81,"26,088.00",418.10,"10,951,911.40",156,2.4,16.80,0.57,4.09,0.16,"1,324.00",333.20,,
2022-08-11,66,IGI,27.71,417.0,427.9,415.0,422.0,420.59,"19,516.00",420.50,"8,208,272.60",148,1.50,12.90,0.36,3.11,0.33,"1,324.00",333.20,,
2022-08-14,64,IGI,23.35,415.0,428.0,413.0,420.0,417.01,"11,498.00",422.00,"4,794,795.10",127,-2.0,15.0,-0.47,3.63,0.71,"1,324.00",333.20,,
2022-08-15,60,IGI,43.8,412.0,440.0,412.0,440.0,429.61,"25,909.00",420.00,"11,130,822.20",193,20.0,28.0,4.76,6.8,2.36,"1,324.00",333.20,,
2022-08-16,64,IGI,32.34,433.0,441.8,418.0,418.0,425.72,"39,989.00",440.00,"17,024,097.00",239,-22.00,23.80,-5.0,5.69,-1.85,"1,324.00",333.20,,
2022-08-17,64,IGI,32.68,418.0,427.0,415.1,424.9,421.68,"26,780.00",418.00,"11,292,664.70",121,6.9,11.9,1.65,2.87,0.76,"1,324.00",333.20,,
2022-08-18,62,IGI,41.27,424.9,434.9,421.3,434.9,428.11,"14,689.00",424.90,"6,288,562.90",107,10.0,13.6,2.35,3.23,1.56,"1,324.00",333.20,,
2022-08-21,61,IGI,24.55,435.0,435.0,424.1,425.0,429.92,"18,849.00",434.90,"8,103,491.00",127,-9.9,10.9,-2.28,2.57,-1.16,"1,320.00",333.20,,
2022-08-22,62,IGI,29.3,424.9,425.0,417.0,420.0,420.41,"13,950.00",425.00,"5,864,737.50",95,-5.0,8.0,-1.18,1.92,-0.1,"1,320.00",333.20,,
2022-08-23,62,IGI,18.21,423.0,423.0,416.1,420.8,418.96,"6,465.00",420.00,"2,708,570.20",63,0.8,6.9,0.19,1.66,0.44,"1,320.00",333.20,,
2022-08-24,62,IGI,25.17,423.0,427.3,417.0,427.0,421.81,"25,585.00",420.80,"10,792,020.40",106,6.2,10.3,1.47,2.47,1.22,"1,320.00",333.20,,
2022-08-25,63,IGI,32.23,431.0,431.0,411.8,419.0,418.85,"14,966.00",427.00,"6,268,559.70",106,-8.0,19.2,-1.87,4.66,0.03,"1,281.00",333.20,,
2022-08-26,59,IGI,37.44,411.0,418.0,407.0,415.0,410.23,"15,996.00",419.00,"6,562,097.90",104,-4.0,11.0,-0.95,2.7,1.15,"1,266.10",333.20,,
2022-08-28,63,IGI,35.62,407.0,413.0,396.0,397.0,401.23,"29,202.00",415.00,"11,716,627.00",193,-18.0,17.0,-4.34,4.29,-1.06,"1,266.10",333.20,,
2022-08-29,61,IGI,28.76,403.0,403.0,392.1,398.0,395.09,"15,139.00",397.00,"5,981,248.80",84,1.0,10.9,0.25,2.78,0.73,"1,266.10",333.20,,
2022-08-30,65,IGI,31.63,396.0,414.0,392.0,396.0,396.22,"23,304.00",398.00,"9,233,412.10",118,-2.0,22.0,-0.5,5.61,-0.05,"1,266.10",333.20,,
2022-08-31,62,IGI,28.24,390.0,395.0,385.0,388.0,388.17,"13,509.00",396.00,"5,243,748.40",102,-8.0,10.0,-2.02,2.6,-0.04,"1,266.10",333.20,,
2022-09-01,62,IGI,38.64,388.0,404.0,378.0,396.0,389.03,"20,885.00",388.00,"8,124,994.00",156,8.0,26.0,2.06,6.88,1.76,"1,266.10",333.20,,
2022-09-02,63,IGI,31.77,401.0,403.0,385.5,391.9,393.22,"8,716.00",396.00,"3,427,289.00",57,-4.1,17.5,-1.04,4.54,-0.34,"1,266.10",333.20,,
2022-09-04,66,IGI,41.75,391.0,422.0,391.0,410.0,404.07,"41,899.00",391.90,"16,930,076.90",181,18.1,31.0,4.62,7.93,1.45,"1,266.10",333.20,,
2022-09-05,62,IGI,44.83,415.0,415.0,397.0,406.0,405.70,"27,752.00",410.00,"11,259,015.70",151,-4.0,18.0,-0.98,4.53,0.07,"1,266.10",333.20,,
2022-09-06,63,IGI,37.08,403.2,405.8,392.0,398.0,394.82,"9,568.00",406.00,"3,777,646.30",84,-8.0,13.8,-1.97,3.52,0.8,"1,266.10",333.20,,
2022-09-07,66,IGI,33.46,399.9,401.0,385.0,392.9,390.84,"16,755.00",398.00,"6,548,475.80",85,-5.1,16.0,-1.28,4.16,0.53,"1,266.10",333.20,,
2022-09-08,63,IGI,25.78,386.0,398.0,385.6,390.0,390.20,"11,725.00",392.90,"4,575,128.00",102,-2.9,12.4,-0.74,3.22,-0.05,"1,266.10",333.20,,
2022-09-11,63,IGI,21.87,383.1,394.0,375.0,377.1,381.57,"18,952.00",390.00,"7,231,603.30",138,-12.9,19.0,-3.31,5.07,-1.19,"1,266.10",333.20,,
2022-09-12,62,IGI,24.81,376.0,392.0,372.2,380.0,375.46,"12,651.00",377.10,"4,749,887.40",97,2.9,19.8,0.77,5.32,1.2,"1,266.10",333.20,,
2022-09-13,66,IGI,30.0,386.9,387.0,380.0,382.0,383.06,"15,220.00",380.00,"5,830,223.90",97,2.0,7.0,0.53,1.84,-0.28,"1,266.10",333.20,,
2022-09-14,64,IGI,42.34,385.9,397.0,381.9,393.0,388.53,"19,669.00",382.00,"7,641,920.70",149,11.0,15.1,2.88,3.95,1.14,"1,266.10",333.20,,
2022-09-15,65,IGI,44.35,399.0,399.0,372.0,379.9,378.56,"30,150.00",393.00,"11,413,682.90",185,-13.1,27.0,-3.33,7.26,0.35,"1,266.10",333.20,,
2022-09-16,62,IGI,35.21,378.0,378.0,366.1,374.0,370.76,"10,435.00",379.90,"3,868,854.40",84,-5.9,11.9,-1.55,3.25,0.87,"1,266.10",333.20,,
2022-09-18,67,IGI,30.14,381.4,381.4,355.3,360.0,362.00,"17,404.00",374.00,"6,300,256.10",136,-14.0,26.1,-3.74,7.35,-0.56,"1,266.10",333.20,,
2022-09-20,68,IGI,25.42,367.0,367.0,350.0,356.8,351.57,"10,601.00",360.00,"3,727,039.80",100,-3.2,17.0,-0.89,4.86,1.46,"1,266.10",333.20,,
2022-09-21,65,IGI,30.61,362.0,363.0,356.0,359.0,359.06,"9,843.00",356.80,"3,534,222.00",83,2.2,7.0,0.62,1.97,-0.02,"1,266.10",333.20,,
2022-09-22,65,IGI,25.69,355.0,362.9,352.0,356.0,355.44,"4,178.00",359.00,"1,485,036.50",61,-3.0,10.90,-0.84,3.1,0.16,"1,266.10",333.20,,
2022-09-25,67,IGI,27.98,356.0,356.0,344.0,347.0,348.04,"7,704.00",356.00,"2,681,291.20",74,-9.0,12.0,-2.53,3.49,-0.3,"1,266.10",333.20,,
2022-09-27,65,IGI,33.14,347.0,359.9,347.0,352.0,351.55,"8,282.00",347.00,"2,911,574.00",59,5.0,12.9,1.44,3.72,0.13,"1,266.10",333.20,,
2022-09-28,65,IGI,34.96,356.0,359.0,350.0,351.1,353.29,"12,427.00",352.00,"4,390,395.00",52,-0.9,9.0,-0.26,2.57,-0.63,"1,266.10",333.20,,
2022-09-29,64,IGI,33.56,352.5,352.5,345.0,348.0,347.82,"10,208.00",351.10,"3,550,556.00",95,-3.1,7.5,-0.88,2.17,0.05,"1,266.10",333.20,,
2022-10-09,66,IGI,44.48,354.0,357.0,348.0,357.0,352.97,"11,491.00",348.00,"4,055,993.50",88,9.0,9.0,2.59,2.59,1.13,"1,266.10",333.20,,
2022-10-10,71,IGI,37.74,359.0,360.0,350.0,350.0,355.77,"8,632.00",357.00,"3,071,001.50",81,-7.0,10.0,-1.96,2.86,-1.65,"1,266.10",333.20,,
2022-10-11,71,IGI,35.7,345.0,349.5,343.0,345.5,344.35,"7,156.00",350.00,"2,464,195.40",49,-4.5,6.5,-1.29,1.9,0.33,"1,266.10",333.20,,
2022-10-12,67,IGI,36.1,341.1,352.4,341.0,349.2,347.47,"3,989.00",345.50,"1,386,047.20",42,3.7,11.4,1.07,3.34,0.5,"1,266.10",333.20,,
2022-10-13,66,IGI,35.07,350.1,357.0,349.0,351.0,352.48,"6,115.00",349.20,"2,155,397.50",55,1.8,8.0,0.52,2.29,-0.42,"1,266.10",333.20,,
2022-10-16,66,IGI,36.25,356.0,356.0,345.0,345.9,348.93,"5,885.00",351.00,"2,053,438.00",54,-5.10,11.0,-1.45,3.19,-0.88,"1,266.10",333.20,,
2022-10-17,66,IGI,38.48,352.7,352.7,345.0,347.0,345.60,"5,772.00",345.90,"1,994,780.50",39,1.1,7.7,0.32,2.23,0.4,"1,266.10",333.20,,
2022-10-19,64,IGI,33.81,347.0,347.0,337.0,340.1,339.89,"7,308.00",347.00,"2,483,892.10",76,-6.9,10.0,-1.99,2.97,0.06,"1,266.10",333.20,,
2022-10-20,66,IGI,32.19,335.1,344.0,335.0,342.9,338.50,"4,153.00",340.10,"1,405,784.10",42,2.8,9.0,0.82,2.69,1.28,"1,266.10",333.20,,
2022-10-23,68,IGI,33.51,342.0,349.0,342.0,346.9,346.53,"1,365.00",342.90,"473,008.00",29,4.0,7.0,1.17,2.05,0.11,"1,266.10",333.20,,
2022-10-31,67,IGI,42.23,344.0,357.0,344.0,357.0,352.10,"5,152.00",346.90,"1,814,035.00",49,10.1,13.0,2.91,3.78,1.37,"1,266.10",333.20,,
2022-11-01,68,IGI,47.1,356.9,366.2,355.0,366.0,361.67,"10,207.00",357.00,"3,691,609.10",95,9.0,11.2,2.52,3.15,1.18,"1,266.10",333.20,,
