Date,S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
2022-08-04,198,SRBL,34.42,216.1,217.0,213.0,214.0,214.22,"25,941.00",217.50,"5,557,169.60",167,-3.5,4.0,-1.61,1.88,-0.1,398.00,191.00
2022-08-05,196,SRBL,32.67,212.1,212.1,209.9,209.9,210.65,"31,780.00",214.00,"6,694,347.00",123,-4.1,2.2,-1.92,1.05,-0.36,398.00,191.00
2022-08-07,202,SRBL,30.88,209.0,213.0,208.5,209.5,210.46,"37,731.00",209.90,"7,940,937.90",186,-0.4,4.5,-0.19,2.16,-0.46,398.00,191.00
2022-08-08,196,SRBL,32.91,210.0,211.9,208.3,210.0,209.52,"32,095.00",209.50,"6,724,605.10",120,0.50,3.60,0.24,1.73,0.23,398.00,191.00
2022-08-09,204,SRBL,29.06,210.0,210.2,206.1,209.0,207.77,"17,128.00",210.00,"3,558,739.20",114,-1.0,4.1,-0.48,1.99,0.59,398.00,191.00
2022-08-10,201,SRBL,32.95,209.0,210.8,206.0,209.2,208.92,"48,857.00",209.00,"10,207,380.50",156,0.2,4.80,0.1,2.33,0.13,398.00,191.00
2022-08-11,204,SRBL,26.55,207.0,210.0,206.0,207.0,207.09,"19,601.00",209.20,"4,059,087.30",123,-2.20,4.00,-1.05,1.94,-0.04,397.00,191.00
2022-08-14,207,SRBL,26.93,207.0,210.0,206.0,206.0,207.01,"38,481.00",207.00,"7,965,890.50",133,-1.0,4.0,-0.48,1.94,-0.49,396.00,191.00
2022-08-15,197,SRBL,29.03,206.0,209.0,205.0,208.6,207.12,"21,400.00",206.00,"4,432,451.60",113,2.6,4.0,1.26,1.95,0.71,396.00,191.00
2022-08-16,203,SRBL,29.35,210.0,211.0,206.7,209.0,208.42,"26,926.00",208.60,"5,611,823.50",123,0.40,4.30,0.19,2.08,0.28,391.90,191.00
2022-08-17,201,SRBL,39.31,209.0,210.0,207.0,208.0,207.80,"18,202.00",209.00,"3,782,346.90",96,-1.0,3.0,-0.48,1.45,0.1,391.90,191.00
2022-08-18,202,SRBL,42.67,207.2,209.0,207.0,207.5,207.56,"29,877.00",208.00,"6,201,213.10",102,-0.5,2.0,-0.24,0.97,-0.03,391.90,191.00
2022-08-21,199,SRBL,33.96,207.0,211.0,206.0,208.0,208.09,"15,738.00",207.50,"3,274,859.80",99,0.5,5.0,0.24,2.43,-0.04,382.00,191.00
2022-08-22,202,SRBL,34.74,206.1,209.0,206.0,207.7,206.60,"29,526.00",208.00,"6,100,028.90",91,-0.3,3.0,-0.14,1.46,0.53,382.00,191.00
2022-08-23,203,SRBL,43.86,207.0,210.0,207.0,208.5,208.66,"26,183.00",207.70,"5,463,214.60",163,0.8,3.0,0.39,1.45,-0.07,382.00,191.00
2022-08-24,204,SRBL,45.3,210.0,210.0,208.1,209.2,208.98,"29,351.00",208.50,"6,133,800.60",98,0.7,1.9,0.34,0.91,0.1,382.00,191.00
2022-08-25,200,SRBL,42.95,209.0,209.9,208.1,209.0,208.95,"29,138.00",209.20,"6,088,336.80",101,-0.2,1.8,-0.1,0.86,0.02,375.00,191.00
2022-08-26,194,SRBL,36.96,208.0,208.0,205.7,205.9,206.17,"18,926.00",209.00,"3,901,914.30",79,-3.1,2.3,-1.48,1.12,-0.13,370.00,191.00
2022-08-28,205,SRBL,37.56,205.0,207.0,203.6,203.6,204.83,"39,672.00",205.90,"8,125,847.40",150,-2.3,3.4,-1.12,1.67,-0.6,367.00,191.00
2022-08-29,202,SRBL,38.77,205.0,208.5,204.0,208.5,205.74,"33,153.00",203.60,"6,820,958.20",115,4.9,4.5,2.41,2.21,1.32,367.00,191.00
2022-08-30,208,SRBL,33.18,209.8,209.8,206.5,207.4,207.04,"14,940.00",208.50,"3,093,199.10",70,-1.1,3.3,-0.53,1.6,0.17,365.00,191.00
