Date,S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low,120 Days,180 Days
2022-08-04,183,SICL,39.98,911.2,911.2,880.0,883.0,891.59,"27,193.00",911.20,"24,244,899.50",311,-28.2,31.2,-3.09,3.55,-0.97,"2,157.00",696.00,,
2022-08-05,182,SICL,34.85,880.0,885.0,863.4,863.4,871.36,"13,751.00",883.00,"11,982,121.80",188,-19.6,21.6,-2.22,2.5,-0.92,"2,157.00",696.00,,
2022-08-07,187,SICL,31.89,868.0,880.0,862.0,863.0,867.87,"11,847.00",863.40,"10,281,628.90",170,-0.4,18.0,-0.05,2.09,-0.56,"2,157.00",696.00,,
2022-08-08,181,SICL,35.07,865.0,870.0,850.0,853.0,863.71,"14,359.00",863.00,"12,402,072.30",195,-10.00,20.00,-1.16,2.35,-1.26,"2,157.00",696.00,,
2022-08-09,189,SICL,33.68,851.0,862.0,830.0,835.2,838.89,"15,855.00",853.00,"13,300,549.90",222,-17.8,32.0,-2.09,3.86,-0.44,"2,157.00",696.00,,
2022-08-10,186,SICL,31.76,850.0,850.0,820.0,828.0,826.45,"13,854.00",835.20,"11,449,574.90",193,-7.2,30.00,-0.86,3.66,0.19,"2,157.00",696.00,,
2022-08-11,189,SICL,27.24,844.4,844.4,817.0,818.0,826.53,"6,403.00",828.00,"5,292,290.10",144,-10.00,27.40,-1.21,3.35,-1.04,"2,157.00",696.00,,
2022-08-14,192,SICL,26.46,810.0,825.0,800.0,800.1,809.82,"9,131.00",818.00,"7,394,474.30",139,-17.9,25.0,-2.19,3.13,-1.21,"2,157.00",696.00,,
2022-08-15,182,SICL,46.18,816.1,836.0,812.0,833.1,828.01,"18,435.00",800.10,"15,264,425.40",249,33.0,24.0,4.12,2.96,0.61,"2,157.00",696.00,,
2022-08-16,188,SICL,42.13,849.0,854.0,829.1,830.0,840.84,"12,148.00",833.10,"10,214,512.20",182,-3.10,24.90,-0.37,3.0,-1.31,"2,157.00",696.00,,
2022-08-17,186,SICL,37.58,830.0,841.0,818.0,828.0,826.24,"1,915.00",830.00,"1,582,250.50",55,-2.0,23.0,-0.24,2.81,0.21,"2,157.00",696.00,,
2022-08-18,187,SICL,43.7,835.0,835.0,820.0,834.0,828.91,"8,566.00",828.00,"7,100,404.70",101,6.0,15.0,0.72,1.83,0.61,"2,157.00",696.00,,
2022-08-21,184,SICL,34.92,835.0,848.0,830.0,832.0,835.50,"4,250.00",834.00,"3,550,875.70",111,-2.0,18.0,-0.24,2.17,-0.42,"2,157.00",696.00,,
2022-08-22,187,SICL,36.47,834.0,834.0,820.0,825.0,824.53,"3,992.00",832.00,"3,291,524.50",72,-7.0,14.0,-0.84,1.71,0.06,"2,157.00",696.00,,
2022-08-23,188,SICL,34.62,840.0,840.0,822.0,825.0,826.46,"2,940.00",825.00,"2,429,799.30",64,0.0,18.0,0.0,2.19,-0.18,"2,157.00",696.00,,
2022-08-24,189,SICL,32.92,826.0,830.0,816.0,823.0,823.40,"3,161.00",825.00,"2,602,766.30",58,-2.0,14.0,-0.24,1.72,-0.05,"2,157.00",696.00,,
