Date,S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
2022-12-01,100,ILI,61.58,508.0,525.3,500.1,517.0,510.83,"97,569.00",509.90,"49,841,361.30","1,845",7.10,25.20,1.39,5.04,1.19,507.14,513.38,640.60,412.50
2022-12-14,100,ILI,61.58,508.0,525.3,500.1,517.0,510.83,"97,569.00",509.90,"49,841,361.30","1,845",7.10,25.20,1.39,5.04,1.19,507.14,513.38,640.60,412.50
2023-01-30,100,ILI,61.58,508.0,525.3,500.1,517.0,510.83,"97,569.00",509.90,"49,841,361.30","1,845",7.10,25.20,1.39,5.04,1.19,507.14,513.38,640.60,412.50
2023-04-07,100,ILI,61.58,508.0,525.3,500.1,517.0,510.83,"97,569.00",509.90,"49,841,361.30","1,845",7.10,25.20,1.39,5.04,1.19,507.14,513.38,640.60,412.50
2023-04-15,100,ILI,61.58,508.0,525.3,500.1,517.0,510.83,"97,569.00",509.90,"49,841,361.30","1,845",7.10,25.20,1.39,5.04,1.19,507.14,513.38,640.60,412.50
2023-04-18,100,ILI,61.58,508.0,525.3,500.1,517.0,510.83,"97,569.00",509.90,"49,841,361.30","1,845",7.10,25.20,1.39,5.04,1.19,507.14,513.38,640.60,412.50
2023-04-27,100,ILI,61.58,508.0,525.3,500.1,517.0,510.83,"97,569.00",509.90,"49,841,361.30","1,845",7.10,25.20,1.39,5.04,1.19,507.14,513.38,640.60,412.50
2023-05-08,100,ILI,61.58,508.0,525.3,500.1,517.0,510.83,"97,569.00",509.90,"49,841,361.30","1,845",7.10,25.20,1.39,5.04,1.19,507.14,513.38,640.60,412.50
2023-05-10,100,ILI,61.58,508.0,525.3,500.1,517.0,510.83,"97,569.00",509.90,"49,841,361.30","1,845",7.10,25.20,1.39,5.04,1.19,507.14,513.38,640.60,412.50
2023-05-23,100,ILI,61.58,508.0,525.3,500.1,517.0,510.83,"97,569.00",509.90,"49,841,361.30","1,845",7.10,25.20,1.39,5.04,1.19,507.14,513.38,640.60,412.50
2023-08-06,78,ILI,43.36,529.5,582.4,529.5,582.4,582.03,"54,780.00",529.50,"31,883,777.50","5,354",52.9,52.90,9.99,9.99,0.06,,,582.40,529.50
2023-08-07,77,ILI,56.21,594.0,640.6,594.0,616.0,621.63,"701,803.00",582.40,"436,259,348.00","43,209",33.6,46.60,5.77,7.85,-0.91,,,640.60,529.50
