Date,S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low,120 Days,180 Days
2022-08-04,92,MHNL,46.29,321.8,331.0,309.0,313.0,323.08,"74,383.00",328.30,"24,031,719.30",310,-15.3,22.0,-4.66,7.12,-3.22,720.00,215.60,,
2022-08-05,91,MHNL,42.6,310.0,318.0,305.5,305.5,311.07,"36,230.00",313.00,"11,270,225.90",182,-7.5,12.5,-2.4,4.09,-1.82,720.00,215.60,,
2022-08-07,91,MHNL,38.19,305.0,318.0,305.0,312.9,311.60,"44,613.00",305.50,"13,901,518.80",255,7.4,13.0,2.42,4.26,0.41,720.00,215.60,,
2022-08-08,91,MHNL,36.74,317.0,317.0,302.9,302.9,308.82,"46,960.00",312.90,"14,502,175.70",212,-10.00,14.10,-3.2,4.66,-1.95,720.00,215.60,,
2022-08-09,95,MHNL,33.81,307.0,307.0,294.0,294.0,300.02,"45,500.00",302.90,"13,650,816.50",221,-8.9,13.0,-2.94,4.42,-2.05,720.00,215.60,,
2022-08-10,97,MHNL,29.18,299.8,301.0,290.0,296.2,294.94,"20,875.00",294.00,"6,156,770.20",129,2.2,11.00,0.75,3.79,0.43,720.00,215.60,,
2022-08-11,97,MHNL,29.53,296.0,308.0,285.0,287.0,291.91,"35,143.00",296.20,"10,258,538.50",182,-9.20,23.00,-3.11,8.07,-1.71,720.00,215.60,,
2022-08-14,95,MHNL,27.62,292.7,298.0,284.0,289.0,291.38,"42,607.00",287.00,"12,414,930.30",243,2.0,14.0,0.7,4.93,-0.82,718.00,215.60,,
2022-08-15,90,MHNL,41.46,292.7,306.0,291.2,303.0,298.03,"39,183.00",289.00,"11,677,801.30",170,14.0,14.8,4.84,5.08,1.64,718.00,215.60,,
2022-08-16,95,MHNL,28.21,303.0,307.0,290.2,291.0,298.21,"39,644.00",303.00,"11,822,053.30",189,-12.00,16.80,-3.96,5.79,-2.48,717.00,215.60,,
2022-08-17,95,MHNL,43.75,291.1,306.0,291.0,295.0,296.30,"44,158.00",291.00,"13,083,883.10",135,4.0,15.0,1.37,5.15,-0.44,717.00,215.60,,
2022-08-18,93,MHNL,44.66,299.0,308.0,296.3,303.2,303.32,"37,304.00",295.00,"11,315,189.80",199,8.2,11.7,2.78,3.95,-0.04,717.00,215.60,,
2022-08-21,92,MHNL,26.93,307.0,310.9,295.4,297.6,303.68,"42,262.00",303.20,"12,834,199.80",172,-5.6,15.5,-1.85,5.25,-2.04,617.00,215.60,,
