Date,S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
2022-08-09,177,SBLD83,48.24,949.5,949.5,949.5,949.5,949.50,65.00,938.40,"61,717.50",1,11.1,0.0,1.18,0.0,0.0,"1,075.10",920.00
2022-08-24,176,SBLD83,45.93,940.0,940.0,940.0,940.0,940.00,100.00,949.50,"94,000.00",1,-9.5,0.0,-1.0,0.0,0.0,"1,046.10",920.00
2022-08-26,168,SBLD83,44.41,940.0,940.0,940.0,940.0,940.00,85.00,940.00,"79,900.00",2,0.0,0.0,0.0,0.0,0.0,"1,046.10",920.00
2022-12-28,207,SBLD83,35.13,921.2,921.2,921.2,921.2,921.20,25.00,940.00,"23,030.00",1,-18.8,0.0,-2.0,0.0,0.0,"1,020.00",920.00
2023-03-01,201,SBLD83,29.68,905.0,905.0,905.0,905.0,905.00,50.00,921.20,"45,250.00",1,-16.20,0.00,-1.76,0.0,0.0,970.20,905.00
2023-03-13,201,SBLD83,24.84,910.0,910.0,910.0,910.0,910.00,25.00,905.00,"22,750.00",1,5.0,0.0,0.55,0.0,0.0,970.20,905.00
2023-04-12,209,SBLD83,37.34,905.0,905.0,905.0,905.0,905.00,50.00,910.00,"45,250.00",2,-5.00,0.00,-0.55,0.0,0.0,970.20,905.00
2023-06-25,215,SBLD83,51.8,923.1,923.1,923.1,923.1,923.10,25.00,905.00,"23,077.50",1,18.10,0.00,2.0,0.0,0.0,949.50,905.00
2023-07-11,223,SBLD83,52.38,941.5,998.7,941.5,998.7,976.24,60.00,923.10,"58,574.50",4,75.6,57.20,8.19,6.08,2.25,998.70,905.00
2023-07-13,235,SBLD83,54.27,1018.5,1098.5,1018.5,1098.5,"1,058.48",80.00,998.70,"84,678.00",6,99.8,80.00,9.99,7.85,3.64,"1,098.50",905.00
2023-12-04,228,SBLD83,47.21,1076.6,1076.6,1034.0,1034.0,"1,055.23",30.00,"1,098.50","31,657.00",3,-64.5,42.6,-5.87,4.12,-2.05,"1,098.50",905.00
2023-12-06,229,SBLD83,41.85,1013.4,1013.4,1013.4,1013.4,"1,013.40",10.00,"1,034.00","10,134.00",1,-20.6,0.00,-1.99,0.0,0.0,"1,098.50",905.00
2024-01-25,238,SBLD83,39.06,995.0,995.0,995.0,995.0,995.00,25.00,"1,013.40","24,875.00",1,-18.4,0.00,-1.82,0.0,0.0,"1,098.50",905.00
2024-02-04,240,SBLD83,39.37,995.0,995.0,995.0,995.0,995.00,115.00,995.00,"114,425.00",1,0.0,0.0,0.0,0.0,0.0,"1,098.50",905.00
2024-02-07,246,SBLD83,32.5,997.0,997.0,997.0,997.0,997.00,10.00,995.00,"9,970.00",1,2.0,0.0,0.2,0.0,0.0,"1,098.50",905.00
2024-03-14,239,SBLD83,39.6,1001.0,1001.0,1001.0,1001.0,"1,001.00",50.00,997.00,"50,050.00",1,4.0,0.0,0.4,0.0,0.0,"1,098.50",905.00
2024-03-18,239,SBLD83,50.68,1021.0,1021.0,1021.0,1021.0,"1,021.00",100.00,"1,001.00","102,100.00",2,20.0,0.0,2.0,0.0,0.0,"1,098.50",905.00
2024-03-20,239,SBLD83,48.85,1021.0,1021.0,1021.0,1021.0,"1,021.00",30.00,"1,021.00","30,630.00",1,0.00,0.00,0.0,0.0,0.0,"1,098.50",905.00
2024-03-25,237,SBLD83,40.46,1023.0,1023.0,1023.0,1023.0,"1,023.00",10.00,"1,021.00","10,230.00",1,2.00,0.00,0.2,0.0,0.0,"1,098.50",905.00
2024-05-15,247,SBLD83,46.29,1043.0,1043.0,1043.0,1043.0,"1,043.00",25.00,"1,023.00","26,075.00",1,20.0,0.0,1.96,0.0,0.0,"1,098.50",923.10
2024-05-16,250,SBLD83,44.04,1040.1,1040.1,1040.1,1040.1,"1,040.10",25.00,"1,043.00","26,002.50",1,-2.9,0.0,-0.28,0.0,0.0,"1,098.50",923.10
2024-05-22,247,SBLD83,48.88,1040.0,1040.0,1040.0,1040.0,"1,040.00",25.00,"1,040.10","26,000.00",1,-0.1,0.0,-0.01,0.0,0.0,"1,098.50",923.10
2024-06-05,241,SBLD83,51.31,1050.0,1050.0,1050.0,1050.0,"1,050.00",100.00,"1,040.00","105,000.00",3,10.00,0.00,0.96,0.0,0.0,"1,098.50",923.10
2024-06-06,254,SBLD83,48.17,1060.0,1060.0,1060.0,1060.0,"1,060.00",50.00,"1,050.00","53,000.00",1,10.0,0.00,0.95,0.0,0.0,"1,098.50",923.10
2024-06-09,246,SBLD83,53.79,1059.9,1060.0,1059.9,1060.0,"1,059.98",115.00,"1,060.00","121,897.50",2,0.0,0.10,0.0,0.01,0.0,"1,098.50",923.10
2024-06-24,254,SBLD83,47.04,1054.1,1054.1,1054.1,1054.1,"1,054.10",25.00,"1,060.00","26,352.50",1,-5.9,0.00,-0.56,0.0,0.0,"1,098.50",923.10
2024-06-25,249,SBLD83,52.0,1069.0,1075.0,1069.0,1075.0,"1,072.71",175.00,"1,054.10","187,725.00",3,20.9,6.0,1.98,0.56,0.21,"1,098.50",923.10
2024-06-27,267,SBLD83,52.96,1094.5,1130.0,1094.5,1130.0,"1,116.24",185.00,"1,075.00","206,505.00",5,55.00,35.50,5.12,3.24,1.22,"1,130.00",941.50
2024-07-10,254,SBLD83,67.11,1140.0,1221.9,1140.0,1221.9,"1,161.64",287.00,"1,130.00","333,390.00",10,91.9,81.9,8.13,7.18,4.93,"1,221.90",941.50
