Date,S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
2022-12-01,228,PRIN,59.39,900.0,912.0,869.0,904.0,889.77,"39,759.00",900.00,"35,376,206.60",259,4.00,43.00,0.44,4.95,1.57,794.32,779.99,950.00,618.00
2022-12-04,169,PRIN,51.09,419.5,433.4,411.2,423.2,420.77,"6,042.00",428.00,"2,542,296.20",87,-4.8,22.2,-1.12,5.4,0.57,,,942.00,410.90
2022-12-05,165,PRIN,34.87,423.2,436.4,419.0,419.0,424.44,"5,434.00",423.20,"2,306,395.40",56,-4.2,17.4,-0.99,4.15,-1.3,,,942.00,410.90
2022-12-06,163,PRIN,38.29,420.0,422.5,415.2,416.0,416.70,"1,318.00",419.00,"549,208.80",14,-3.0,7.3,-0.72,1.76,-0.17,,,942.00,410.90
2022-12-07,171,PRIN,31.9,413.2,421.0,413.0,419.0,413.75,"1,106.00",416.00,"457,610.00",17,3.0,8.0,0.72,1.94,1.25,,,942.00,410.90
2022-12-11,175,PRIN,37.71,412.1,415.0,400.0,409.0,403.67,"7,018.00",419.00,"2,832,958.20",67,-10.0,15.0,-2.39,3.75,1.3,,,942.00,400.00
2022-12-12,172,PRIN,35.0,405.0,413.0,399.0,406.0,404.43,"3,864.00",409.00,"1,562,736.70",34,-3.0,14.0,-0.73,3.51,0.39,,,942.00,399.00
2022-12-13,170,PRIN,39.87,397.9,420.9,394.3,415.0,400.51,"2,477.00",406.00,"992,052.30",28,9.0,26.6,2.22,6.75,3.49,,,942.00,394.30
2022-12-14,228,PRIN,59.39,900.0,912.0,869.0,904.0,889.77,"39,759.00",900.00,"35,376,206.60",259,4.00,43.00,0.44,4.95,1.57,794.32,779.99,950.00,618.00
2022-12-15,178,PRIN,34.03,405.0,405.0,399.0,399.0,403.10,"1,782.00",412.00,"718,315.50",13,-13.0,6.0,-3.16,1.5,-1.03,,,942.00,394.30
