Date,S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
2022-08-04,133,NMBHF1,41.32,11.55,11.66,11.52,11.66,11.53,"22,348.00",11.68,"257,770.40",8,-0.02,0.14,-0.17,1.22,1.08,15.30,10.00
2022-08-05,132,NMBHF1,52.21,11.89,12.25,11.77,11.95,11.96,"412,724.00",11.66,"4,936,196.57",115,0.29,0.48,2.49,4.08,-0.08,15.30,10.00
2022-08-07,136,NMBHF1,49.48,11.99,12.0,11.84,11.94,11.93,"132,685.00",11.95,"1,582,708.04",39,-0.01,0.16,-0.08,1.35,0.1,15.25,10.00
2022-08-08,132,NMBHF1,46.98,11.94,12.0,11.87,11.95,11.96,"89,499.00",11.94,"1,070,208.52",40,0.01,0.13,0.08,1.1,-0.07,15.25,10.00
2022-08-09,139,NMBHF1,47.82,11.99,11.99,11.86,11.92,11.90,"157,897.00",11.95,"1,879,587.58",40,-0.03,0.13,-0.25,1.1,0.14,15.25,10.00
2022-08-10,136,NMBHF1,34.24,11.77,11.95,11.77,11.87,11.90,"69,411.00",11.92,"826,118.18",32,-0.05,0.18,-0.42,1.53,-0.27,15.20,10.00
2022-08-11,140,NMBHF1,37.85,11.95,11.98,11.84,11.94,11.93,"104,724.00",11.87,"1,249,130.17",51,0.07,0.14,0.59,1.18,0.1,15.20,10.00
2022-08-14,139,NMBHF1,29.31,11.94,11.97,11.8,11.8,11.91,"83,599.00",11.94,"995,723.35",45,-0.14,0.17,-1.17,1.44,-0.94,15.20,10.00
2022-08-15,131,NMBHF1,41.46,11.9,11.94,11.83,11.89,11.88,"328,201.00",11.80,"3,898,379.66",103,0.09,0.11,0.76,0.93,0.1,15.20,10.00
2022-08-16,138,NMBHF1,27.2,9.59,10.16,9.59,9.65,9.81,"35,274.00",9.78,"345,913.22",19,-0.13,0.57,-1.38,5.94,-1.62,15.10,9.59
2022-08-17,135,NMBHF1,25.66,9.5,9.84,8.99,9.8,9.36,"36,461.00",9.65,"341,375.54",21,0.15,0.85,1.55,9.45,4.46,15.10,8.99
2022-08-18,134,NMBHF1,26.02,9.98,9.98,9.73,9.85,9.86,"22,272.00",9.80,"219,595.60",19,0.05,0.25,0.51,2.57,-0.1,14.72,8.99
2022-08-21,133,NMBHF1,24.05,9.83,9.83,9.78,9.78,9.81,"29,161.00",9.85,"285,941.48",14,-0.07,0.05,-0.71,0.51,-0.26,14.48,8.99
2022-08-22,135,NMBHF1,41.55,9.78,9.89,9.7,9.89,9.87,"23,526.00",9.78,"232,204.12",11,0.11,0.19,1.12,1.96,0.2,14.48,8.99
2022-08-23,136,NMBHF1,41.38,10.0,10.0,9.72,9.84,9.86,"85,100.00",9.89,"838,747.00",15,-0.05,0.28,-0.51,2.88,-0.16,14.48,8.99
