Date,S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
2022-12-01,264,SCBD,53.52,1100.0,1100.0,1080.0,1080.0,"1,089.62",52.00,"1,090.00","56,660.00",2,-10.00,20.00,-0.92,1.85,-0.89,0.00,0.00,"1,150.00","1,000.00"
2022-12-14,264,SCBD,53.52,1100.0,1100.0,1080.0,1080.0,"1,089.62",52.00,"1,090.00","56,660.00",2,-10.00,20.00,-0.92,1.85,-0.89,0.00,0.00,"1,150.00","1,000.00"
2023-01-30,264,SCBD,53.52,1100.0,1100.0,1080.0,1080.0,"1,089.62",52.00,"1,090.00","56,660.00",2,-10.00,20.00,-0.92,1.85,-0.89,0.00,0.00,"1,150.00","1,000.00"
2023-04-07,264,SCBD,53.52,1100.0,1100.0,1080.0,1080.0,"1,089.62",52.00,"1,090.00","56,660.00",2,-10.00,20.00,-0.92,1.85,-0.89,0.00,0.00,"1,150.00","1,000.00"
2023-04-15,264,SCBD,53.52,1100.0,1100.0,1080.0,1080.0,"1,089.62",52.00,"1,090.00","56,660.00",2,-10.00,20.00,-0.92,1.85,-0.89,0.00,0.00,"1,150.00","1,000.00"
2023-04-18,264,SCBD,53.52,1100.0,1100.0,1080.0,1080.0,"1,089.62",52.00,"1,090.00","56,660.00",2,-10.00,20.00,-0.92,1.85,-0.89,0.00,0.00,"1,150.00","1,000.00"
2023-04-27,264,SCBD,53.52,1100.0,1100.0,1080.0,1080.0,"1,089.62",52.00,"1,090.00","56,660.00",2,-10.00,20.00,-0.92,1.85,-0.89,0.00,0.00,"1,150.00","1,000.00"
2023-05-08,264,SCBD,53.52,1100.0,1100.0,1080.0,1080.0,"1,089.62",52.00,"1,090.00","56,660.00",2,-10.00,20.00,-0.92,1.85,-0.89,0.00,0.00,"1,150.00","1,000.00"
2023-05-10,264,SCBD,53.52,1100.0,1100.0,1080.0,1080.0,"1,089.62",52.00,"1,090.00","56,660.00",2,-10.00,20.00,-0.92,1.85,-0.89,0.00,0.00,"1,150.00","1,000.00"
2023-05-23,264,SCBD,53.52,1100.0,1100.0,1080.0,1080.0,"1,089.62",52.00,"1,090.00","56,660.00",2,-10.00,20.00,-0.92,1.85,-0.89,0.00,0.00,"1,150.00","1,000.00"
2023-09-28,264,SCBD,53.52,1100.0,1100.0,1080.0,1080.0,"1,089.62",52.00,"1,090.00","56,660.00",2,-10.00,20.00,-0.92,1.85,-0.89,0.00,0.00,"1,150.00","1,000.00"
