Date,S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
2023-12-20,215,RBBD83,55.95,950.0,950.0,950.0,950.0,950.00,"10,927.00",0.00,"10,380,650.00",1,950.00,0.00,0.0,0.0,0.0,950.00,950.00
2024-04-02,223,RBBD83,53.47,1000.0,1000.0,1000.0,1000.0,"1,000.00","7,285.00","1,000.00","7,285,000.00",2,0.0,0.0,0.0,0.0,0.0,"1,000.00",950.00
2024-04-15,222,RBBD83,50.27,980.1,980.1,980.1,980.1,980.10,30.00,"1,000.00","29,403.00",1,-19.90,0.0,-1.99,0.0,0.0,"1,000.00",950.00
2024-04-16,219,RBBD83,50.6,962.5,981.0,952.6,971.0,969.82,250.00,980.10,"242,455.00",9,-9.1,28.4,-0.93,2.98,0.12,"1,000.00",950.00
2024-04-18,223,RBBD83,47.61,968.1,985.0,968.1,985.0,973.28,100.00,971.00,"97,327.50",3,14.0,16.9,1.44,1.75,1.19,"1,000.00",950.00
2024-04-22,223,RBBD83,27.61,991.1,991.1,991.1,991.1,991.10,75.00,985.00,"74,332.50",2,6.1,0.0,0.62,0.0,0.0,"1,000.00",950.00
2024-04-24,218,RBBD83,37.8,991.0,991.0,991.0,991.0,991.00,100.00,991.10,"99,100.00",1,-0.1,0.0,-0.01,0.0,0.0,"1,000.00",950.00
2024-04-25,213,RBBD83,44.14,992.0,992.1,992.0,992.1,992.01,225.00,991.00,"223,202.50",2,1.1,0.1,0.11,0.01,0.01,"1,000.00",950.00
2024-04-29,220,RBBD83,40.47,1000.0,1000.0,1000.0,1000.0,"1,000.00",325.00,992.30,"325,000.00",1,7.7,0.0,0.78,0.0,0.0,"1,000.00",950.00
2024-04-30,225,RBBD83,33.29,986.0,986.0,986.0,986.0,986.00,100.00,"1,000.00","98,600.00",1,-14.00,0.00,-1.4,0.0,0.0,"1,000.00",950.00
2024-05-02,216,RBBD83,32.38,986.2,986.3,986.2,986.3,986.25,100.00,986.00,"98,625.00",2,0.3,0.1,0.03,0.01,0.01,"1,000.00",950.00
2024-05-06,216,RBBD83,27.59,985.0,985.0,985.0,985.0,985.00,25.00,986.30,"24,625.00",1,-1.30,0.00,-0.13,0.0,0.0,"1,000.00",950.00
2024-05-07,220,RBBD83,37.87,985.5,990.0,985.5,990.0,985.78,480.00,985.00,"473,175.00",3,5.00,4.5,0.51,0.46,0.43,"1,000.00",950.00
2024-05-08,214,RBBD83,37.81,985.1,990.0,985.1,986.1,987.31,130.00,990.00,"128,350.00",5,-3.9,4.9,-0.39,0.5,-0.12,"1,000.00",950.00
