Date,S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low,120 Days,180 Days
2022-08-04,18,CBBL,39.18,1125.0,1127.0,1102.5,1105.0,"1,108.13","16,427.00","1,121.10","18,203,285.10",300,-16.1,24.5,-1.44,2.22,-0.28,"2,065.20",882.00,,
2022-08-05,18,CBBL,36.27,1105.0,1105.0,1069.1,1069.1,"1,081.45","12,679.00","1,105.00","13,711,763.00",287,-35.9,35.9,-3.25,3.36,-1.16,"2,001.00",882.00,,
2022-08-07,17,CBBL,33.95,1071.0,1090.0,1068.9,1079.0,"1,076.56","12,127.00","1,069.10","13,055,485.50",230,9.9,21.1,0.93,1.97,0.23,"2,001.00",882.00,,
2022-08-08,18,CBBL,34.88,1085.0,1100.0,1068.0,1069.0,"1,081.16","10,205.00","1,079.00","11,033,197.80",264,-10.00,32.00,-0.93,3.0,-1.14,"2,001.00",882.00,,
2022-08-09,17,CBBL,34.18,1060.0,1075.0,1031.0,1041.0,"1,048.06","12,786.00","1,069.00","13,400,514.40",280,-28.0,44.0,-2.62,4.27,-0.68,"2,001.00",882.00,,
2022-08-10,17,CBBL,32.0,1040.0,1040.0,1021.0,1030.0,"1,030.72","10,712.00","1,041.00","11,041,107.20",227,-11.0,19.00,-1.06,1.86,-0.07,"2,001.00",882.00,,
2022-08-11,19,CBBL,30.04,1050.0,1050.0,1025.0,1029.0,"1,033.14","9,911.00","1,030.00","10,239,472.60",213,-1.00,25.00,-0.1,2.44,-0.4,"2,001.00",882.00,,
2022-08-14,18,CBBL,26.86,1029.0,1032.0,1007.0,1011.0,"1,016.15","9,393.00","1,029.00","9,544,729.60",219,-18.0,25.0,-1.75,2.48,-0.51,"2,001.00",882.00,,
2022-08-15,18,CBBL,47.87,1022.0,1050.0,1015.0,1050.0,"1,031.84","8,013.00","1,011.00","8,268,156.10",190,39.0,35.0,3.86,3.45,1.73,"2,001.00",882.00,,
2022-08-16,18,CBBL,46.93,1070.0,1092.2,1048.6,1048.7,"1,060.47","14,427.00","1,050.00","15,299,342.70",273,-1.30,43.60,-0.12,4.16,-1.12,"1,948.20",882.00,,
2022-08-17,18,CBBL,39.95,1048.7,1059.9,1045.0,1049.3,"1,051.89","3,992.00","1,048.70","4,199,160.10",104,0.6,14.9,0.06,1.43,-0.25,"1,946.00",882.00,,
2022-08-18,18,CBBL,43.49,1051.0,1070.0,1050.0,1063.5,"1,064.08","6,570.00","1,049.30","6,991,030.20",159,14.2,20.0,1.35,1.9,-0.05,"1,924.00",882.00,,
2022-08-21,18,CBBL,43.69,1079.0,1090.0,1065.0,1068.5,"1,076.27","9,489.00","1,063.50","10,212,716.70",211,5.0,25.0,0.47,2.35,-0.73,"1,924.00",882.00,,
2022-08-22,17,CBBL,43.74,1065.0,1080.0,1061.0,1077.1,"1,071.15","4,772.00","1,068.50","5,111,550.50",121,8.6,19.0,0.8,1.79,0.55,"1,924.00",882.00,,
2022-08-23,17,CBBL,43.78,1080.0,1090.0,1070.0,1071.0,"1,072.78","7,191.00","1,077.10","7,714,362.50",143,-6.1,20.0,-0.57,1.87,-0.17,"1,924.00",882.00,,
2022-08-24,17,CBBL,42.01,1071.0,1084.0,1070.0,1074.0,"1,072.86","5,569.00","1,071.00","5,974,761.00",108,3.0,14.0,0.28,1.31,0.11,"1,924.00",882.00,,
2022-08-25,17,CBBL,40.6,1055.0,1083.5,1055.0,1072.0,"1,072.86","5,695.00","1,074.00","6,109,934.30",142,-2.0,28.5,-0.19,2.7,-0.08,"1,912.50",882.00,,
2022-08-26,17,CBBL,33.4,1060.0,1060.0,1050.0,1053.0,"1,053.00","4,380.00","1,072.00","4,612,119.00",108,-19.0,10.0,-1.77,0.95,0.0,"1,912.50",882.00,,
2022-08-28,18,CBBL,32.6,1050.0,1050.0,1029.9,1030.2,"1,034.86","9,173.00","1,053.00","9,492,734.00",245,-22.8,20.1,-2.17,1.95,-0.45,"1,912.50",882.00,,
2022-08-29,17,CBBL,28.94,1012.0,1028.0,1012.0,1023.0,"1,023.32","6,023.00","1,030.20","6,163,437.10",155,-7.2,16.0,-0.7,1.58,-0.03,"1,912.50",882.00,,
