Date,S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low,120 Days,180 Days
2022-08-04,171,SBL,40.06,344.0,344.0,327.0,327.0,330.71,"61,343.00",338.10,"20,286,705.50",394,-11.1,17.0,-3.28,5.2,-1.13,605.00,288.20,,
2022-08-05,170,SBL,34.05,327.7,332.9,319.1,320.0,322.87,"31,933.00",327.00,"10,310,329.40",224,-7.0,13.8,-2.14,4.32,-0.9,605.00,288.20,,
2022-08-07,174,SBL,32.43,318.1,325.5,317.0,318.0,319.50,"38,474.00",320.00,"12,292,545.30",218,-2.0,8.5,-0.63,2.68,-0.47,605.00,288.20,,
2022-08-08,170,SBL,33.23,324.0,324.0,317.0,317.0,318.34,"24,423.00",318.00,"7,774,896.30",184,-1.00,7.00,-0.31,2.21,-0.42,605.00,288.20,,
2022-08-09,176,SBL,32.34,317.0,319.0,312.0,312.6,314.86,"32,951.00",317.00,"10,374,953.20",216,-4.4,7.0,-1.39,2.24,-0.72,599.00,288.20,,
2022-08-10,174,SBL,30.52,316.9,316.9,308.4,308.4,310.19,"27,991.00",312.60,"8,682,648.30",205,-4.2,8.50,-1.34,2.76,-0.58,599.00,288.20,,
2022-08-11,178,SBL,30.27,310.0,311.5,305.7,306.0,308.22,"35,449.00",308.40,"10,925,950.90",215,-2.40,5.80,-0.78,1.9,-0.72,599.00,288.20,,
2022-08-14,181,SBL,25.45,305.0,311.0,303.6,304.0,305.85,"23,714.00",306.00,"7,253,033.10",184,-2.0,7.4,-0.65,2.44,-0.61,593.70,288.20,,
2022-08-15,170,SBL,32.71,304.1,310.0,304.1,309.5,308.19,"19,155.00",304.00,"5,903,432.50",168,5.5,5.9,1.81,1.94,0.42,593.70,288.20,,
2022-08-16,176,SBL,45.13,315.0,321.9,310.0,310.0,312.66,"34,069.00",309.50,"10,651,869.50",247,0.50,11.90,0.16,3.84,-0.86,590.50,288.20,,
2022-08-17,174,SBL,40.28,310.0,313.0,308.0,310.9,310.24,"15,042.00",310.00,"4,666,687.30",133,0.9,5.0,0.29,1.62,0.21,584.00,288.20,,
2022-08-18,173,SBL,43.75,308.0,314.0,308.0,313.9,312.70,"20,949.00",310.90,"6,550,771.50",145,3.0,6.0,0.96,1.95,0.38,577.00,288.20,,
2022-08-21,172,SBL,44.29,310.8,318.0,310.8,314.5,315.37,"31,362.00",313.90,"9,890,527.30",194,0.6,7.2,0.19,2.32,-0.28,569.00,288.20,,
2022-08-22,174,SBL,45.88,318.0,318.0,310.0,314.5,313.44,"25,229.00",314.50,"7,907,850.50",155,0.0,8.0,0.0,2.58,0.34,569.00,288.20,,
2022-08-23,176,SBL,44.88,319.9,319.9,313.0,313.8,315.30,"30,406.00",314.50,"9,587,121.40",152,-0.7,6.9,-0.22,2.2,-0.48,569.00,288.20,,
2022-08-24,175,SBL,45.64,317.0,320.0,314.0,316.4,316.01,"31,119.00",313.80,"9,834,055.10",160,2.6,6.0,0.83,1.91,0.12,569.00,288.20,,
2022-08-25,174,SBL,38.77,318.0,318.8,314.0,314.0,316.65,"17,316.00",316.40,"5,483,078.90",151,-2.4,4.8,-0.76,1.53,-0.84,569.00,288.20,,
2022-08-26,167,SBL,36.25,318.0,318.0,309.0,313.9,311.72,"9,821.00",314.00,"3,061,416.00",85,-0.1,9.0,-0.03,2.91,0.69,549.00,288.20,,
2022-08-28,178,SBL,37.73,309.0,311.9,306.2,307.5,308.28,"34,529.00",313.90,"10,644,500.70",250,-6.4,5.7,-2.04,1.86,-0.25,540.00,288.20,,
2022-08-29,176,SBL,35.58,307.0,309.9,302.5,309.0,306.58,"30,416.00",307.50,"9,325,046.40",172,1.5,7.4,0.49,2.45,0.78,540.00,288.20,,
2022-08-30,180,SBL,31.59,314.0,314.9,308.0,309.9,309.41,"10,439.00",309.00,"3,229,930.20",87,0.9,6.9,0.29,2.24,0.16,537.00,288.20,,
2022-08-31,176,SBL,29.05,309.0,309.0,304.0,306.0,304.96,"19,550.00",309.90,"5,962,037.00",212,-3.9,5.0,-1.26,1.64,0.34,537.00,288.20,,
2022-09-01,175,SBL,32.53,308.0,308.0,301.0,305.0,303.77,"10,423.00",306.00,"3,166,186.50",122,-1.0,7.0,-0.33,2.33,0.4,537.00,288.20,,
2022-09-02,172,SBL,26.48,305.0,306.9,302.0,303.0,303.38,"8,095.00",305.00,"2,455,867.00",77,-2.0,4.9,-0.66,1.62,-0.13,537.00,288.20,,
2022-09-04,181,SBL,25.51,300.0,311.0,300.0,305.0,305.01,"12,502.00",303.00,"3,813,193.20",132,2.0,11.0,0.66,3.67,0.0,537.00,288.20,,
2022-09-05,177,SBL,34.45,306.9,308.0,303.5,304.8,304.99,"28,283.00",305.00,"8,626,095.20",139,-0.2,4.5,-0.07,1.48,-0.06,537.00,288.20,,
2022-09-06,178,SBL,25.91,304.0,306.0,301.1,302.1,302.76,"20,720.00",304.80,"6,273,244.60",146,-2.7,4.9,-0.89,1.63,-0.22,537.00,288.20,,
2022-09-07,178,SBL,38.97,304.0,308.0,300.0,302.9,301.10,"40,668.00",302.10,"12,244,935.00",269,0.8,8.0,0.26,2.67,0.6,537.00,288.20,,
2022-09-08,179,SBL,30.19,304.0,304.0,299.0,300.0,300.52,"21,601.00",302.90,"6,491,484.50",160,-2.9,5.0,-0.96,1.67,-0.17,535.30,288.20,,
2022-09-11,174,SBL,30.91,301.0,304.0,298.0,299.0,299.57,"29,688.00",300.00,"8,893,621.50",206,-1.0,6.0,-0.33,2.01,-0.19,535.30,288.20,,
2022-09-12,176,SBL,30.81,300.0,300.0,296.0,297.0,297.46,"17,417.00",299.00,"5,180,787.50",139,-2.0,4.0,-0.67,1.35,-0.15,535.30,288.20,,
2022-09-13,184,SBL,40.5,302.0,304.8,298.2,302.9,301.68,"30,382.00",297.00,"9,165,791.40",178,5.9,6.6,1.99,2.21,0.4,535.30,288.20,,
2022-09-14,180,SBL,47.02,308.7,309.9,300.0,307.9,306.40,"37,309.00",302.90,"11,431,365.90",189,5.0,9.9,1.65,3.3,0.49,535.30,288.20,,
2022-09-15,182,SBL,45.72,308.0,308.0,300.0,302.4,302.45,"30,099.00",307.90,"9,103,500.10",183,-5.5,8.0,-1.79,2.67,-0.02,535.30,288.20,,
