Date,S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
2022-08-04,160,RULB,43.03,1326.0,1352.5,1269.1,1276.0,"1,300.10","6,833.00","1,300.00","8,883,557.50",219,-24.0,83.4,-1.85,6.57,-1.89,"1,931.70",502.00
2022-08-05,159,RULB,40.32,1251.0,1263.0,1211.0,1215.0,"1,234.38","5,364.00","1,276.00","6,621,231.60",157,-61.0,52.0,-4.78,4.29,-1.6,"1,931.70",502.00
2022-08-07,164,RULB,36.66,1191.0,1255.0,1191.0,1196.5,"1,215.84","4,012.00","1,215.00","4,877,968.90",195,-18.5,64.0,-1.52,5.37,-1.62,"1,931.70",502.00
2022-08-08,160,RULB,38.63,1220.0,1244.0,1185.0,1190.0,"1,218.54","4,351.00","1,196.50","5,301,849.00",159,-6.50,59.00,-0.54,4.98,-2.4,"1,931.70",502.00
2022-08-09,166,RULB,38.61,1190.0,1200.0,1109.1,1117.0,"1,148.19","6,462.00","1,190.00","7,419,608.40",183,-73.0,90.9,-6.13,8.2,-2.79,"1,931.70",502.00
2022-08-10,164,RULB,36.35,1100.0,1140.0,1058.4,1120.0,"1,099.42","5,525.00","1,117.00","6,074,281.50",194,3.0,81.60,0.27,7.71,1.84,"1,931.70",502.00
2022-08-11,168,RULB,30.71,1099.0,1140.0,1099.0,1114.0,"1,117.76","1,992.00","1,120.00","2,226,584.00",83,-6.00,41.00,-0.54,3.73,-0.34,"1,931.70",502.00
2022-08-14,169,RULB,30.8,1100.0,1110.0,1088.0,1100.0,"1,098.44","4,480.00","1,114.00","4,921,026.00",137,-14.0,22.0,-1.26,2.02,0.14,"1,931.70",502.00
2022-08-15,159,RULB,44.11,1105.0,1209.0,1085.0,1209.0,"1,143.95","3,291.00","1,100.00","3,764,745.00",155,109.0,124.0,9.91,11.43,5.38,"1,931.70",502.00
2022-08-16,166,RULB,38.55,1229.9,1240.0,1160.0,1160.0,"1,211.12","4,544.00","1,209.00","5,503,306.70",174,-49.00,80.00,-4.05,6.9,-4.41,"1,931.70",502.00
2022-08-17,164,RULB,33.42,1182.0,1182.0,1137.0,1167.9,"1,163.64","1,140.00","1,160.00","1,326,546.00",75,7.9,45.0,0.68,3.96,0.37,"1,931.70",502.00
2022-08-18,163,RULB,41.78,1150.1,1213.0,1150.1,1186.0,"1,193.81","3,001.00","1,167.90","3,582,633.00",109,18.1,62.9,1.55,5.47,-0.66,"1,931.70",502.00
2022-08-21,162,RULB,28.16,1165.3,1203.0,1163.0,1163.0,"1,181.00","1,825.00","1,186.00","2,155,332.00",114,-23.0,40.0,-1.94,3.44,-1.55,"1,931.70",502.00
2022-08-22,164,RULB,33.09,1140.1,1171.0,1140.1,1150.0,"1,155.49","1,967.00","1,163.00","2,272,840.00",109,-13.0,30.9,-1.12,2.71,-0.48,"1,931.70",502.00
2022-08-23,165,RULB,21.19,1140.0,1165.0,1140.0,1150.0,"1,154.82","2,026.00","1,150.00","2,339,666.00",108,0.0,25.0,0.0,2.19,-0.42,"1,931.70",502.00
2022-08-24,165,RULB,29.21,1137.0,1195.0,1137.0,1150.0,"1,152.96","1,866.00","1,150.00","2,151,429.00",90,0.0,58.0,0.0,5.1,-0.26,"1,931.70",502.00
2022-08-25,164,RULB,33.21,1150.0,1170.0,1127.0,1139.0,"1,142.02","1,921.00","1,150.00","2,193,821.20",95,-11.0,43.0,-0.96,3.82,-0.27,"1,931.70",502.00
2022-08-26,157,RULB,34.64,1120.0,1142.0,1110.0,1130.0,"1,122.94","2,738.00","1,139.00","3,074,609.00",64,-9.0,32.0,-0.79,2.88,0.62,"1,931.70",502.00
2022-08-28,168,RULB,30.04,1130.0,1149.0,1083.0,1083.0,"1,096.80","3,143.00","1,130.00","3,447,227.30",113,-47.0,66.0,-4.16,6.09,-1.27,"1,931.70",502.00
2022-08-29,166,RULB,24.87,1062.0,1082.3,1050.0,1063.2,"1,066.24","1,493.00","1,083.00","1,591,889.50",79,-19.8,32.3,-1.83,3.08,-0.29,"1,931.70",502.00
2022-08-30,170,RULB,28.66,1063.2,1084.0,1048.2,1051.0,"1,061.06","3,239.00","1,063.20","3,436,769.50",73,-12.2,35.8,-1.15,3.42,-0.96,"1,931.70",502.00
2022-08-31,166,RULB,22.07,1040.0,1055.0,1038.7,1038.7,"1,045.62","1,004.00","1,051.00","1,049,801.00",56,-12.3,16.3,-1.17,1.57,-0.67,"1,931.70",502.00
2022-09-01,165,RULB,29.25,1030.0,1059.0,1016.0,1048.9,"1,039.01","2,035.00","1,038.70","2,114,376.50",101,10.2,43.0,0.98,4.23,0.94,"1,931.70",502.00
2022-09-02,162,RULB,26.02,1069.0,1069.0,1030.0,1044.0,"1,037.96",629.00,"1,048.90","652,878.00",30,-4.9,39.0,-0.47,3.79,0.58,"1,931.70",502.00
2022-09-04,171,RULB,28.11,1040.0,1060.8,1025.0,1030.0,"1,039.77","1,630.00","1,044.00","1,694,831.80",100,-14.0,35.8,-1.34,3.49,-0.95,"1,931.70",502.00
2022-09-05,166,RULB,32.11,1012.0,1051.0,1012.0,1039.0,"1,036.59","1,261.00","1,030.00","1,307,142.40",65,9.0,39.0,0.87,3.85,0.23,"1,931.70",502.00
2022-09-06,167,RULB,33.39,1058.0,1059.7,1015.0,1040.0,"1,024.29","3,116.00","1,039.00","3,191,687.80",90,1.0,44.7,0.1,4.4,1.51,"1,931.70",502.00
2022-09-07,167,RULB,28.87,1022.0,1040.0,1003.0,1040.0,"1,017.55","1,023.00","1,040.00","1,040,954.00",59,0.0,37.0,0.0,3.69,2.16,"1,931.70",502.00
2022-09-08,169,RULB,33.44,1021.0,1050.0,1010.0,1040.0,"1,024.64","1,178.00","1,040.00","1,207,021.00",73,0.0,40.0,0.0,3.96,1.48,"1,931.70",502.00
2022-09-11,163,RULB,33.81,1020.1,1060.0,1010.0,1015.0,"1,023.52","1,529.00","1,040.00","1,564,961.50",86,-25.0,50.0,-2.4,4.95,-0.84,"1,931.70",502.00
2022-09-12,165,RULB,34.93,1019.0,1020.0,1002.1,1020.0,"1,008.02","1,706.00","1,015.00","1,719,680.40",87,5.0,17.9,0.49,1.79,1.17,"1,931.70",502.00
2022-09-13,174,RULB,39.5,1020.0,1040.0,1000.0,1030.0,"1,019.98","2,863.00","1,020.00","2,920,216.00",112,10.0,40.0,0.98,4.0,0.97,"1,931.70",502.00
2022-09-14,170,RULB,43.77,1030.0,1048.0,1025.1,1048.0,"1,033.36","2,869.00","1,030.00","2,964,714.20",120,18.0,22.9,1.75,2.23,1.4,"1,931.70",502.00
2022-09-15,171,RULB,39.94,1068.0,1068.0,1000.0,1002.0,"1,013.86","2,572.00","1,048.00","2,607,646.80",100,-46.0,68.0,-4.39,6.8,-1.18,"1,931.70",502.00
2022-09-16,164,RULB,32.83,985.2,992.4,973.0,975.1,982.08,944.00,"1,002.00","927,084.00",41,-26.9,19.4,-2.68,1.99,-0.72,"1,931.70",502.00
2022-09-18,174,RULB,29.64,970.0,992.9,934.0,945.0,952.44,"2,144.00",975.10,"2,042,027.40",95,-30.1,58.9,-3.09,6.31,-0.79,"1,931.70",502.00
2022-09-20,174,RULB,28.1,935.0,948.9,893.0,903.0,908.75,"2,360.00",945.00,"2,144,642.50",96,-42.0,55.9,-4.44,6.26,-0.64,"1,931.70",502.00
2022-09-21,171,RULB,29.74,910.0,921.0,900.0,906.0,907.97,"1,135.00",903.00,"1,030,546.20",63,3.0,21.0,0.33,2.33,-0.22,"1,931.70",502.00
2022-09-22,172,RULB,30.03,900.0,914.0,892.0,895.7,901.60,"1,506.00",906.00,"1,357,813.60",63,-10.3,22.00,-1.14,2.47,-0.66,"1,931.70",502.00
2022-09-25,171,RULB,29.59,877.8,902.0,873.0,884.0,885.80,"1,759.00",895.70,"1,558,114.50",77,-11.7,29.0,-1.31,3.32,-0.2,"1,931.70",502.00
2022-09-27,173,RULB,32.0,877.0,915.0,877.0,886.0,897.30,703.00,884.00,"630,799.30",48,2.0,38.0,0.23,4.33,-1.27,"1,931.70",502.00
2022-09-28,166,RULB,35.27,902.0,918.9,890.0,896.0,901.89,"1,075.00",886.00,"969,533.00",38,10.0,28.9,1.13,3.25,-0.66,"1,931.70",502.00
2022-09-29,167,RULB,37.79,910.0,913.9,901.1,913.9,911.40,907.00,896.00,"826,641.80",38,17.9,12.8,2.0,1.42,0.27,"1,931.70",502.00
2022-10-09,167,RULB,44.18,913.0,961.0,913.0,961.0,938.41,"1,202.00",913.90,"1,127,973.40",50,47.1,48.0,5.15,5.26,2.35,"1,931.70",502.00
2022-10-10,175,RULB,44.5,979.1,980.0,942.0,946.1,963.53,"1,294.00",961.00,"1,246,804.20",45,-14.9,38.0,-1.55,4.03,-1.84,"1,931.70",502.00
2022-10-11,173,RULB,39.58,931.0,935.0,920.0,925.0,928.45,467.00,946.10,"433,586.50",24,-21.1,15.0,-2.23,1.63,-0.37,"1,931.70",502.00
2022-10-12,167,RULB,41.95,908.2,962.4,908.2,955.0,944.75,900.00,925.00,"850,272.00",36,30.0,54.2,3.24,5.97,1.07,"1,931.70",502.00
2022-10-13,168,RULB,37.12,950.0,960.0,930.0,939.0,938.49,"1,410.00",955.00,"1,323,270.00",50,-16.0,30.0,-1.68,3.23,0.05,"1,931.70",502.00
2022-10-16,165,RULB,38.5,939.0,960.0,921.0,930.0,940.88,"1,468.00",939.00,"1,381,219.00",66,-9.00,39.0,-0.96,4.23,-1.17,"1,931.70",502.00
2022-10-17,164,RULB,37.64,912.0,940.0,912.0,931.0,931.85,620.00,930.00,"577,750.00",48,1.0,28.0,0.11,3.07,-0.09,"1,931.70",502.00
2022-10-19,161,RULB,30.9,920.0,923.0,900.0,905.5,910.84,"1,310.00",931.00,"1,193,206.00",67,-25.5,23.0,-2.74,2.56,-0.59,"1,931.70",502.00
2022-10-20,164,RULB,33.96,889.1,906.5,889.1,894.0,896.25,"1,451.00",905.50,"1,300,457.00",38,-11.5,17.4,-1.27,1.96,-0.25,"1,931.70",502.00
2022-10-23,167,RULB,33.05,877.0,951.0,877.0,915.0,910.49,405.00,894.00,"368,747.00",33,21.0,74.0,2.35,8.44,0.49,"1,931.70",502.00
2022-10-31,168,RULB,34.11,912.0,920.0,898.0,899.0,902.60,"1,115.00",915.00,"1,006,397.00",52,-16.0,22.0,-1.75,2.45,-0.4,"1,931.70",502.00
2022-11-01,174,RULB,45.91,900.0,930.0,891.0,920.1,920.44,"1,186.00",899.00,"1,091,645.60",72,21.1,39.0,2.35,4.38,-0.04,"1,931.70",502.00
2022-11-02,170,RULB,51.85,901.7,930.0,890.0,910.0,911.42,"2,948.00",920.10,"2,686,880.00",108,-10.1,40.0,-1.1,4.49,-0.16,"1,931.70",502.00
2022-11-03,165,RULB,31.76,910.0,910.0,882.0,882.0,893.81,"1,410.00",910.00,"1,260,269.00",66,-28.00,28.00,-3.08,3.17,-1.34,"1,931.70",502.00
2022-11-06,171,RULB,51.29,882.0,969.0,882.0,956.0,943.43,"2,427.00",882.00,"2,289,697.10",122,74.0,87.0,8.39,9.86,1.32,"1,931.70",502.00
2022-11-07,169,RULB,42.72,975.1,975.1,920.0,925.0,951.93,"2,485.00",956.00,"2,365,535.40",96,-31.0,55.1,-3.24,5.99,-2.91,"1,931.70",502.00
2022-11-08,169,RULB,42.53,906.5,925.7,900.0,915.0,909.36,"2,204.00",925.00,"2,004,219.10",76,-10.0,25.7,-1.08,2.86,0.62,"1,931.70",502.00
