Date,S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
2022-12-01,145,MKCL,71.6,1479.0,1626.9,1479.0,1623.9,"1,585.26","61,159.00","1,479.00","96,953,159.50","1,198",144.90,147.90,9.8,10.0,2.38,"1,041.49",0.00,"1,626.90",178.80
2022-12-14,145,MKCL,71.6,1479.0,1626.9,1479.0,1623.9,"1,585.26","61,159.00","1,479.00","96,953,159.50","1,198",144.90,147.90,9.8,10.0,2.38,"1,041.49",0.00,"1,626.90",178.80
2023-01-30,145,MKCL,71.6,1479.0,1626.9,1479.0,1623.9,"1,585.26","61,159.00","1,479.00","96,953,159.50","1,198",144.90,147.90,9.8,10.0,2.38,"1,041.49",0.00,"1,626.90",178.80
2023-04-07,145,MKCL,71.6,1479.0,1626.9,1479.0,1623.9,"1,585.26","61,159.00","1,479.00","96,953,159.50","1,198",144.90,147.90,9.8,10.0,2.38,"1,041.49",0.00,"1,626.90",178.80
2023-04-15,145,MKCL,71.6,1479.0,1626.9,1479.0,1623.9,"1,585.26","61,159.00","1,479.00","96,953,159.50","1,198",144.90,147.90,9.8,10.0,2.38,"1,041.49",0.00,"1,626.90",178.80
2023-04-18,145,MKCL,71.6,1479.0,1626.9,1479.0,1623.9,"1,585.26","61,159.00","1,479.00","96,953,159.50","1,198",144.90,147.90,9.8,10.0,2.38,"1,041.49",0.00,"1,626.90",178.80
2023-04-27,145,MKCL,71.6,1479.0,1626.9,1479.0,1623.9,"1,585.26","61,159.00","1,479.00","96,953,159.50","1,198",144.90,147.90,9.8,10.0,2.38,"1,041.49",0.00,"1,626.90",178.80
2023-05-08,145,MKCL,71.6,1479.0,1626.9,1479.0,1623.9,"1,585.26","61,159.00","1,479.00","96,953,159.50","1,198",144.90,147.90,9.8,10.0,2.38,"1,041.49",0.00,"1,626.90",178.80
2023-05-10,145,MKCL,71.6,1479.0,1626.9,1479.0,1623.9,"1,585.26","61,159.00","1,479.00","96,953,159.50","1,198",144.90,147.90,9.8,10.0,2.38,"1,041.49",0.00,"1,626.90",178.80
2023-05-23,145,MKCL,71.6,1479.0,1626.9,1479.0,1623.9,"1,585.26","61,159.00","1,479.00","96,953,159.50","1,198",144.90,147.90,9.8,10.0,2.38,"1,041.49",0.00,"1,626.90",178.80
