Date,S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low,120 Days,180 Days
2022-08-04,105,NABIL,37.24,879.2,879.2,850.0,850.0,853.94,"37,325.00",862.00,"31,873,397.30",668,-12.0,29.2,-1.39,3.44,-0.46,"1,740.00",726.00,,
2022-08-05,104,NABIL,41.41,850.0,850.0,817.0,819.7,823.60,"171,702.00",850.00,"141,414,347.60","2,163",-30.3,33.0,-3.56,4.04,-0.48,"1,740.00",726.00,,
2022-08-07,105,NABIL,47.64,819.7,828.0,802.0,817.0,814.40,"156,363.00",819.70,"127,341,908.00","2,192",-2.7,26.0,-0.33,3.24,0.32,"1,740.00",726.00,,
2022-08-08,104,NABIL,39.59,820.0,821.0,800.0,803.0,808.81,"134,201.00",817.00,"108,543,151.30","1,881",-14.00,21.00,-1.71,2.63,-0.72,"1,740.00",726.00,,
2022-08-09,108,NABIL,37.27,808.0,808.0,787.2,788.1,795.84,"130,944.00",803.00,"104,209,985.30","1,816",-14.9,20.8,-1.86,2.64,-0.98,"1,740.00",726.00,,
2022-08-10,110,NABIL,34.14,787.0,796.0,781.0,790.0,788.63,"82,028.00",788.10,"64,689,420.10","1,144",1.9,15.00,0.24,1.92,0.17,"1,740.00",726.00,,
2022-08-11,111,NABIL,34.83,800.0,804.0,790.0,793.0,794.69,"56,771.00",790.00,"45,115,351.60",910,3.00,14.00,0.38,1.77,-0.21,"1,740.00",726.00,,
2022-08-14,108,NABIL,36.58,800.0,800.0,787.0,789.0,791.15,"56,155.00",793.00,"44,427,134.00",895,-4.0,13.0,-0.5,1.65,-0.27,"1,740.00",726.00,,
2022-08-15,103,NABIL,48.7,793.0,799.4,789.0,799.4,793.46,"52,346.00",789.00,"41,534,539.50",825,10.4,10.4,1.32,1.32,0.74,"1,740.00",726.00,,
2022-08-16,110,NABIL,44.11,806.9,808.0,798.0,799.0,801.84,"49,399.00",799.40,"39,610,147.50",826,-0.40,10.00,-0.05,1.25,-0.36,"1,740.00",726.00,,
2022-08-17,108,NABIL,39.77,799.0,801.0,793.0,794.5,795.66,"53,622.00",799.00,"42,665,079.00",572,-4.5,8.0,-0.56,1.01,-0.15,"1,740.00",726.00,,
2022-08-18,106,NABIL,43.91,800.0,805.0,795.0,802.0,801.47,"51,320.00",794.50,"41,131,559.90",644,7.5,10.0,0.94,1.26,0.07,"1,740.00",726.00,,
2022-08-21,105,NABIL,38.93,802.0,815.0,800.0,801.0,803.40,"44,730.00",802.00,"35,936,037.30",622,-1.0,15.0,-0.12,1.88,-0.3,"1,740.00",726.00,,
2022-08-22,106,NABIL,41.76,805.0,806.0,795.0,799.0,799.17,"46,726.00",801.00,"37,341,895.70",635,-2.0,11.0,-0.25,1.38,-0.02,"1,740.00",726.00,,
2022-08-23,107,NABIL,39.79,800.0,803.0,797.0,801.9,800.98,"29,742.00",799.00,"23,822,859.30",458,2.9,6.0,0.36,0.75,0.11,"1,740.00",726.00,,
2022-08-24,107,NABIL,39.65,806.0,810.0,800.0,802.0,802.37,"38,238.00",801.90,"30,680,930.80",518,0.1,10.0,0.01,1.25,-0.05,"1,740.00",726.00,,
2022-08-25,109,NABIL,40.31,808.0,809.9,799.0,800.0,801.34,"40,361.00",802.00,"32,342,925.80",650,-2.0,10.9,-0.25,1.36,-0.17,"1,740.00",726.00,,
2022-08-26,103,NABIL,36.15,800.0,802.0,795.0,795.9,796.92,"19,821.00",800.00,"15,795,754.00",326,-4.1,7.0,-0.51,0.88,-0.13,"1,740.00",726.00,,
2022-08-28,109,NABIL,39.23,795.0,799.9,790.0,793.5,794.72,"55,498.00",795.90,"44,105,178.90",746,-2.4,9.9,-0.3,1.25,-0.15,"1,740.00",726.00,,
2022-08-29,108,NABIL,34.25,793.0,798.0,782.0,790.0,789.13,"35,660.00",793.50,"28,140,408.00",566,-3.5,16.0,-0.44,2.05,0.11,"1,740.00",726.00,,
2022-08-30,111,NABIL,36.76,789.0,795.0,783.0,789.5,790.30,"56,298.00",790.00,"44,492,555.80",563,-0.5,12.0,-0.06,1.53,-0.1,"1,740.00",726.00,,
