Date,S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low,120 Days,180 Days
2022-08-04,206,ULBSL,43.72,3350.0,3358.0,3221.0,3343.9,"3,297.59","4,319.00","3,310.00","14,242,297.50",179,33.9,137.0,1.02,4.25,1.38,"3,423.10","1,211.00",,
2022-08-05,204,ULBSL,47.2,3339.0,3456.0,3317.0,3449.0,"3,389.32","11,197.00","3,343.90","37,950,268.00",245,105.1,139.0,3.14,4.19,1.73,"3,456.00","1,211.00",,
2022-08-07,210,ULBSL,45.85,3517.0,3786.0,3452.0,3764.0,"3,635.16","6,313.00","3,449.00","22,948,747.70",272,315.0,334.0,9.13,9.68,3.42,"3,786.00","1,211.00",,
2022-08-08,205,ULBSL,46.99,3700.0,3819.0,3700.0,3799.0,"3,746.17","3,768.00","3,764.00","14,115,585.60",148,35.00,119.00,0.93,3.22,1.39,"3,819.00","1,211.00",,
2022-08-09,213,ULBSL,45.54,3723.1,3760.0,3648.7,3710.0,"3,694.00","5,165.00","3,799.00","19,079,504.00",160,-89.0,111.3,-2.34,3.05,0.43,"3,819.00","1,211.00",,
2022-08-10,209,ULBSL,43.26,3700.0,3814.8,3627.0,3814.8,"3,709.34","4,147.00","3,710.00","15,382,635.80",180,104.8,187.80,2.82,5.18,2.76,"3,819.00","1,211.00",,
2022-08-11,214,ULBSL,34.95,3750.0,3815.0,3701.0,3799.0,"3,750.02","2,995.00","3,814.80","11,231,313.80",114,-15.80,114.00,-0.41,3.08,1.29,"3,819.00","1,211.00",,
2022-08-14,218,ULBSL,28.46,3740.0,3770.0,3680.0,3680.0,"3,703.70","2,507.00","3,799.00","9,285,181.00",122,-119.0,90.0,-3.13,2.45,-0.64,"3,819.00","1,211.00",,
2022-08-15,206,ULBSL,38.48,3680.0,3858.0,3660.0,3858.0,"3,747.77","3,030.00","3,680.00","11,355,755.00",146,178.0,198.0,4.84,5.41,2.86,"3,858.00","1,211.00",,
2022-08-16,212,ULBSL,31.12,3869.0,3869.0,3732.0,3732.0,"3,776.68","3,241.00","3,858.00","12,240,225.00",116,-126.00,137.00,-3.27,3.67,-1.2,"3,869.00","1,211.00",,
2022-08-17,210,ULBSL,25.09,3670.0,3750.0,3670.0,3706.0,"3,713.53","1,057.00","3,732.00","3,925,200.50",62,-26.0,80.0,-0.7,2.18,-0.2,"3,869.00","1,211.00",,
2022-08-18,211,ULBSL,30.53,3701.0,3750.0,3701.0,3708.0,"3,725.94","1,408.00","3,706.00","5,246,122.80",74,2.0,49.0,0.05,1.32,-0.48,"3,869.00","1,211.00",,
2022-08-21,208,ULBSL,22.16,3690.0,3772.0,3690.0,3700.0,"3,716.82",672.00,"3,708.00","2,497,705.00",58,-8.0,82.0,-0.22,2.22,-0.45,"3,869.00","1,211.00",,
2022-08-22,212,ULBSL,30.79,3645.0,3740.0,3645.0,3700.0,"3,699.17","1,455.00","3,700.00","5,382,297.00",76,0.0,95.0,0.0,2.61,0.02,"3,869.00","1,211.00",,
2022-08-23,212,ULBSL,35.14,3710.0,3825.0,3710.0,3800.0,"3,774.42","2,565.00","3,700.00","9,681,379.00",118,100.0,115.0,2.7,3.1,0.67,"3,869.00","1,211.00",,
