Date,S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
2022-08-04,40,GBD80/81,48.31,958.8,958.8,958.8,958.8,958.80,100.00,940.00,"95,880.00",3,18.8,0.0,2.0,0.0,0.0,"1,055.00",920.00
2022-08-08,39,GBD80/81,39.28,940.0,940.0,940.0,940.0,940.00,50.00,958.80,"47,000.00",1,-18.80,0.00,-1.96,0.0,0.0,"1,055.00",920.00
2022-08-11,41,GBD80/81,42.33,933.0,933.0,932.0,932.0,932.55,550.00,940.00,"512,900.00",2,-8.00,1.00,-0.85,0.11,-0.06,"1,055.00",920.00
2022-09-08,38,GBD80/81,36.83,950.0,969.0,950.0,969.0,965.93,75.00,932.00,"72,445.00",3,37.0,19.0,3.97,2.0,0.32,"1,050.60",920.00
2022-09-16,37,GBD80/81,34.99,955.2,955.2,955.1,955.1,955.15,330.00,969.00,"315,200.50",2,-13.9,0.1,-1.43,0.01,-0.01,"1,030.00",920.00
2022-09-20,41,GBD80/81,34.43,953.0,953.0,953.0,953.0,953.00,25.00,955.10,"23,825.00",1,-2.1,0.0,-0.22,0.0,0.0,"1,030.00",920.00
2022-09-21,39,GBD80/81,36.41,965.0,965.0,965.0,965.0,965.00,25.00,953.00,"24,125.00",1,12.0,0.0,1.26,0.0,0.0,"1,030.00",920.00
2022-09-22,40,GBD80/81,21.94,952.2,952.2,952.2,952.2,952.20,100.00,965.00,"95,220.00",2,-12.8,0.00,-1.33,0.0,0.0,"1,030.00",920.00
2022-10-09,40,GBD80/81,39.17,960.0,960.0,960.0,960.0,960.00,100.00,952.20,"96,000.00",1,7.8,0.0,0.82,0.0,0.0,"1,030.00",920.00
2022-10-10,44,GBD80/81,34.05,965.0,965.0,965.0,965.0,965.00,25.00,960.00,"24,125.00",1,5.0,0.0,0.52,0.0,0.0,"1,030.00",920.00
2022-11-02,43,GBD80/81,36.48,980.0,980.0,980.0,980.0,980.00,75.00,965.00,"73,500.00",3,15.0,0.0,1.55,0.0,0.0,"1,030.00",920.00
2022-11-08,42,GBD80/81,45.67,965.0,965.0,965.0,965.0,965.00,100.00,980.00,"96,500.00",1,-15.0,0.0,-1.53,0.0,0.0,"1,030.00",920.00
2022-11-09,41,GBD80/81,37.44,960.0,960.0,960.0,960.0,960.00,250.00,965.00,"240,000.00",1,-5.0,0.0,-0.52,0.0,0.0,"1,030.00",920.00
2022-11-10,42,GBD80/81,35.25,960.0,962.2,960.0,962.2,961.10,200.00,960.00,"192,220.00",2,2.2,2.2,0.23,0.23,0.11,"1,030.00",920.00
2022-11-13,43,GBD80/81,26.07,970.0,970.0,970.0,970.0,970.00,75.00,962.20,"72,750.00",1,7.8,0.0,0.81,0.0,0.0,"1,030.00",920.00
2022-11-14,42,GBD80/81,42.06,974.0,974.0,974.0,974.0,974.00,25.00,970.00,"24,350.00",1,4.0,0.0,0.41,0.0,0.0,"1,030.00",920.00
2022-11-15,44,GBD80/81,45.32,975.0,975.0,975.0,975.0,975.00,125.00,974.00,"121,875.00",1,1.0,0.0,0.1,0.0,0.0,"1,030.00",920.00
2022-11-22,43,GBD80/81,43.01,979.0,979.0,979.0,979.0,979.00,125.00,975.00,"122,375.00",1,4.00,0.0,0.41,0.0,0.0,"1,030.00",920.00
2022-11-27,43,GBD80/81,36.34,979.0,979.0,979.0,979.0,979.00,25.00,979.00,"24,475.00",1,0.0,0.0,0.0,0.0,0.0,"1,030.00",920.00
2022-12-04,47,GBD80/81,43.56,988.0,988.0,988.0,988.0,988.00,100.00,982.00,"98,800.00",1,6.0,0.0,0.61,0.0,0.0,"1,030.00",920.00
2022-12-11,48,GBD80/81,35.36,991.0,991.0,991.0,991.0,991.00,50.00,988.00,"49,550.00",1,3.0,0.0,0.3,0.0,0.0,"1,030.00",920.00
2022-12-15,49,GBD80/81,36.53,988.0,988.0,988.0,988.0,988.00,200.00,991.00,"197,600.00",1,-3.0,0.0,-0.3,0.0,0.0,"1,030.00",920.00
2022-12-26,47,GBD80/81,29.38,970.0,970.0,970.0,970.0,970.00,100.00,988.00,"97,000.00",1,-18.0,0.0,-1.82,0.0,0.0,"1,030.00",920.00
2023-01-05,51,GBD80/81,43.93,989.4,989.4,989.4,989.4,989.40,60.00,970.00,"59,364.00",1,19.4,0.0,2.0,0.0,0.0,"1,030.00",920.00
2023-01-12,50,GBD80/81,46.94,1009.0,1009.0,1009.0,1009.0,"1,009.00",10.00,989.40,"10,090.00",1,19.6,0.0,1.98,0.0,0.0,"1,030.00",920.00
2023-01-18,50,GBD80/81,44.41,988.9,988.9,988.9,988.9,988.90,50.00,"1,009.00","49,445.00",2,-20.1,0.0,-1.99,0.0,0.0,"1,009.00",920.00
2023-01-19,49,GBD80/81,38.46,969.2,969.2,969.2,969.2,969.20,10.00,988.90,"9,692.00",1,-19.7,0.0,-1.99,0.0,0.0,"1,009.00",920.00
2023-01-24,50,GBD80/81,41.28,960.2,970.0,960.1,970.0,965.79,175.00,969.20,"169,012.50",3,0.8,9.9,0.08,1.03,0.43,"1,009.00",920.00
