Date,S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
2022-12-04,164,PIC,33.84,587.0,587.0,559.0,560.0,563.20,"6,139.00",576.00,"3,457,496.60",134,-16.0,28.0,-2.78,5.01,-0.57,"1,225.00",512.00
2022-12-05,160,PIC,30.83,570.0,570.9,544.0,544.0,553.11,"2,422.00",560.00,"1,339,642.90",67,-16.0,26.9,-2.86,4.94,-1.68,"1,225.00",512.00
2022-12-06,158,PIC,31.71,544.0,544.0,525.1,535.0,533.47,"3,956.00",544.00,"2,110,401.40",40,-9.0,18.9,-1.65,3.6,0.29,"1,225.00",512.00
2022-12-07,166,PIC,26.11,526.1,530.0,520.0,520.0,525.22,"1,769.00",535.00,"929,116.80",47,-15.0,10.0,-2.8,1.92,-1.0,"1,225.00",512.00
2022-12-11,170,PIC,30.62,519.0,525.0,508.1,509.0,512.29,"4,055.00",520.00,"2,077,339.90",71,-11.0,16.9,-2.12,3.33,-0.65,"1,225.00",508.10
2022-12-12,167,PIC,29.42,500.1,535.0,500.1,535.0,512.27,"2,909.00",509.00,"1,490,182.70",53,26.0,34.9,5.11,6.98,4.25,"1,225.00",500.10
2022-12-13,165,PIC,37.95,535.0,535.0,510.0,529.5,516.48,"3,083.00",535.00,"1,592,299.20",61,-5.5,25.0,-1.03,4.9,2.46,"1,225.00",500.10
2022-12-15,173,PIC,42.47,509.0,519.0,509.0,519.0,510.69,"2,981.00",519.00,"1,522,353.60",57,0.0,10.0,0.0,1.96,1.6,"1,225.00",500.10
2022-12-18,168,PIC,29.61,508.8,518.9,507.0,512.0,508.92,"1,624.00",519.00,"826,483.00",41,-7.0,11.9,-1.35,2.35,0.6,"1,225.00",500.10
2022-12-19,168,PIC,31.88,507.0,513.9,504.2,512.8,506.47,"1,029.00",512.00,"521,154.70",34,0.8,9.7,0.16,1.92,1.23,"1,225.00",500.10
2022-12-20,172,PIC,40.11,511.0,523.0,505.0,518.0,515.79,"1,967.00",512.80,"1,014,564.50",42,5.2,18.0,1.01,3.56,0.43,"1,225.00",500.10
2022-12-21,169,PIC,36.11,511.0,517.0,509.0,513.0,511.86,"1,534.00",518.00,"785,186.90",46,-5.0,8.0,-0.97,1.57,0.22,"1,225.00",500.10
2022-12-22,165,PIC,43.66,502.8,527.0,502.8,527.0,516.97,"4,041.00",513.00,"2,089,063.80",53,14.0,24.2,2.73,4.81,1.9,"1,225.00",500.10
2022-12-26,166,PIC,49.4,537.0,565.0,537.0,555.0,548.19,"13,286.00",527.00,"7,283,275.90",157,28.0,28.0,5.31,5.21,1.23,"1,225.00",500.10
2022-12-27,176,PIC,55.91,565.0,599.0,565.0,587.0,585.75,"16,000.00",555.00,"9,372,013.00",175,32.0,34.00,5.77,6.02,0.21,"1,225.00",500.10
2022-12-28,172,PIC,55.3,580.0,614.0,580.0,600.1,602.41,"18,154.00",587.00,"10,936,236.80",133,13.1,34.0,2.23,5.86,-0.39,"1,225.00",500.10
2022-12-29,173,PIC,53.91,600.0,641.5,595.1,641.5,624.07,"14,778.00",600.10,"9,222,471.70",137,41.4,46.4,6.9,7.8,2.72,"1,225.00",500.10
2023-01-01,177,PIC,54.61,654.0,689.5,645.1,663.0,667.77,"19,378.00",641.50,"12,940,052.20",265,21.5,44.40,3.35,6.88,-0.72,"1,225.00",500.10
2023-01-02,169,PIC,53.4,676.2,708.9,650.1,705.0,689.15,"9,745.00",663.00,"6,715,794.60",149,42.0,58.8,6.33,9.04,2.25,"1,225.00",500.10
