Date,S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low,120 Days,180 Days
2022-08-04,142,OHL,37.24,500.0,504.0,490.0,490.0,498.99,"4,435.00",509.50,"2,213,041.90",20,-19.5,14.0,-3.83,2.86,-1.84,679.00,416.50,,
2022-08-05,141,OHL,33.88,483.0,500.0,482.0,483.1,489.48,"3,535.00",490.00,"1,730,320.50",28,-6.9,18.0,-1.41,3.73,-1.32,668.00,416.50,,
2022-08-07,145,OHL,29.38,492.7,495.0,486.0,495.0,487.30,"2,280.00",483.10,"1,111,050.00",17,11.9,9.0,2.46,1.85,1.56,668.00,416.50,,
2022-08-08,141,OHL,33.2,486.0,511.9,485.0,490.0,495.66,"3,375.00",495.00,"1,672,844.50",34,-5.00,26.90,-1.01,5.55,-1.15,668.00,416.50,,
2022-08-09,148,OHL,31.41,481.0,499.8,478.0,487.0,483.85,"2,918.00",490.00,"1,411,871.00",31,-3.0,21.8,-0.61,4.56,0.65,668.00,416.50,,
2022-08-10,145,OHL,39.71,480.0,493.0,477.4,484.0,479.38,858.00,487.00,"411,311.20",11,-3.0,15.60,-0.62,3.27,0.95,668.00,416.50,,
2022-08-11,149,OHL,29.4,493.0,493.0,472.0,481.0,476.97,"2,318.00",484.00,"1,105,609.60",23,-3.00,21.00,-0.62,4.45,0.84,668.00,416.50,,
2022-08-14,148,OHL,23.55,475.0,481.0,475.0,481.0,475.81,74.00,481.00,"35,210.00",3,0.0,6.0,0.0,1.26,1.08,665.00,416.50,,
2022-08-15,140,OHL,32.74,482.0,490.0,475.0,485.0,486.30,"2,157.00",481.00,"1,048,951.00",17,4.0,15.0,0.83,3.16,-0.27,665.00,416.50,,
2022-08-16,147,OHL,28.74,479.0,484.0,477.7,484.0,481.24,"1,175.00",485.00,"565,452.50",11,-1.00,6.30,-0.21,1.32,0.57,652.80,416.50,,
2022-08-17,144,OHL,33.83,475.5,489.0,475.5,480.0,479.86,"1,451.00",484.00,"696,271.00",12,-4.0,13.5,-0.83,2.84,0.03,652.80,416.50,,
2022-08-18,143,OHL,42.18,480.0,489.6,480.0,485.0,485.47,"1,163.00",480.00,"564,598.00",15,5.0,9.6,1.04,2.0,-0.1,652.80,416.50,,
2022-08-21,142,OHL,21.74,494.0,494.0,480.1,481.0,484.33,785.00,485.00,"380,196.50",8,-4.0,13.9,-0.82,2.9,-0.69,639.00,416.50,,
2022-08-22,144,OHL,31.18,475.1,480.0,472.2,480.0,477.58,"1,930.00",481.00,"921,738.30",26,-1.0,7.8,-0.21,1.65,0.5,639.00,416.50,,
2022-08-23,145,OHL,31.65,484.0,499.0,481.2,481.2,492.69,"1,090.00",480.00,"537,030.50",12,1.2,17.8,0.25,3.7,-2.39,639.00,416.50,,
2022-08-24,144,OHL,41.78,490.0,499.6,484.0,488.0,497.92,"1,030.00",481.20,"512,853.00",11,6.8,15.6,1.41,3.22,-2.03,639.00,416.50,,
2022-08-25,145,OHL,36.48,481.0,481.0,471.0,471.0,474.42,"1,620.00",488.00,"768,566.00",22,-17.0,10.0,-3.48,2.12,-0.73,625.00,416.50,,
2022-08-26,138,OHL,30.31,469.0,480.0,469.0,470.5,476.09,335.00,471.00,"159,490.00",7,-0.5,11.0,-0.11,2.35,-1.19,625.00,416.50,,
2022-08-28,147,OHL,33.78,479.9,479.9,457.7,457.7,463.16,"2,273.00",470.50,"1,052,760.40",30,-12.8,22.2,-2.72,4.85,-1.19,625.00,416.50,,
2022-08-29,146,OHL,23.46,449.0,485.0,449.0,460.0,464.24,254.00,457.70,"117,916.00",9,2.3,36.0,0.5,8.02,-0.92,625.00,416.50,,
2022-08-30,148,OHL,41.94,469.2,479.7,469.0,475.0,472.34,"1,068.00",460.00,"504,463.50",14,15.0,10.7,3.26,2.28,0.56,625.00,416.50,,
2022-08-31,145,OHL,27.64,470.0,477.9,459.1,459.1,466.91,574.00,475.00,"268,007.50",10,-15.9,18.8,-3.35,4.09,-1.7,625.00,416.50,,
2022-09-01,144,OHL,45.58,468.0,473.7,458.0,468.0,471.25,"2,005.00",459.10,"944,864.00",13,8.9,15.7,1.94,3.43,-0.7,625.00,416.50,,
2022-09-02,142,OHL,35.64,477.0,477.0,459.9,474.0,468.74,139.00,468.00,"65,154.40",6,6.0,17.1,1.28,3.72,1.11,620.00,416.50,,
2022-09-04,150,OHL,30.43,483.0,483.0,466.0,474.0,471.25,69.00,474.00,"32,516.50",4,0.0,17.0,0.0,3.65,0.58,607.90,416.50,,
2022-09-05,146,OHL,41.67,483.0,483.0,461.0,461.0,464.35,"1,300.00",474.00,"603,649.00",18,-13.0,22.0,-2.74,4.77,-0.73,607.90,416.50,,
2022-09-06,145,OHL,34.74,458.0,464.4,455.3,464.4,459.98,"1,130.00",461.00,"519,778.00",13,3.4,9.1,0.74,2.0,0.95,607.90,416.50,,
2022-09-07,146,OHL,27.27,473.6,473.6,455.2,455.2,459.66,"1,935.00",464.40,"889,434.00",19,-9.2,18.4,-1.98,4.04,-0.98,607.90,416.50,,
2022-09-08,147,OHL,34.67,450.0,468.0,449.0,468.0,464.22,"1,501.00",455.20,"696,800.00",11,12.8,19.0,2.81,4.23,0.81,591.60,416.50,,
2022-09-11,142,OHL,40.0,476.0,476.9,452.0,455.0,462.11,"3,158.00",468.00,"1,459,350.20",18,-13.0,24.9,-2.78,5.51,-1.56,591.60,416.50,,
2022-09-12,143,OHL,31.48,463.9,481.7,451.8,451.8,455.61,"1,375.00",455.00,"626,470.00",16,-3.2,29.9,-0.7,6.62,-0.84,591.60,416.50,,
2022-09-13,152,OHL,41.97,442.8,486.0,442.8,461.0,462.57,680.00,451.80,"314,548.00",18,9.2,43.2,2.04,9.76,-0.34,591.60,416.50,,
2022-09-14,149,OHL,38.04,469.0,470.2,461.0,465.0,467.28,"1,464.00",461.00,"684,096.80",16,4.0,9.2,0.87,2.0,-0.49,585.00,416.50,,
2022-09-15,149,OHL,40.26,474.3,483.5,444.0,444.0,449.74,"3,697.00",465.00,"1,662,703.00",36,-21.0,39.5,-4.52,8.9,-1.29,570.00,416.50,,
2022-09-16,142,OHL,34.73,436.0,460.0,429.0,435.0,446.43,"1,564.00",444.00,"698,223.80",9,-9.0,31.0,-2.03,7.23,-2.63,566.00,416.50,,
2022-09-18,153,OHL,32.46,431.0,441.0,427.0,427.0,431.32,"9,496.00",435.00,"4,095,853.60",41,-8.0,14.0,-1.84,3.28,-1.01,566.00,416.50,,
2022-09-20,154,OHL,29.4,434.0,438.0,419.0,419.4,422.24,"4,960.00",427.00,"2,094,298.60",40,-7.6,19.0,-1.78,4.53,-0.68,566.00,416.50,,
2022-09-21,149,OHL,30.77,425.0,430.0,422.0,422.2,425.84,979.00,419.40,"416,892.60",12,2.8,8.0,0.67,1.9,-0.86,566.00,416.50,,
2022-09-22,150,OHL,34.33,420.1,425.0,413.8,425.0,416.32,"2,405.00",422.20,"1,001,255.00",14,2.8,11.20,0.66,2.71,2.04,566.00,413.80,,
2022-09-25,150,OHL,31.33,417.0,420.0,415.0,416.0,417.41,"1,744.00",425.00,"727,965.20",19,-9.0,5.0,-2.12,1.2,-0.34,566.00,413.80,,
2022-09-27,151,OHL,38.24,416.0,426.0,416.0,426.0,417.06,"1,136.00",416.00,"473,783.50",4,10.0,10.0,2.4,2.4,2.1,566.00,413.80,,
2022-09-28,146,OHL,41.66,417.5,443.0,417.5,434.2,435.33,"1,569.00",426.00,"683,030.00",16,8.2,25.5,1.92,6.11,-0.26,566.00,413.80,,
2022-09-29,145,OHL,42.35,442.0,450.0,437.0,449.0,440.59,"2,105.00",434.20,"927,446.00",11,14.8,13.0,3.41,2.97,1.87,566.00,413.80,,
2022-10-09,147,OHL,41.66,457.5,457.5,442.0,442.0,443.88,867.00,449.00,"384,840.00",11,-7.0,15.5,-1.56,3.51,-0.42,566.00,413.80,,
2022-10-10,155,OHL,46.65,450.0,468.1,441.0,451.0,451.08,"2,623.00",442.00,"1,183,185.00",22,9.0,27.1,2.04,6.15,-0.02,566.00,413.80,,
2022-10-11,152,OHL,42.11,442.1,452.9,436.2,450.0,447.97,"1,338.00",451.00,"599,379.20",8,-1.0,16.7,-0.22,3.83,0.45,566.00,413.80,,
2022-10-12,146,OHL,42.44,441.0,455.0,423.6,452.0,449.02,"1,493.00",450.00,"670,388.40",17,2.0,31.4,0.44,7.41,0.66,566.00,413.80,,
2022-10-13,145,OHL,43.48,459.0,459.0,447.0,455.0,450.93,"1,633.00",452.00,"736,362.60",14,3.0,12.0,0.66,2.68,0.9,566.00,413.80,,
2022-10-16,142,OHL,42.9,447.0,458.0,445.9,455.0,452.88,"1,457.00",455.00,"659,843.20",13,0.00,12.1,0.0,2.71,0.47,566.00,413.80,,
2022-10-17,142,OHL,28.39,446.0,455.0,446.0,455.0,448.43,70.00,455.00,"31,390.00",4,0.0,9.0,0.0,2.02,1.44,566.00,413.80,,
2022-10-19,140,OHL,23.83,447.0,450.0,445.9,449.0,447.19,"1,099.00",455.00,"491,463.00",10,-6.0,4.1,-1.32,0.92,0.4,566.00,413.80,,
2022-10-20,143,OHL,25.89,440.1,448.8,432.4,448.8,439.97,520.00,449.00,"228,785.00",4,-0.2,16.4,-0.04,3.79,1.97,566.00,413.80,,
2022-10-23,146,OHL,25.83,442.2,445.0,442.2,443.1,443.99,580.00,448.80,"257,512.00",5,-5.7,2.8,-1.27,0.63,-0.2,566.00,413.80,,
2022-10-31,147,OHL,34.73,450.0,459.0,450.0,459.0,451.73,899.00,443.10,"406,102.60",10,15.9,9.0,3.59,2.0,1.58,566.00,413.80,,
2022-11-01,151,OHL,42.37,468.0,468.0,451.0,465.0,460.67,"2,272.00",459.00,"1,046,637.20",24,6.0,17.0,1.31,3.77,0.93,566.00,413.80,,
2022-11-02,148,OHL,45.83,457.0,473.0,447.9,471.9,455.42,"3,820.00",465.00,"1,739,686.00",27,6.9,25.1,1.48,5.6,3.49,566.00,413.80,,
2022-11-03,144,OHL,40.85,463.0,470.0,462.5,463.0,467.67,"1,130.00",471.90,"528,465.00",11,-8.90,7.50,-1.89,1.62,-1.01,566.00,413.80,,
2022-11-06,150,OHL,45.5,471.0,480.0,462.0,479.0,474.27,"4,624.00",463.00,"2,193,011.90",28,16.0,18.0,3.46,3.9,0.99,566.00,413.80,,
2022-11-07,148,OHL,46.2,475.0,490.0,475.0,487.0,485.70,"4,296.00",479.00,"2,086,586.00",29,8.0,15.0,1.67,3.16,0.27,566.00,413.80,,
2022-11-08,148,OHL,43.84,490.0,494.9,482.1,494.9,490.95,"3,028.00",487.00,"1,486,600.70",24,7.9,12.8,1.62,2.66,0.8,566.00,413.80,,
