Date,S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
2022-08-31,135,NMBD2085,41.24,913.9,913.9,903.0,903.0,903.68,160.00,896.00,"144,589.00",3,7.0,10.9,0.78,1.21,-0.08,"1,030.00",896.00
2022-09-08,137,NMBD2085,48.33,921.0,921.0,921.0,921.0,921.00,327.00,903.00,"301,167.00",1,18.0,0.0,1.99,0.0,0.0,"1,030.00",896.00
2022-09-14,139,NMBD2085,42.78,932.5,932.5,932.5,932.5,932.50,53.00,921.00,"49,422.50",1,11.5,0.0,1.25,0.0,0.0,"1,030.00",896.00
2022-09-18,143,NMBD2085,36.96,930.0,930.0,930.0,930.0,930.00,27.00,932.50,"25,110.00",1,-2.5,0.0,-0.27,0.0,0.0,"1,030.00",896.00
2022-10-09,137,NMBD2085,41.75,930.0,930.0,930.0,930.0,930.00,21.00,930.00,"19,530.00",1,0.0,0.0,0.0,0.0,0.0,"1,030.00",896.00
2023-01-05,156,NMBD2085,47.54,911.4,911.4,911.4,911.4,911.40,20.00,930.00,"18,228.00",1,-18.6,0.0,-2.0,0.0,0.0,"1,030.00",896.00
2023-03-09,153,NMBD2085,37.89,929.5,929.5,929.5,929.5,929.50,30.00,911.40,"27,885.00",1,18.1,0.0,1.99,0.0,0.0,970.20,896.00
2023-03-22,157,NMBD2085,33.0,912.0,912.0,912.0,912.0,912.00,25.00,929.50,"22,800.00",1,-17.5,0.0,-1.88,0.0,0.0,970.20,896.00
2023-05-15,161,NMBD2085,29.67,893.8,893.8,893.8,893.8,893.80,25.00,912.00,"22,345.00",1,-18.2,0.0,-2.0,0.0,0.0,970.20,893.80
2023-06-06,160,NMBD2085,38.26,878.0,878.0,878.0,878.0,878.00,25.00,893.80,"21,950.00",1,-15.8,0.00,-1.77,0.0,0.0,970.20,878.00
2023-06-14,165,NMBD2085,36.23,880.1,880.1,880.1,880.1,880.10,10.00,878.00,"8,801.00",1,2.10,0.00,0.24,0.0,0.0,970.20,878.00
2023-07-12,178,NMBD2085,43.89,897.7,897.7,897.7,897.7,897.70,25.00,880.10,"22,442.50",1,17.6,0.0,2.0,0.0,0.0,932.50,878.00
2023-07-13,177,NMBD2085,53.62,915.6,987.4,915.6,987.4,952.18,50.00,897.70,"47,609.00",5,89.7,71.80,9.99,7.84,3.57,987.40,878.00
2023-07-16,178,NMBD2085,47.77,1001.0,1001.0,1001.0,1001.0,"1,001.00",10.00,987.40,"10,010.00",1,13.60,0.00,1.38,0.0,0.0,"1,001.00",878.00
