Date,S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
2022-12-01,243,RMF2,56.87,10.0,10.01,9.82,10.01,9.99,"19,500.00",10.00,"194,728.00",12,0.01,0.19,0.1,1.93,0.24,8.60,8.34,10.64,7.23
2022-12-14,243,RMF2,56.87,10.0,10.01,9.82,10.01,9.99,"19,500.00",10.00,"194,728.00",12,0.01,0.19,0.1,1.93,0.24,8.60,8.34,10.64,7.23
2023-01-30,243,RMF2,56.87,10.0,10.01,9.82,10.01,9.99,"19,500.00",10.00,"194,728.00",12,0.01,0.19,0.1,1.93,0.24,8.60,8.34,10.64,7.23
2023-04-07,243,RMF2,56.87,10.0,10.01,9.82,10.01,9.99,"19,500.00",10.00,"194,728.00",12,0.01,0.19,0.1,1.93,0.24,8.60,8.34,10.64,7.23
2023-04-15,243,RMF2,56.87,10.0,10.01,9.82,10.01,9.99,"19,500.00",10.00,"194,728.00",12,0.01,0.19,0.1,1.93,0.24,8.60,8.34,10.64,7.23
2023-04-18,243,RMF2,56.87,10.0,10.01,9.82,10.01,9.99,"19,500.00",10.00,"194,728.00",12,0.01,0.19,0.1,1.93,0.24,8.60,8.34,10.64,7.23
2023-04-27,243,RMF2,56.87,10.0,10.01,9.82,10.01,9.99,"19,500.00",10.00,"194,728.00",12,0.01,0.19,0.1,1.93,0.24,8.60,8.34,10.64,7.23
2023-05-08,243,RMF2,56.87,10.0,10.01,9.82,10.01,9.99,"19,500.00",10.00,"194,728.00",12,0.01,0.19,0.1,1.93,0.24,8.60,8.34,10.64,7.23
2023-05-10,243,RMF2,56.87,10.0,10.01,9.82,10.01,9.99,"19,500.00",10.00,"194,728.00",12,0.01,0.19,0.1,1.93,0.24,8.60,8.34,10.64,7.23
2023-05-23,243,RMF2,56.87,10.0,10.01,9.82,10.01,9.99,"19,500.00",10.00,"194,728.00",12,0.01,0.19,0.1,1.93,0.24,8.60,8.34,10.64,7.23
2023-07-30,193,RMF2,50.54,10.0,10.0,9.85,9.85,9.93,200.00,0.00,"1,985.00",2,9.85,0.15,0.0,1.52,-0.76,,,10.00,9.85
2023-07-31,191,RMF2,40.68,9.66,9.66,9.66,9.66,9.66,200.00,9.85,"1,932.00",2,-0.19,0.0,-1.93,0.0,0.0,,,10.00,9.66
2023-08-02,195,RMF2,43.63,9.85,9.85,9.85,9.85,9.85,100.00,9.66,985.00,1,0.19,0.00,1.97,0.0,0.0,,,10.00,9.66
2023-08-03,190,RMF2,51.29,10.04,10.04,10.04,10.04,10.04,100.00,9.85,"1,004.00",1,0.19,0.0,1.93,0.0,0.0,,,10.04,9.66
2023-08-06,195,RMF2,50.11,10.24,10.24,10.24,10.24,10.24,100.00,10.04,"1,024.00",1,0.2,0.00,1.99,0.0,0.0,,,10.24,9.66
2023-08-07,192,RMF2,51.95,10.44,10.44,10.44,10.44,10.44,100.00,10.24,"1,044.00",1,0.2,0.00,1.95,0.0,0.0,,,10.44,9.66
2023-08-09,195,RMF2,52.83,10.64,10.64,10.64,10.64,10.64,100.00,10.44,"1,064.00",1,0.2,0.00,1.92,0.0,0.0,,,10.64,9.66
2023-08-13,195,RMF2,51.48,10.43,10.43,10.43,10.43,10.43,100.00,10.64,"1,043.00",1,-0.21,0.00,-1.97,0.0,0.0,,,10.64,9.66
2023-08-24,200,RMF2,35.91,10.23,10.23,10.23,10.23,10.23,100.00,10.43,"1,023.00",1,-0.2,0.0,-1.92,0.0,0.0,,,10.64,9.66
2023-09-03,201,RMF2,30.1,10.03,10.03,10.03,10.03,10.03,100.00,10.23,"1,003.00",1,-0.2,0.0,-1.96,0.0,0.0,,,10.64,9.66
2023-09-04,197,RMF2,36.08,9.83,9.83,9.45,9.45,9.64,300.00,10.03,"2,892.00",3,-0.58,0.38,-5.78,4.02,-2.01,,,10.64,9.45
2023-09-05,202,RMF2,37.33,9.27,9.27,8.5,8.5,8.71,"1,000.00",9.45,"8,708.00",7,-0.95,0.77,-10.05,9.06,-2.45,,,10.64,8.50
2023-09-07,204,RMF2,36.6,8.35,8.35,7.75,7.8,7.89,"2,225.00",8.50,"17,563.25",19,-0.7,0.6,-8.24,7.74,-1.2,,,10.64,7.75
2023-09-10,202,RMF2,37.03,7.8,7.95,7.53,7.95,7.77,"6,025.00",7.80,"46,785.50",13,0.15,0.42,1.92,5.58,2.32,,,10.64,7.53
2023-09-11,205,RMF2,34.39,7.8,7.8,7.67,7.7,7.76,600.00,7.95,"4,657.00",5,-0.25,0.13,-3.14,1.69,-0.8,,,10.64,7.53
2023-09-12,202,RMF2,38.37,7.57,7.7,7.56,7.61,7.62,"1,900.00",7.70,"14,478.00",10,-0.09,0.14,-1.17,1.85,-0.13,,,10.64,7.53
2023-09-13,201,RMF2,45.06,7.46,7.61,7.33,7.61,7.46,750.00,7.61,"5,596.75",7,0.0,0.28,0.0,3.82,1.94,,,10.64,7.33
