Date,S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
2022-12-01,39,CKHL,59.56,704.0,714.0,671.0,714.0,692.56,"24,115.00",700.00,"16,700,983.50",280,14.00,43.00,2.0,6.41,3.0,580.90,0.00,783.00,300.00
2022-12-14,39,CKHL,59.56,704.0,714.0,671.0,714.0,692.56,"24,115.00",700.00,"16,700,983.50",280,14.00,43.00,2.0,6.41,3.0,580.90,0.00,783.00,300.00
2023-01-30,39,CKHL,59.56,704.0,714.0,671.0,714.0,692.56,"24,115.00",700.00,"16,700,983.50",280,14.00,43.00,2.0,6.41,3.0,580.90,0.00,783.00,300.00
2023-04-07,39,CKHL,59.56,704.0,714.0,671.0,714.0,692.56,"24,115.00",700.00,"16,700,983.50",280,14.00,43.00,2.0,6.41,3.0,580.90,0.00,783.00,300.00
2023-04-15,39,CKHL,59.56,704.0,714.0,671.0,714.0,692.56,"24,115.00",700.00,"16,700,983.50",280,14.00,43.00,2.0,6.41,3.0,580.90,0.00,783.00,300.00
2023-04-18,39,CKHL,59.56,704.0,714.0,671.0,714.0,692.56,"24,115.00",700.00,"16,700,983.50",280,14.00,43.00,2.0,6.41,3.0,580.90,0.00,783.00,300.00
2023-04-27,39,CKHL,59.56,704.0,714.0,671.0,714.0,692.56,"24,115.00",700.00,"16,700,983.50",280,14.00,43.00,2.0,6.41,3.0,580.90,0.00,783.00,300.00
2023-05-08,39,CKHL,59.56,704.0,714.0,671.0,714.0,692.56,"24,115.00",700.00,"16,700,983.50",280,14.00,43.00,2.0,6.41,3.0,580.90,0.00,783.00,300.00
2023-05-10,39,CKHL,59.56,704.0,714.0,671.0,714.0,692.56,"24,115.00",700.00,"16,700,983.50",280,14.00,43.00,2.0,6.41,3.0,580.90,0.00,783.00,300.00
2023-05-23,39,CKHL,59.56,704.0,714.0,671.0,714.0,692.56,"24,115.00",700.00,"16,700,983.50",280,14.00,43.00,2.0,6.41,3.0,580.90,0.00,783.00,300.00
2023-09-28,39,CKHL,59.56,704.0,714.0,671.0,714.0,692.56,"24,115.00",700.00,"16,700,983.50",280,14.00,43.00,2.0,6.41,3.0,580.90,0.00,783.00,300.00
2023-12-21,38,CKHL,53.79,300.0,330.0,300.0,330.0,328.82,"2,080.00",300.00,"683,944.50",223,30.00,30.00,10.0,10.0,0.36,,,330.00,300.00
2023-12-24,39,CKHL,63.43,335.5,363.0,335.5,363.0,362.48,"3,090.00",330.00,"1,120,048.40",319,33.0,27.50,10.0,8.2,0.14,,,363.00,300.00
2023-12-27,38,CKHL,64.82,363.0,399.3,363.0,399.3,398.84,"3,660.00",363.00,"1,459,771.60",370,36.3,36.30,10.0,10.0,0.11,,,399.30,300.00
2023-12-28,36,CKHL,64.21,407.0,439.2,407.0,439.2,438.94,"5,760.00",399.30,"2,528,288.10",577,39.9,32.2,9.99,7.91,0.06,,,439.20,300.00
2024-01-01,37,CKHL,61.22,447.9,483.1,447.9,483.1,482.18,"4,780.00",439.20,"2,304,831.00",479,43.9,35.2,10.0,7.86,0.19,,,483.10,300.00
2024-01-02,35,CKHL,62.34,492.7,531.4,492.7,531.4,513.87,"7,805.00",483.10,"4,010,775.35",717,48.3,38.7,10.0,7.85,3.3,,,531.40,300.00
2024-01-03,37,CKHL,61.85,542.0,584.5,535.1,549.0,555.42,"85,750.00",531.40,"47,627,071.00","7,298",17.60,49.4,3.31,9.23,-1.17,,,584.50,300.00
2024-01-04,36,CKHL,57.94,540.0,593.0,527.4,589.2,564.27,"30,058.00",549.00,"16,960,690.40","2,449",40.20,65.60,7.32,12.44,4.23,,,593.00,300.00
2024-01-07,36,CKHL,53.04,595.0,595.0,555.5,556.0,566.88,"33,610.00",589.20,"19,052,914.90","1,792",-33.2,39.5,-5.63,7.11,-1.96,,,595.00,300.00
2024-01-08,36,CKHL,49.96,550.0,581.0,545.1,560.0,555.36,"26,658.00",556.00,"14,804,913.50","1,687",4.0,35.90,0.72,6.59,0.83,,,595.00,300.00
2024-01-09,35,CKHL,46.73,571.2,571.2,545.1,546.0,554.47,"20,017.00",560.00,"11,098,914.90",854,-14.0,26.1,-2.5,4.79,-1.55,,,595.00,300.00
2024-01-10,35,CKHL,47.2,540.0,566.0,540.0,550.0,556.11,"18,125.00",546.00,"10,079,452.00",738,4.0,26.00,0.73,4.81,-1.11,,,595.00,300.00
2024-01-11,37,CKHL,45.53,550.0,567.1,542.0,552.0,552.52,"12,850.00",550.00,"7,099,835.00",602,2.00,25.1,0.36,4.63,-0.09,,,595.00,300.00
