Date,S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low,120 Days,180 Days
2022-08-04,170,SBI,36.56,303.0,303.0,293.1,294.0,296.21,"56,457.00",305.00,"16,723,394.00",225,-11.0,9.9,-3.61,3.38,-0.75,442.00,251.10,,
2022-08-05,169,SBI,30.72,299.0,299.0,290.2,291.0,292.79,"13,418.00",294.00,"3,928,645.00",67,-3.0,8.8,-1.02,3.03,-0.61,442.00,251.10,,
2022-08-07,173,SBI,28.85,290.0,310.0,290.0,294.0,296.73,"21,200.00",291.00,"6,290,681.10",122,3.0,20.0,1.03,6.9,-0.93,442.00,251.10,,
2022-08-08,169,SBI,36.4,298.0,305.0,298.0,302.0,301.32,"42,044.00",294.00,"12,668,843.70",184,8.00,7.00,2.72,2.35,0.22,442.00,251.10,,
2022-08-09,175,SBI,31.9,302.0,307.9,292.0,293.0,294.43,"15,582.00",302.00,"4,587,853.90",86,-9.0,15.9,-2.98,5.45,-0.49,442.00,251.10,,
2022-08-10,173,SBI,28.44,297.0,298.0,284.8,290.0,288.91,"8,269.00",293.00,"2,389,016.80",68,-3.0,13.20,-1.02,4.63,0.38,442.00,251.10,,
2022-08-11,177,SBI,25.17,294.0,294.0,284.3,287.0,286.82,"9,878.00",290.00,"2,833,191.50",64,-3.00,9.70,-1.03,3.41,0.06,438.00,251.10,,
2022-08-14,179,SBI,21.77,287.0,290.0,279.0,284.8,283.89,"7,739.00",287.00,"2,197,024.30",64,-2.2,11.0,-0.77,3.94,0.32,430.00,251.10,,
2022-08-15,169,SBI,28.18,284.0,289.6,280.0,289.6,286.82,"8,265.00",284.80,"2,370,573.50",62,4.8,9.6,1.69,3.43,0.96,430.00,251.10,,
2022-08-16,175,SBI,27.8,295.3,301.0,285.7,289.0,289.61,"8,445.00",289.60,"2,445,721.60",60,-0.60,15.30,-0.21,5.36,-0.21,422.00,251.10,,
2022-08-17,173,SBI,30.83,290.0,290.0,284.3,289.0,288.26,"5,672.00",289.00,"1,635,009.90",42,0.0,5.7,0.0,2.0,0.26,422.00,251.10,,
2022-08-18,172,SBI,45.02,293.7,293.7,286.0,289.9,287.86,"16,092.00",289.00,"4,632,274.10",66,0.9,7.7,0.31,2.69,0.7,422.00,251.10,,
2022-08-21,171,SBI,25.49,295.6,297.8,286.2,288.0,287.68,"9,347.00",289.90,"2,688,986.80",50,-1.9,11.6,-0.66,4.05,0.11,422.00,251.10,,
2022-08-22,173,SBI,25.42,293.7,293.7,282.6,288.0,286.05,"2,145.00",288.00,"613,578.70",38,0.0,11.1,0.0,3.93,0.68,422.00,251.10,,
2022-08-23,175,SBI,30.4,282.4,290.0,282.4,290.0,286.84,"8,156.00",288.00,"2,339,432.00",53,2.0,7.6,0.69,2.69,1.09,422.00,251.10,,
2022-08-24,174,SBI,25.23,295.0,295.0,285.2,288.0,288.94,"7,548.00",290.00,"2,180,926.30",46,-2.0,9.8,-0.69,3.44,-0.33,422.00,251.10,,
2022-08-25,173,SBI,33.18,293.0,293.0,283.3,286.0,286.93,"2,102.00",288.00,"603,121.20",27,-2.0,9.7,-0.69,3.42,-0.32,422.00,251.10,,
2022-08-26,166,SBI,32.92,290.0,290.0,279.3,284.5,283.12,"2,381.00",286.00,"674,107.00",38,-1.5,10.7,-0.52,3.83,0.49,422.00,251.10,,
2022-08-28,177,SBI,32.94,279.1,283.0,274.1,276.0,277.15,"8,133.00",284.50,"2,254,041.20",80,-8.5,8.9,-2.99,3.25,-0.42,422.00,251.10,,
