Date,S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
2022-12-01,119,KSY,63.63,9.0,9.18,9.0,9.1,9.14,"36,320.00",9.00,"331,889.40",25,0.10,0.18,1.11,2.0,-0.42,0.00,0.00,10.10,7.77
2022-12-14,119,KSY,63.63,9.0,9.18,9.0,9.1,9.14,"36,320.00",9.00,"331,889.40",25,0.10,0.18,1.11,2.0,-0.42,0.00,0.00,10.10,7.77
2023-01-30,119,KSY,63.63,9.0,9.18,9.0,9.1,9.14,"36,320.00",9.00,"331,889.40",25,0.10,0.18,1.11,2.0,-0.42,0.00,0.00,10.10,7.77
2023-04-07,119,KSY,63.63,9.0,9.18,9.0,9.1,9.14,"36,320.00",9.00,"331,889.40",25,0.10,0.18,1.11,2.0,-0.42,0.00,0.00,10.10,7.77
2023-04-15,119,KSY,63.63,9.0,9.18,9.0,9.1,9.14,"36,320.00",9.00,"331,889.40",25,0.10,0.18,1.11,2.0,-0.42,0.00,0.00,10.10,7.77
2023-04-18,119,KSY,63.63,9.0,9.18,9.0,9.1,9.14,"36,320.00",9.00,"331,889.40",25,0.10,0.18,1.11,2.0,-0.42,0.00,0.00,10.10,7.77
2023-04-27,119,KSY,63.63,9.0,9.18,9.0,9.1,9.14,"36,320.00",9.00,"331,889.40",25,0.10,0.18,1.11,2.0,-0.42,0.00,0.00,10.10,7.77
2023-05-08,119,KSY,63.63,9.0,9.18,9.0,9.1,9.14,"36,320.00",9.00,"331,889.40",25,0.10,0.18,1.11,2.0,-0.42,0.00,0.00,10.10,7.77
2023-05-10,119,KSY,63.63,9.0,9.18,9.0,9.1,9.14,"36,320.00",9.00,"331,889.40",25,0.10,0.18,1.11,2.0,-0.42,0.00,0.00,10.10,7.77
2023-05-23,119,KSY,63.63,9.0,9.18,9.0,9.1,9.14,"36,320.00",9.00,"331,889.40",25,0.10,0.18,1.11,2.0,-0.42,0.00,0.00,10.10,7.77
2023-09-28,119,KSY,63.63,9.0,9.18,9.0,9.1,9.14,"36,320.00",9.00,"331,889.40",25,0.10,0.18,1.11,2.0,-0.42,0.00,0.00,10.10,7.77
2024-01-23,119,KSY,63.63,9.0,9.18,9.0,9.1,9.14,"36,320.00",9.00,"331,889.40",25,0.10,0.18,1.11,2.0,-0.42,0.00,0.00,10.10,7.77
2024-02-25,119,KSY,63.63,9.0,9.18,9.0,9.1,9.14,"36,320.00",9.00,"331,889.40",25,0.10,0.18,1.11,2.0,-0.42,0.00,0.00,10.10,7.77
2024-02-26,119,KSY,63.63,9.0,9.18,9.0,9.1,9.14,"36,320.00",9.00,"331,889.40",25,0.10,0.18,1.11,2.0,-0.42,0.00,0.00,10.10,7.77
2024-02-28,119,KSY,63.63,9.0,9.18,9.0,9.1,9.14,"36,320.00",9.00,"331,889.40",25,0.10,0.18,1.11,2.0,-0.42,0.00,0.00,10.10,7.77
2024-03-04,119,KSY,63.63,9.0,9.18,9.0,9.1,9.14,"36,320.00",9.00,"331,889.40",25,0.10,0.18,1.11,2.0,-0.42,0.00,0.00,10.10,7.77
2024-03-26,119,KSY,63.63,9.0,9.18,9.0,9.1,9.14,"36,320.00",9.00,"331,889.40",25,0.10,0.18,1.11,2.0,-0.42,0.00,0.00,10.10,7.77
2024-04-28,119,KSY,63.63,9.0,9.18,9.0,9.1,9.14,"36,320.00",9.00,"331,889.40",25,0.10,0.18,1.11,2.0,-0.42,0.00,0.00,10.10,7.77
2024-05-05,116,KSY,46.21,10.0,10.0,10.0,10.0,10.00,100.00,0.00,"1,000.00",1,10.0,0.0,0.0,0.0,0.0,,,10.00,10.00
2024-05-06,112,KSY,38.17,9.9,9.9,9.71,9.71,9.81,200.00,10.00,"1,961.00",2,-0.29,0.19,-2.9,1.96,-0.98,,,10.00,9.71
2024-05-08,112,KSY,42.48,9.52,9.52,8.73,8.73,8.81,"2,910.00",9.71,"25,627.80",17,-0.98,0.79,-10.09,9.05,-0.88,,,10.00,8.73
2024-05-09,113,KSY,41.97,8.56,8.56,7.95,7.99,8.04,"13,315.00",8.73,"107,085.42",33,-0.74,0.61,-8.48,7.67,-0.66,,,10.00,7.95
2024-05-12,112,KSY,37.78,7.95,8.2,7.88,8.01,8.05,"3,900.00",7.99,"31,387.50",26,0.02,0.32,0.25,4.06,-0.48,,,10.00,7.88
2024-05-13,114,KSY,40.55,8.01,8.18,7.97,8.07,8.09,"6,610.00",8.01,"53,462.70",32,0.06,0.21,0.75,2.63,-0.22,,,10.00,7.88
2024-05-14,117,KSY,46.88,8.07,8.28,8.07,8.14,8.14,"2,800.00",8.07,"22,797.00",14,0.07,0.21,0.87,2.6,-0.02,,,10.00,7.88
2024-05-15,116,KSY,53.12,8.14,8.4,8.0,8.11,8.20,"3,762.00",8.14,"30,848.12",11,-0.03,0.4,-0.37,5.0,-1.11,,,10.00,7.88
2024-05-16,116,KSY,50.97,8.0,8.04,8.0,8.03,8.03,"3,100.00",8.11,"24,891.00",10,-0.08,0.04,-0.99,0.5,0.01,,,10.00,7.88
2024-05-19,116,KSY,54.43,8.0,8.05,8.0,8.05,8.02,"3,400.00",8.03,"27,275.00",13,0.02,0.05,0.25,0.63,0.35,,,10.00,7.88
2024-05-20,114,KSY,54.75,8.0,8.53,8.0,8.21,8.11,"2,400.00",8.05,"19,465.50",15,0.16,0.53,1.99,6.63,1.21,,,10.00,7.88
2024-05-21,113,KSY,57.18,8.05,8.2,8.05,8.2,8.09,"1,400.00",8.21,"11,328.00",12,-0.01,0.15,-0.12,1.86,1.32,,,10.00,7.88
2024-05-22,112,KSY,56.68,8.04,8.52,8.04,8.52,8.17,"1,400.00",8.20,"11,434.00",8,0.32,0.48,3.9,5.97,4.14,,,10.00,7.88
2024-05-26,113,KSY,52.18,8.35,8.35,8.19,8.19,8.27,200.00,8.52,"1,654.00",2,-0.33,0.16,-3.87,1.95,-0.98,,,10.00,7.88
2024-05-27,113,KSY,61.54,8.19,8.67,8.19,8.67,8.42,"2,200.00",8.19,"18,534.00",15,0.48,0.48,5.86,5.86,2.83,,,10.00,7.88
2024-05-29,112,KSY,51.84,8.5,8.5,8.34,8.34,8.47,500.00,8.67,"4,234.00",4,-0.33,0.16,-3.81,1.92,-1.53,,,10.00,7.88
2024-05-30,111,KSY,50.94,8.18,8.5,8.02,8.13,8.13,"1,700.00",8.34,"13,815.00",12,-0.21,0.48,-2.52,5.99,0.04,,,10.00,7.88
2024-06-02,115,KSY,55.37,7.99,8.21,7.99,8.08,8.13,"2,800.00",8.13,"22,774.00",10,-0.05,0.22,-0.62,2.75,-0.66,,,10.00,7.88
2024-06-03,113,KSY,46.37,8.2,8.22,8.1,8.13,8.15,"1,250.00",8.08,"10,182.00",6,0.05,0.12,0.62,1.48,-0.19,,,10.00,7.88
2024-06-04,111,KSY,52.04,8.01,8.31,8.01,8.31,8.12,"1,200.00",8.13,"9,741.00",9,0.18,0.30,2.21,3.75,2.32,,,10.00,7.88
2024-06-05,109,KSY,48.24,8.15,8.15,8.15,8.15,8.15,500.00,8.31,"4,075.00",3,-0.16,0.00,-1.93,0.0,0.0,,,10.00,7.88
2024-06-06,114,KSY,58.37,8.15,8.34,7.99,8.34,8.08,"2,800.00",8.15,"22,621.50",16,0.19,0.35,2.33,4.38,3.13,,,10.00,7.88
