Date,S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
2024-06-25,303,UAILPO,48.5,307.0,307.0,307.0,307.0,307.00,"3,313.00",0.00,"1,017,091.00",1,307.0,0.0,0.0,0.0,0.0,307.00,307.00
2024-07-09,300,UAILPO,52.34,307.0,307.0,307.0,307.0,307.00,"3,320.00",307.00,"1,019,240.00",1,0.0,0.0,0.0,0.0,0.0,307.00,307.00
