Date,S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
2022-08-04,109,NCCB,39.38,210.0,215.0,209.3,210.0,211.78,"174,613.00",212.40,"36,979,839.70",373,-2.4,5.7,-1.13,2.72,-0.85,385.30,197.90
2022-08-05,108,NCCB,34.67,206.8,212.9,206.0,207.5,207.74,"83,642.00",210.00,"17,375,519.90",247,-2.5,6.9,-1.19,3.35,-0.11,385.30,197.90
2022-08-07,111,NCCB,36.14,203.4,211.0,203.4,208.3,207.88,"196,348.00",207.50,"40,817,540.20",366,0.8,7.6,0.39,3.74,0.2,385.30,197.90
2022-08-08,108,NCCB,38.51,209.0,214.2,207.5,209.0,210.38,"207,774.00",208.30,"43,712,092.10",392,0.70,6.70,0.34,3.23,-0.66,385.30,197.90
2022-08-09,113,NCCB,36.88,208.0,210.6,206.0,207.0,207.05,"226,134.00",209.00,"46,821,305.70",311,-2.0,4.6,-0.96,2.23,-0.02,385.30,197.90
2022-08-10,113,NCCB,40.82,208.0,211.1,205.1,208.0,208.29,"134,718.00",207.00,"28,061,027.40",313,1.0,6.00,0.48,2.93,-0.14,385.30,197.90
2022-08-11,116,NCCB,38.51,210.0,210.8,206.0,206.8,207.91,"115,030.00",208.00,"23,916,133.10",291,-1.20,4.80,-0.58,2.33,-0.54,385.30,197.90
2022-08-14,112,NCCB,24.31,205.0,208.8,203.2,206.9,205.73,"42,557.00",206.80,"8,755,257.00",195,0.1,5.6,0.05,2.76,0.57,382.00,197.90
2022-08-15,107,NCCB,52.59,205.0,209.4,205.0,208.0,207.93,"228,061.00",206.90,"47,420,282.80",278,1.1,4.4,0.53,2.15,0.03,382.00,197.90
2022-08-16,115,NCCB,28.94,209.0,211.0,207.5,208.0,208.94,"53,496.00",208.00,"11,177,192.40",200,0.00,3.50,0.0,1.69,-0.45,372.00,197.90
2022-08-17,112,NCCB,39.34,206.1,208.9,206.1,208.0,207.27,"40,180.00",208.00,"8,328,197.50",144,0.0,2.8,0.0,1.36,0.35,371.00,197.90
2022-08-18,110,NCCB,43.1,208.0,209.0,206.5,208.6,207.79,"72,366.00",208.00,"15,037,071.30",192,0.6,2.5,0.29,1.21,0.39,369.00,197.90
2022-08-21,109,NCCB,40.3,210.0,211.0,207.1,208.5,208.40,"52,702.00",208.60,"10,982,954.00",192,-0.1,3.9,-0.05,1.88,0.05,362.00,197.90
2022-08-22,111,NCCB,41.92,206.5,208.8,206.0,208.8,206.96,"28,980.00",208.50,"5,997,795.30",140,0.3,2.8,0.14,1.36,0.88,362.00,197.90
2022-08-23,111,NCCB,42.68,205.0,212.0,205.0,209.7,208.40,"55,188.00",208.80,"11,501,142.80",164,0.9,7.0,0.43,3.41,0.62,362.00,197.90
2022-08-24,111,NCCB,38.7,206.0,212.0,206.0,209.2,209.37,"95,410.00",209.70,"19,975,843.70",250,-0.5,6.0,-0.24,2.91,-0.08,362.00,197.90
