Date,S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low,120 Days,180 Days
2022-08-04,6,ALBSL,36.96,1280.0,1286.0,1264.0,1275.1,"1,269.72",935.00,"1,280.00","1,187,192.00",32,-4.9,22.0,-0.38,1.74,0.42,"2,061.00","1,147.00",,
2022-08-05,6,ALBSL,32.01,1251.0,1255.0,1250.0,1255.0,"1,251.57","1,078.00","1,275.10","1,349,191.70",22,-20.1,5.0,-1.58,0.4,0.27,"2,020.00","1,147.00",,
2022-08-07,6,ALBSL,29.07,1235.0,1260.0,1235.0,1250.0,"1,249.78",891.00,"1,255.00","1,113,554.00",27,-5.0,25.0,-0.4,2.02,0.02,"2,020.00","1,147.00",,
2022-08-08,7,ALBSL,36.73,1270.0,1290.0,1225.0,1245.0,"1,238.50","3,279.00","1,250.00","4,061,056.50",43,-5.00,65.00,-0.4,5.31,0.52,"2,020.00","1,147.00",,
2022-08-09,6,ALBSL,33.85,1226.0,1231.0,1207.0,1224.0,"1,216.62","2,220.00","1,245.00","2,700,906.60",54,-21.0,24.0,-1.69,1.99,0.6,"2,020.00","1,147.00",,
2022-08-10,6,ALBSL,34.43,1224.0,1224.0,1176.0,1210.0,"1,188.26","3,444.00","1,224.00","4,092,365.80",77,-14.0,48.00,-1.14,4.08,1.8,"2,020.00","1,147.00",,
2022-08-11,7,ALBSL,31.59,1188.0,1221.0,1171.1,1183.0,"1,191.81","2,638.00","1,210.00","3,143,987.90",46,-27.00,49.90,-2.23,4.26,-0.74,"2,020.00","1,147.00",,
2022-08-14,6,ALBSL,29.67,1167.1,1199.5,1136.8,1136.8,"1,163.08","3,691.00","1,183.00","4,292,923.40",64,-46.2,62.7,-3.91,5.52,-2.31,"2,020.00","1,136.80",,
2022-08-15,6,ALBSL,35.23,1159.5,1190.0,1145.0,1190.0,"1,167.71","1,605.00","1,136.80","1,874,171.60",45,53.2,45.0,4.68,3.93,1.87,"2,020.00","1,136.80",,
2022-08-16,7,ALBSL,29.69,1197.0,1213.8,1150.0,1170.0,"1,173.05","1,761.00","1,190.00","2,065,747.00",59,-20.00,63.80,-1.68,5.55,-0.26,"2,020.00","1,136.80",,
2022-08-17,7,ALBSL,32.11,1180.0,1193.0,1165.0,1171.0,"1,173.90",263.00,"1,170.00","308,737.00",13,1.0,28.0,0.09,2.4,-0.25,"2,020.00","1,136.80",,
2022-08-18,6,ALBSL,41.69,1194.0,1200.0,1179.0,1197.9,"1,184.53",895.00,"1,171.00","1,060,155.00",31,26.9,21.0,2.3,1.78,1.12,"2,012.00","1,136.80",,
