Date,S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
2022-08-14,180,SBIBD86,27.05,920.0,920.0,920.0,920.0,920.00,25.00,916.00,"23,000.00",1,4.0,0.0,0.44,0.0,0.0,"1,060.00",898.00
2022-09-22,182,SBIBD86,36.39,901.6,901.6,901.6,901.6,901.60,180.00,920.00,"162,288.00",2,-18.4,0.00,-2.0,0.0,0.0,"1,045.00",898.00
2022-10-13,177,SBIBD86,41.78,900.0,900.0,900.0,900.0,900.00,30.00,901.60,"27,000.00",1,-1.6,0.0,-0.18,0.0,0.0,"1,025.00",898.00
2022-11-24,184,SBIBD86,35.01,900.0,900.0,900.0,900.0,900.00,33.00,900.00,"29,700.00",1,0.0,0.0,0.0,0.0,0.0,"1,025.00",898.00
2022-12-05,190,SBIBD86,43.81,918.0,918.0,918.0,918.0,918.00,25.00,900.00,"22,950.00",1,18.0,0.0,2.0,0.0,0.0,"1,025.00",898.00
2023-01-04,205,SBIBD86,49.01,899.7,899.7,899.7,899.7,899.70,10.00,918.00,"8,997.00",1,-18.3,0.0,-1.99,0.0,0.0,"1,024.50",898.00
2023-01-09,204,SBIBD86,54.09,881.8,881.8,881.8,881.8,881.80,170.00,899.70,"149,906.00",6,-17.9,0.0,-1.99,0.0,0.0,"1,010.00",881.80
2023-01-18,196,SBIBD86,51.23,880.0,880.0,875.0,875.0,878.33,60.00,881.80,"52,700.00",4,-6.8,5.0,-0.77,0.57,-0.38,"1,000.00",875.00
2023-01-25,204,SBIBD86,47.73,858.0,858.0,858.0,858.0,858.00,85.00,875.00,"72,930.00",1,-17.0,0.0,-1.94,0.0,0.0,"1,000.00",858.00
2023-02-01,202,SBIBD86,48.43,851.0,851.0,851.0,851.0,851.00,200.00,858.00,"170,200.00",1,-7.0,0.0,-0.82,0.0,0.0,980.00,851.00
2023-02-02,202,SBIBD86,40.47,845.0,845.0,845.0,845.0,845.00,25.00,851.00,"21,125.00",1,-6.0,0.0,-0.71,0.0,0.0,980.00,845.00
2023-02-06,202,SBIBD86,41.3,840.0,840.0,840.0,840.0,840.00,50.00,845.00,"42,000.00",1,-5.0,0.0,-0.59,0.0,0.0,980.00,840.00
2023-02-16,200,SBIBD86,41.86,831.2,831.2,831.2,831.2,831.20,25.00,840.00,"20,780.00",1,-8.80,0.00,-1.05,0.0,0.0,960.00,831.20
2023-02-26,204,SBIBD86,47.26,825.1,845.0,825.0,845.0,838.44,800.00,831.20,"670,752.60",5,13.8,20.0,1.66,2.42,0.78,960.00,825.00
2023-03-09,203,SBIBD86,44.04,860.0,860.0,860.0,860.0,860.00,25.00,845.00,"21,500.00",1,15.0,0.0,1.78,0.0,0.0,960.00,825.00
2023-03-19,200,SBIBD86,50.23,860.0,860.0,860.0,860.0,860.00,"1,000.00",860.00,"860,000.00",2,0.0,0.0,0.0,0.0,0.0,960.00,825.00
2023-04-02,204,SBIBD86,37.88,842.8,842.8,842.8,842.8,842.80,25.00,860.00,"21,070.00",1,-17.2,0.0,-2.0,0.0,0.0,960.00,825.00
2023-05-22,209,SBIBD86,45.99,876.7,876.7,876.7,876.7,876.70,25.00,859.60,"21,917.50",1,17.10,0.00,1.99,0.0,0.0,960.00,825.00
2023-06-22,213,SBIBD86,54.62,894.2,894.2,894.2,894.2,894.20,25.00,876.70,"22,355.00",1,17.50,0.00,2.0,0.0,0.0,953.70,825.00
2023-06-25,213,SBIBD86,57.24,910.0,910.0,910.0,910.0,910.00,30.00,894.20,"27,300.00",2,15.80,0.00,1.77,0.0,0.0,953.70,825.00
2023-07-02,224,SBIBD86,52.36,910.2,910.2,910.2,910.2,910.20,25.00,910.00,"22,755.00",1,0.2,0.0,0.02,0.0,0.0,953.70,825.00
2023-07-09,227,SBIBD86,49.97,928.4,928.4,928.4,928.4,928.40,25.00,910.20,"23,210.00",1,18.2,0.0,2.0,0.0,0.0,953.70,825.00
2023-07-10,231,SBIBD86,49.83,946.9,946.9,946.9,946.9,946.90,25.00,928.40,"23,672.50",1,18.50,0.00,1.99,0.0,0.0,953.70,825.00
2023-07-13,232,SBIBD86,46.91,965.8,965.8,965.8,965.8,965.80,10.00,946.90,"9,658.00",1,18.9,0.00,2.0,0.0,0.0,965.80,825.00
2023-08-06,208,SBIBD86,50.04,983.8,984.0,983.8,984.0,983.90,45.00,965.80,"44,275.50",3,18.2,0.20,1.88,0.02,0.01,984.00,825.00
2023-08-23,212,SBIBD86,40.28,964.4,964.4,945.2,945.2,951.60,30.00,984.00,"28,548.00",2,-38.8,19.2,-3.94,2.03,-0.68,984.00,825.00
2023-08-27,217,SBIBD86,30.18,926.3,926.3,926.3,926.3,926.30,50.00,945.20,"46,315.00",1,-18.9,0.00,-2.0,0.0,0.0,984.00,825.00
2023-08-28,216,SBIBD86,31.88,925.0,925.0,925.0,925.0,925.00,100.00,926.30,"92,500.00",1,-1.3,0.0,-0.14,0.0,0.0,984.00,825.00
2023-08-29,217,SBIBD86,33.96,910.0,910.0,910.0,910.0,910.00,100.00,925.00,"91,000.00",1,-15.0,0.0,-1.62,0.0,0.0,984.00,825.00
2023-09-21,215,SBIBD86,37.78,892.1,892.1,892.0,892.0,892.06,45.00,910.00,"40,142.70",2,-18.00,0.10,-1.98,0.01,-0.01,984.00,825.00
2023-10-11,222,SBIBD86,34.26,900.0,900.0,900.0,900.0,900.00,100.00,892.00,"90,000.00",2,8.0,0.0,0.9,0.0,0.0,984.00,825.00
2023-10-12,228,SBIBD86,27.34,900.0,900.0,900.0,900.0,900.00,35.00,900.00,"31,500.00",2,0.0,0.00,0.0,0.0,0.0,984.00,825.00
2023-11-01,231,SBIBD86,35.05,900.0,900.0,900.0,900.0,900.00,250.00,900.00,"225,000.00",2,0.0,0.0,0.0,0.0,0.0,984.00,825.00
2023-11-08,222,SBIBD86,27.86,883.5,883.5,883.5,883.5,883.50,25.00,900.00,"22,087.50",1,-16.50,0.0,-1.83,0.0,0.0,984.00,825.00
2023-11-27,225,SBIBD86,35.94,901.1,901.1,901.1,901.1,901.10,25.00,883.50,"22,527.50",1,17.60,0.00,1.99,0.0,0.0,984.00,825.00
2023-12-11,236,SBIBD86,43.28,912.0,912.0,912.0,912.0,912.00,25.00,901.10,"22,800.00",1,10.9,0.0,1.21,0.0,0.0,984.00,825.00
2023-12-19,244,SBIBD86,67.31,930.2,970.0,930.2,970.0,969.67,"5,994.00",912.00,"5,812,190.00",3,58.0,39.80,6.36,4.28,0.03,984.00,825.00
2023-12-21,238,SBIBD86,59.57,948.8,948.8,948.8,948.8,948.80,50.00,970.00,"47,440.00",2,-21.20,0.00,-2.19,0.0,0.0,984.00,825.00
2024-01-14,243,SBIBD86,58.32,960.0,960.0,960.0,960.0,960.00,25.00,948.80,"24,000.00",1,11.2,0.0,1.18,0.0,0.0,984.00,825.00
2024-01-21,239,SBIBD86,59.94,979.2,979.2,979.2,979.2,979.20,25.00,960.00,"24,480.00",2,19.2,0.00,2.0,0.0,0.0,984.00,825.00
2024-01-25,235,SBIBD86,46.43,979.0,979.0,979.0,979.0,979.00,25.00,979.20,"24,475.00",1,-0.2,0.00,-0.02,0.0,0.0,984.00,825.00
2024-01-29,242,SBIBD86,63.37,998.1,998.3,998.1,998.3,998.30,"10,125.00",979.00,"10,107,772.50",5,19.3,0.2,1.97,0.02,0.0,998.30,825.00
2024-01-31,241,SBIBD86,53.63,999.9,1000.0,999.9,1000.0,999.98,100.00,998.30,"99,997.50",3,1.70,0.10,0.17,0.01,0.0,"1,000.00",825.00
2024-02-01,237,SBIBD86,49.09,1000.0,1000.0,1000.0,1000.0,991.00,5.00,"1,000.00","4,955.00",1,0.0,0.0,0.0,0.0,0.9,"1,000.00",825.00
2024-02-05,239,SBIBD86,54.36,991.0,991.0,991.0,991.0,991.00,100.00,"1,000.00","99,100.00",1,-9.0,0.0,-0.9,0.0,0.0,"1,000.00",825.00
2024-02-07,242,SBIBD86,37.56,971.2,971.2,971.2,971.2,971.20,50.00,991.00,"48,560.00",1,-19.8,0.0,-2.0,0.0,0.0,"1,000.00",825.00
2024-02-18,243,SBIBD86,29.96,973.3,973.3,973.3,973.3,973.30,25.00,971.20,"24,332.50",1,2.1,0.0,0.22,0.0,0.0,"1,000.00",825.00
2024-02-21,242,SBIBD86,37.96,992.0,992.0,992.0,992.0,992.00,150.00,973.30,"148,800.00",1,18.70,0.0,1.92,0.0,0.0,"1,000.00",825.00
2024-03-03,240,SBIBD86,32.22,1000.0,1000.0,1000.0,1000.0,"1,000.00",64.00,992.00,"64,000.00",1,8.00,0.00,0.81,0.0,0.0,"1,000.00",842.80
2024-04-01,242,SBIBD86,38.2,1013.0,1013.0,1013.0,1013.0,"1,013.00",50.00,"1,000.00","50,650.00",1,13.0,0.0,1.3,0.0,0.0,"1,013.00",842.80
2024-04-03,252,SBIBD86,44.12,1010.0,1010.0,1010.0,1010.0,"1,010.00",500.00,"1,013.00","505,000.00",2,-3.00,0.0,-0.3,0.0,0.0,"1,013.00",859.60
2024-04-09,247,SBIBD86,40.39,1030.1,1030.2,1030.1,1030.2,"1,030.15",50.00,"1,010.00","51,507.50",2,20.2,0.1,2.0,0.01,0.0,"1,030.20",859.60
2024-04-15,248,SBIBD86,38.53,1030.0,1030.0,1030.0,1030.0,"1,030.00",50.00,"1,030.20","51,500.00",1,-0.20,0.0,-0.02,0.0,0.0,"1,030.20",859.60
2024-04-21,239,SBIBD86,33.33,1015.1,1015.1,1015.1,1015.1,"1,015.10",25.00,"1,030.00","25,377.50",1,-14.9,0.0,-1.45,0.0,0.0,"1,030.20",876.70
2024-05-05,247,SBIBD86,41.39,1015.1,1015.1,1015.1,1015.1,"1,015.10",500.00,"1,015.10","507,550.00",2,0.0,0.0,0.0,0.0,0.0,"1,030.20",876.70
2024-05-06,241,SBIBD86,31.2,1022.0,1022.0,1022.0,1022.0,"1,022.00",50.00,"1,015.10","51,100.00",2,6.90,0.00,0.68,0.0,0.0,"1,030.20",876.70
2024-05-07,245,SBIBD86,32.49,1020.0,1020.0,1020.0,1020.0,"1,020.00",50.00,"1,022.00","51,000.00",1,-2.00,0.0,-0.2,0.0,0.0,"1,030.20",876.70
2024-05-13,252,SBIBD86,38.92,1038.0,1040.4,1038.0,1040.4,"1,039.20",50.00,"1,020.00","51,960.00",2,20.4,2.4,2.0,0.23,0.12,"1,040.40",876.70
2024-05-14,251,SBIBD86,43.79,1061.2,1061.2,1061.2,1061.2,"1,061.20",25.00,"1,040.40","26,530.00",1,20.8,0.0,2.0,0.0,0.0,"1,061.20",876.70
2024-05-16,247,SBIBD86,44.03,1060.0,1060.0,1060.0,1060.0,"1,060.00",25.00,"1,061.20","26,500.00",1,-1.2,0.0,-0.11,0.0,0.0,"1,061.20",876.70
2024-05-21,246,SBIBD86,50.34,1040.0,1040.0,1040.0,1040.0,"1,040.00",25.00,"1,060.00","26,000.00",1,-20.00,0.0,-1.89,0.0,0.0,"1,061.20",876.70
2024-05-22,243,SBIBD86,45.62,1040.0,1041.0,1040.0,1041.0,"1,040.50",50.00,"1,040.00","52,025.00",2,1.0,1.0,0.1,0.1,0.05,"1,061.20",876.70
2024-05-30,241,SBIBD86,43.28,1022.6,1022.6,1022.6,1022.6,"1,022.60",100.00,"1,041.00","102,260.00",3,-18.40,0.00,-1.77,0.0,0.0,"1,061.20",883.50
2024-06-05,239,SBIBD86,36.28,1025.3,1025.3,1025.3,1025.3,"1,025.30",25.00,"1,022.60","25,632.50",1,2.70,0.00,0.26,0.0,0.0,"1,061.20",883.50
2024-06-06,250,SBIBD86,36.14,1030.0,1030.0,1030.0,1030.0,"1,030.00",25.00,"1,025.30","25,750.00",1,4.7,0.00,0.46,0.0,0.0,"1,061.20",883.50
2024-06-25,246,SBIBD86,40.54,1027.3,1027.3,1027.3,1027.3,"1,027.30",25.00,"1,030.00","25,682.50",1,-2.7,0.0,-0.26,0.0,0.0,"1,061.20",883.50
2024-07-03,245,SBIBD86,50.91,1047.8,1047.8,1047.8,1047.8,"1,047.80",50.00,"1,027.30","52,390.00",2,20.5,0.0,2.0,0.0,0.0,"1,061.20",883.50
