Date,S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
2022-12-01,308,TAMOR,65.04,524.0,570.0,520.1,558.0,544.76,"165,394.00",522.00,"90,099,359.60","1,636",36.00,49.90,6.9,9.59,2.37,402.72,368.29,570.00,230.10
2022-12-14,308,TAMOR,65.04,524.0,570.0,520.1,558.0,544.76,"165,394.00",522.00,"90,099,359.60","1,636",36.00,49.90,6.9,9.59,2.37,402.72,368.29,570.00,230.10
2023-01-30,308,TAMOR,65.04,524.0,570.0,520.1,558.0,544.76,"165,394.00",522.00,"90,099,359.60","1,636",36.00,49.90,6.9,9.59,2.37,402.72,368.29,570.00,230.10
2023-04-07,308,TAMOR,65.04,524.0,570.0,520.1,558.0,544.76,"165,394.00",522.00,"90,099,359.60","1,636",36.00,49.90,6.9,9.59,2.37,402.72,368.29,570.00,230.10
2023-04-10,244,TAMOR,30.41,295.0,324.5,295.0,324.5,322.76,"206,247.00",295.00,"66,568,580.40","12,778",29.5,29.5,10.0,10.0,0.54,,,324.50,295.00
2023-04-11,245,TAMOR,27.86,330.9,342.0,304.0,313.0,316.78,"158,845.00",324.50,"50,318,297.00","11,799",-11.50,38.00,-3.54,12.5,-1.21,,,342.00,295.00
2023-04-12,250,TAMOR,48.23,306.8,334.0,306.8,331.5,323.54,"82,281.00",313.00,"26,621,195.00","5,156",18.50,27.20,5.91,8.87,2.4,,,342.00,295.00
2023-04-13,253,TAMOR,26.88,338.1,338.1,318.5,321.0,323.11,"49,161.00",331.50,"15,884,273.00","3,298",-10.5,19.60,-3.17,6.15,-0.66,,,342.00,295.00
2023-04-15,308,TAMOR,65.04,524.0,570.0,520.1,558.0,544.76,"165,394.00",522.00,"90,099,359.60","1,636",36.00,49.90,6.9,9.59,2.37,402.72,368.29,570.00,230.10
2023-04-16,248,TAMOR,25.55,319.0,320.0,308.0,309.0,312.94,"62,246.00",321.00,"19,479,190.40","3,234",-12.0,12.0,-3.74,3.9,-1.27,,,342.00,295.00
2023-04-17,250,TAMOR,38.96,304.0,315.0,304.0,314.6,310.49,"41,883.00",309.00,"13,004,246.00","2,430",5.6,11.0,1.81,3.62,1.31,,,342.00,295.00
2023-04-18,308,TAMOR,65.04,524.0,570.0,520.1,558.0,544.76,"165,394.00",522.00,"90,099,359.60","1,636",36.00,49.90,6.9,9.59,2.37,402.72,368.29,570.00,230.10
2023-04-19,256,TAMOR,50.47,315.0,323.3,311.0,322.0,319.59,"51,534.00",320.00,"16,469,743.00","2,297",2.0,12.3,0.63,3.95,0.75,,,342.00,295.00
2023-04-20,250,TAMOR,44.62,316.1,323.9,313.0,313.0,317.28,"38,607.00",322.00,"12,249,347.00","1,248",-9.0,10.90,-2.8,3.48,-1.37,,,342.00,295.00
2023-04-23,248,TAMOR,34.06,306.8,315.0,306.8,309.1,311.33,"51,344.00",313.00,"15,984,788.40","1,947",-3.9,8.2,-1.25,2.67,-0.72,,,342.00,295.00
2023-04-24,253,TAMOR,26.59,309.0,310.0,304.6,310.0,306.85,"43,827.00",309.10,"13,448,217.90","1,903",0.9,5.4,0.29,1.77,1.02,,,342.00,295.00
2023-04-25,247,TAMOR,27.93,303.9,316.0,303.9,314.0,308.36,"49,440.00",310.00,"15,245,344.10","1,825",4.0,12.1,1.29,3.98,1.8,,,342.00,295.00
2023-04-26,247,TAMOR,34.72,310.0,313.0,305.3,309.1,307.14,"37,495.00",314.00,"11,516,238.00","1,103",-4.9,7.7,-1.56,2.52,0.63,,,342.00,295.00
2023-04-27,308,TAMOR,65.04,524.0,570.0,520.1,558.0,544.76,"165,394.00",522.00,"90,099,359.60","1,636",36.00,49.90,6.9,9.59,2.37,402.72,368.29,570.00,230.10
2023-04-30,254,TAMOR,28.0,299.0,304.0,290.0,290.5,296.43,"47,675.00",304.10,"14,132,162.00","1,054",-13.6,14.0,-4.47,4.83,-2.04,,,342.00,290.00
2023-05-02,253,TAMOR,25.31,290.0,295.8,278.0,280.2,283.33,"27,150.00",290.50,"7,692,283.00",915,-10.3,17.8,-3.55,6.4,-1.12,,,342.00,278.00
2023-05-03,248,TAMOR,23.29,275.3,280.0,275.1,280.0,276.65,"22,249.00",280.20,"6,155,267.40",697,-0.2,4.9,-0.07,1.78,1.2,,,342.00,275.10
2023-05-04,259,TAMOR,27.2,276.0,291.0,275.0,285.0,280.99,"18,340.00",280.00,"5,153,318.80",703,5.0,16.0,1.79,5.82,1.41,,,342.00,275.00
2023-05-07,246,TAMOR,28.64,285.0,290.7,275.0,275.2,277.60,"22,604.00",285.00,"6,274,861.80",705,-9.8,15.7,-3.44,5.71,-0.87,,,342.00,275.00
2023-05-08,308,TAMOR,65.04,524.0,570.0,520.1,558.0,544.76,"165,394.00",522.00,"90,099,359.60","1,636",36.00,49.90,6.9,9.59,2.37,402.72,368.29,570.00,230.10
2023-05-09,254,TAMOR,35.77,264.9,276.0,261.4,274.0,269.42,"30,361.00",265.40,"8,179,926.90",639,8.6,14.6,3.24,5.59,1.67,,,342.00,261.40
2023-05-10,308,TAMOR,65.04,524.0,570.0,520.1,558.0,544.76,"165,394.00",522.00,"90,099,359.60","1,636",36.00,49.90,6.9,9.59,2.37,402.72,368.29,570.00,230.10
2023-05-11,244,TAMOR,33.01,265.0,271.5,264.2,270.0,269.24,"9,995.00",270.00,"2,691,033.00",439,0.0,7.3,0.0,2.76,0.28,,,342.00,261.40
2023-05-14,247,TAMOR,32.24,270.0,272.0,262.1,262.3,265.09,"11,859.00",270.00,"3,143,660.90",407,-7.7,9.9,-2.85,3.78,-1.06,,,342.00,261.40
2023-05-15,250,TAMOR,23.68,260.0,267.7,256.1,259.0,259.83,"9,090.00",262.30,"2,361,841.00",502,-3.3,11.6,-1.26,4.53,-0.32,,,342.00,256.10
2023-05-16,253,TAMOR,30.72,255.0,267.0,255.0,264.0,263.12,"11,341.00",259.00,"2,984,067.60",481,5.0,12.0,1.93,4.71,0.33,,,342.00,255.00
2023-05-17,250,TAMOR,36.8,263.9,271.9,261.0,270.0,267.33,"21,643.00",264.00,"5,785,873.00",503,6.0,10.9,2.27,4.18,0.99,,,342.00,255.00
2023-05-18,248,TAMOR,44.44,266.0,278.0,266.0,277.1,274.16,"27,118.00",270.00,"7,434,727.10",644,7.1,12.0,2.63,4.51,1.06,,,342.00,255.00
2023-05-21,257,TAMOR,43.6,275.1,287.0,269.7,270.0,275.77,"26,895.00",277.10,"7,416,911.40",719,-7.10,17.30,-2.56,6.41,-2.14,,,342.00,255.00
2023-05-22,256,TAMOR,38.51,267.3,277.7,265.0,268.0,269.88,"13,041.00",270.00,"3,519,457.00",546,-2.00,12.70,-0.74,4.79,-0.7,,,342.00,255.00
2023-05-23,308,TAMOR,65.04,524.0,570.0,520.1,558.0,544.76,"165,394.00",522.00,"90,099,359.60","1,636",36.00,49.90,6.9,9.59,2.37,402.72,368.29,570.00,230.10
2023-05-24,254,TAMOR,41.85,279.0,284.4,271.0,272.1,275.50,"25,789.00",279.00,"7,104,941.40",602,-6.90,13.40,-2.47,4.94,-1.25,,,342.00,255.00
2023-05-28,253,TAMOR,55.04,271.5,286.9,270.1,272.7,281.14,"60,485.00",272.10,"17,004,744.90","1,098",0.60,16.80,0.22,6.22,-3.09,,,342.00,255.00
2023-05-30,260,TAMOR,50.53,272.8,278.1,264.2,267.6,270.06,"31,611.00",272.70,"8,536,710.60",732,-5.1,13.90,-1.87,5.26,-0.92,,,342.00,255.00
2023-05-31,247,TAMOR,38.49,262.3,273.0,258.0,258.0,263.41,"39,699.00",267.60,"10,457,190.70",595,-9.60,15.00,-3.59,5.81,-2.1,,,342.00,255.00
2023-06-01,257,TAMOR,40.97,256.0,266.0,255.0,264.9,261.42,"24,346.00",258.00,"6,364,540.10",550,6.9,11.00,2.67,4.31,1.31,,,342.00,255.00
2023-06-04,255,TAMOR,56.54,265.0,279.8,264.9,275.0,274.79,"29,107.00",264.90,"7,998,403.50",661,10.10,14.9,3.81,5.62,0.08,,,342.00,255.00
2023-06-05,262,TAMOR,52.71,270.1,284.0,270.1,271.3,276.46,"22,730.00",275.00,"6,283,932.20",668,-3.7,13.90,-1.35,5.15,-1.9,,,342.00,255.00
2023-06-06,254,TAMOR,55.28,266.1,286.6,266.1,286.6,280.49,"43,446.00",271.30,"12,186,109.10","1,011",15.3,20.50,5.64,7.7,2.13,,,342.00,255.00
