Date,S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low,120 Days,180 Days
2022-08-04,50,GRDBL,41.86,278.0,292.7,276.0,277.0,281.71,"8,350.00",283.00,"2,352,270.10",86,-6.0,16.7,-2.12,6.05,-1.7,537.90,182.00,,
2022-08-05,48,GRDBL,39.9,277.1,288.0,277.0,279.0,279.37,"9,981.00",277.00,"2,788,346.50",85,2.0,11.0,0.72,3.97,-0.13,537.90,182.00,,
2022-08-07,48,GRDBL,35.64,280.0,287.6,278.5,280.0,282.89,"3,724.00",279.00,"1,053,479.50",40,1.0,9.1,0.36,3.27,-1.03,537.90,182.00,,
2022-08-08,49,GRDBL,45.84,285.0,295.0,275.4,280.0,286.94,"16,047.00",280.00,"4,604,575.70",91,0.00,19.60,0.0,7.12,-2.48,537.90,182.00,,
2022-08-09,49,GRDBL,37.65,283.0,283.5,265.0,270.0,276.03,"7,063.00",280.00,"1,949,622.00",64,-10.0,18.5,-3.57,6.98,-2.23,537.90,182.00,,
2022-08-10,49,GRDBL,34.65,265.0,270.5,255.0,265.2,264.47,"6,583.00",270.00,"1,740,999.60",50,-4.8,15.50,-1.78,6.08,0.28,537.90,182.00,,
2022-08-11,52,GRDBL,32.93,270.3,274.9,254.8,255.0,262.24,"6,461.00",265.20,"1,694,317.70",55,-10.20,20.10,-3.85,7.89,-2.84,537.90,182.00,,
2022-08-14,50,GRDBL,28.41,260.0,265.0,245.0,246.0,252.07,"4,186.00",255.00,"1,055,154.00",42,-9.0,20.0,-3.53,8.16,-2.47,537.90,182.00,,
2022-08-15,48,GRDBL,40.29,250.0,268.0,246.0,268.0,259.88,"8,486.00",246.00,"2,205,309.90",74,22.0,22.0,8.94,8.94,3.03,537.90,182.00,,
2022-08-16,50,GRDBL,40.1,272.0,277.0,261.0,270.0,270.80,"13,228.00",268.00,"3,582,146.00",99,2.00,16.00,0.75,6.13,-0.3,537.90,182.00,,
2022-08-17,50,GRDBL,41.45,275.0,275.0,265.0,270.0,270.11,"3,562.00",270.00,"962,116.50",36,0.0,10.0,0.0,3.77,-0.04,537.90,182.00,,
