Date,S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low,120 Days,180 Days
2022-08-04,126,NIL,41.12,770.2,785.0,760.0,765.1,769.89,"22,346.00",780.00,"17,203,996.60",184,-14.9,25.0,-1.91,3.29,-0.63,"1,620.00",601.00,,
2022-08-05,125,NIL,37.61,760.0,760.0,750.0,751.3,752.81,"17,030.00",765.10,"12,820,304.60",131,-13.8,10.0,-1.8,1.33,-0.2,"1,620.00",601.00,,
2022-08-07,129,NIL,32.5,761.0,762.0,743.1,745.0,750.26,"8,800.00",751.30,"6,602,291.70",125,-6.3,18.9,-0.84,2.54,-0.71,"1,620.00",601.00,,
2022-08-08,125,NIL,34.6,750.0,759.9,728.0,728.2,743.79,"8,736.00",745.00,"6,497,723.80",124,-16.80,31.90,-2.26,4.38,-2.14,"1,620.00",601.00,,
2022-08-09,132,NIL,33.9,728.2,732.0,715.0,715.0,724.25,"12,149.00",728.20,"8,798,968.50",132,-13.2,17.0,-1.81,2.38,-1.29,"1,620.00",601.00,,
2022-08-10,129,NIL,30.2,701.1,729.0,701.0,705.0,709.64,"7,286.00",715.00,"5,170,421.90",99,-10.0,28.00,-1.4,3.99,-0.66,"1,620.00",601.00,,
2022-08-11,133,NIL,30.04,710.0,734.4,705.0,705.1,714.40,"9,895.00",705.00,"7,069,016.10",90,0.10,29.40,0.01,4.17,-1.32,"1,620.00",601.00,,
2022-08-14,132,NIL,25.56,705.0,711.0,700.0,700.0,702.95,"7,243.00",705.10,"5,091,488.90",108,-5.1,11.0,-0.72,1.57,-0.42,"1,620.00",601.00,,
2022-08-15,124,NIL,40.46,693.0,728.0,693.0,728.0,718.29,"6,979.00",700.00,"5,012,962.00",96,28.0,35.0,4.0,5.05,1.33,"1,620.00",601.00,,
2022-08-16,131,NIL,39.02,740.0,749.9,720.0,720.0,730.08,"10,647.00",728.00,"7,773,135.60",124,-8.00,29.90,-1.1,4.15,-1.4,"1,620.00",601.00,,
2022-08-17,128,NIL,39.56,729.9,737.0,715.0,719.0,720.73,"7,761.00",720.00,"5,593,620.40",75,-1.0,22.0,-0.14,3.08,-0.24,"1,620.00",601.00,,
2022-08-18,127,NIL,47.67,722.0,748.7,720.0,747.0,740.24,"16,192.00",719.00,"11,985,984.20",128,28.0,28.7,3.89,3.99,0.9,"1,620.00",601.00,,
2022-08-21,126,NIL,46.46,760.0,785.0,753.0,766.0,770.35,"20,849.00",747.00,"16,060,986.60",230,19.0,32.0,2.54,4.25,-0.57,"1,620.00",601.00,,
2022-08-22,128,NIL,50.9,779.9,782.0,750.9,777.0,776.33,"23,456.00",766.00,"18,209,631.10",195,11.0,31.1,1.44,4.14,0.09,"1,620.00",601.00,,
2022-08-23,129,NIL,44.25,762.0,780.0,762.0,775.0,774.60,"10,951.00",777.00,"8,482,618.40",119,-2.0,18.0,-0.26,2.36,0.05,"1,620.00",601.00,,
2022-08-24,128,NIL,39.46,784.5,784.8,766.0,769.9,769.64,"11,209.00",775.00,"8,626,905.20",108,-5.1,18.8,-0.66,2.45,0.03,"1,620.00",601.00,,
2022-08-25,129,NIL,38.94,766.5,773.0,758.0,762.0,765.44,"12,175.00",769.90,"9,319,258.00",128,-7.9,15.0,-1.03,1.98,-0.45,"1,620.00",601.00,,
2022-08-26,122,NIL,27.12,752.0,759.0,747.0,750.0,751.91,"8,213.00",762.00,"6,175,471.10",81,-12.0,12.0,-1.57,1.61,-0.26,"1,565.00",601.00,,
2022-08-28,131,NIL,28.67,737.0,761.0,733.0,735.0,739.04,"12,710.00",750.00,"9,393,200.60",141,-15.0,28.0,-2.0,3.82,-0.55,"1,558.00",601.00,,
2022-08-29,130,NIL,23.9,721.1,737.0,720.3,728.0,727.12,"5,224.00",735.00,"3,798,491.70",86,-7.0,16.7,-0.95,2.32,0.12,"1,558.00",601.00,,
2022-08-30,132,NIL,25.56,734.0,750.0,728.0,737.0,735.08,"8,106.00",728.00,"5,958,598.70",69,9.0,22.0,1.24,3.02,0.26,"1,500.00",601.00,,
2022-08-31,128,NIL,25.01,730.0,739.5,725.0,729.0,729.81,"6,524.00",737.00,"4,761,260.40",58,-8.0,14.5,-1.09,2.0,-0.11,"1,500.00",601.00,,
2022-09-01,128,NIL,38.37,730.0,744.6,715.0,733.0,726.31,"13,406.00",729.00,"9,736,923.20",119,4.0,29.6,0.55,4.14,0.91,"1,485.00",601.00,,
2022-09-02,127,NIL,20.48,735.0,735.0,723.0,723.0,724.31,"2,587.00",733.00,"1,873,802.30",40,-10.0,12.0,-1.36,1.66,-0.18,"1,473.90",601.00,,
2022-09-04,133,NIL,23.67,723.1,738.9,723.1,730.0,726.97,"6,044.00",723.00,"4,393,830.20",71,7.0,15.8,0.97,2.19,0.41,"1,473.90",601.00,,
2022-09-05,129,NIL,24.21,744.6,744.6,725.3,726.3,734.50,"3,679.00",730.00,"2,702,223.70",68,-3.7,19.3,-0.51,2.66,-1.13,"1,473.90",601.00,,
2022-09-06,129,NIL,25.3,740.8,740.8,720.0,721.0,725.18,"8,460.00",726.30,"6,134,989.30",107,-5.3,20.8,-0.73,2.89,-0.58,"1,473.90",601.00,,
2022-09-07,131,NIL,20.77,718.0,721.0,715.0,718.7,717.17,"2,893.00",721.00,"2,074,765.50",46,-2.3,6.0,-0.32,0.84,0.21,"1,473.90",601.00,,
