Date,S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
2022-09-04,83,KSBBLP,26.39,186.0,186.0,186.0,186.0,186.00,"19,336.00",186.00,"3,596,496.00",8,0.0,0.0,0.0,0.0,0.0,381.00,186.00
2022-11-16,84,KSBBLP,31.09,165.0,165.0,165.0,165.0,165.00,"20,814.00",165.00,"3,434,310.00",7,0.0,0.0,0.0,0.0,0.0,316.00,165.00
2022-11-27,87,KSBBLP,40.32,165.0,165.0,165.0,165.0,165.00,"91,300.00",165.00,"15,064,500.00",2,0.0,0.0,0.0,0.0,0.0,316.00,165.00
2022-12-27,97,KSBBLP,39.25,165.0,165.0,165.0,165.0,165.00,"126,000.00",165.00,"20,790,000.00",2,0.0,0.00,0.0,0.0,0.0,316.00,165.00
2023-03-13,94,KSBBLP,27.2,178.0,178.0,178.0,178.0,178.00,"20,000.00",178.00,"3,560,000.00",8,0.0,0.0,0.0,0.0,0.0,310.00,165.00
2023-06-05,96,KSBBLP,37.33,156.0,156.0,156.0,156.0,156.00,"29,336.00",156.00,"4,576,416.00",8,0.0,0.00,0.0,0.0,0.0,310.00,156.00
2023-06-26,102,KSBBLP,42.16,156.0,156.0,156.0,156.0,156.00,"11,800.00",156.00,"1,840,800.00",1,0.0,0.0,0.0,0.0,0.0,310.00,156.00
2023-07-27,99,KSBBLP,39.5,156.0,156.0,156.0,156.0,156.00,"16,000.00",156.00,"2,496,000.00",1,0.0,0.00,0.0,0.0,0.0,186.00,156.00
2023-08-15,100,KSBBLP,32.16,156.0,156.0,156.0,156.0,156.00,"20,000.00",156.00,"3,120,000.00",1,0.0,0.00,0.0,0.0,0.00,186.00,156.00
2023-12-13,109,KSBBLP,60.66,175.0,175.0,175.0,175.0,175.00,"236,420.00",175.00,"41,373,500.00",1,0.0,0.0,0.0,0.0,0.0,178.00,156.00
2024-02-08,114,KSBBLP,56.72,175.0,175.0,175.0,175.0,175.00,"57,025.00",175.00,"9,979,375.00",2,0.0,0.00,0.0,0.0,0.0,178.00,156.00
2024-02-22,110,KSBBLP,46.49,102.0,102.0,102.0,102.0,102.00,"200,000.00",175.00,"20,400,000.00",1,0.00,0.0,0.0,0.0,0.0,178.00,102.00
2024-03-20,113,KSBBLP,52.27,105.0,105.0,105.0,105.0,105.00,"309,892.00",102.00,"32,538,660.00",1,3.00,0.00,2.94,0.0,0.0,175.00,102.00
2024-05-30,110,KSBBLP,60.4,204.0,204.0,200.0,200.0,200.73,"97,939.00",208.00,"19,659,556.00",2,-8.00,4.00,-3.85,2.0,-0.37,204.00,102.00
2024-07-02,110,KSBBLP,58.97,196.0,196.0,196.0,196.0,196.00,"48,841.00",200.00,"9,572,836.00",1,-4.00,0.0,-2.0,0.0,0.0,204.00,102.00
