Date,S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
2022-12-01,101,JBBD87,54.17,975.5,975.5,975.5,975.5,975.50,50.00,970.00,"48,775.00",1,5.50,0.00,0.57,0.0,0.0,0.00,0.00,"1,040.00",805.00
2022-12-14,101,JBBD87,54.17,975.5,975.5,975.5,975.5,975.50,50.00,970.00,"48,775.00",1,5.50,0.00,0.57,0.0,0.0,0.00,0.00,"1,040.00",805.00
2023-01-30,101,JBBD87,54.17,975.5,975.5,975.5,975.5,975.50,50.00,970.00,"48,775.00",1,5.50,0.00,0.57,0.0,0.0,0.00,0.00,"1,040.00",805.00
2023-04-07,101,JBBD87,54.17,975.5,975.5,975.5,975.5,975.50,50.00,970.00,"48,775.00",1,5.50,0.00,0.57,0.0,0.0,0.00,0.00,"1,040.00",805.00
2023-04-15,101,JBBD87,54.17,975.5,975.5,975.5,975.5,975.50,50.00,970.00,"48,775.00",1,5.50,0.00,0.57,0.0,0.0,0.00,0.00,"1,040.00",805.00
2023-04-18,101,JBBD87,54.17,975.5,975.5,975.5,975.5,975.50,50.00,970.00,"48,775.00",1,5.50,0.00,0.57,0.0,0.0,0.00,0.00,"1,040.00",805.00
2023-04-27,101,JBBD87,54.17,975.5,975.5,975.5,975.5,975.50,50.00,970.00,"48,775.00",1,5.50,0.00,0.57,0.0,0.0,0.00,0.00,"1,040.00",805.00
2023-05-08,101,JBBD87,54.17,975.5,975.5,975.5,975.5,975.50,50.00,970.00,"48,775.00",1,5.50,0.00,0.57,0.0,0.0,0.00,0.00,"1,040.00",805.00
2023-05-10,101,JBBD87,54.17,975.5,975.5,975.5,975.5,975.50,50.00,970.00,"48,775.00",1,5.50,0.00,0.57,0.0,0.0,0.00,0.00,"1,040.00",805.00
2023-05-23,101,JBBD87,54.17,975.5,975.5,975.5,975.5,975.50,50.00,970.00,"48,775.00",1,5.50,0.00,0.57,0.0,0.0,0.00,0.00,"1,040.00",805.00
2023-09-28,101,JBBD87,54.17,975.5,975.5,975.5,975.5,975.50,50.00,970.00,"48,775.00",1,5.50,0.00,0.57,0.0,0.0,0.00,0.00,"1,040.00",805.00
2023-12-18,93,JBBD87,53.39,1000.0,1000.0,1000.0,1000.0,"1,000.00",10.00,0.00,"10,000.00",1,"1,000.00",0.00,0.0,0.0,0.0,,,"1,000.00","1,000.00"
2023-12-24,95,JBBD87,44.29,900.0,900.0,900.0,900.0,900.00,525.00,"1,000.00","472,500.00",4,-100.0,0.00,-10.0,0.0,0.0,,,"1,000.00",900.00
2023-12-27,96,JBBD87,37.82,884.0,884.0,884.0,884.0,884.00,25.00,900.00,"22,100.00",1,-16.0,0.00,-1.78,0.0,0.0,,,"1,000.00",884.00
2023-12-28,95,JBBD87,39.1,870.1,875.2,858.5,858.5,867.76,125.00,884.00,"108,470.00",5,-25.5,16.7,-2.88,1.95,-1.08,,,"1,000.00",858.50
2024-01-01,93,JBBD87,35.42,858.5,860.4,858.5,860.4,859.45,50.00,858.50,"42,972.50",2,1.9,1.9,0.22,0.22,0.11,,,"1,000.00",858.50
2024-01-02,95,JBBD87,47.87,856.2,863.0,856.2,863.0,860.13,75.00,860.40,"64,510.00",3,2.6,6.8,0.3,0.79,0.33,,,"1,000.00",856.20
2024-01-03,97,JBBD87,47.27,863.3,863.3,863.3,863.3,863.30,25.00,863.00,"21,582.50",1,0.30,0.0,0.03,0.0,0.0,,,"1,000.00",856.20
2024-01-04,93,JBBD87,55.55,858.2,858.2,858.0,858.0,858.08,103.00,863.30,"88,382.00",3,-5.30,0.20,-0.61,0.02,-0.01,,,"1,000.00",856.20
2024-01-08,101,JBBD87,57.21,860.0,879.0,850.2,879.0,863.07,75.00,858.00,"64,730.00",3,21.0,28.80,2.45,3.39,1.81,,,"1,000.00",850.20
2024-01-09,95,JBBD87,48.12,863.0,863.0,863.0,863.0,863.00,10.00,879.00,"8,630.00",1,-16.0,0.0,-1.82,0.0,0.0,,,"1,000.00",850.20
