Date,S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low,120 Days,180 Days
2022-08-04,151,RADHI,36.9,596.0,604.9,591.0,591.1,597.14,"30,380.00",600.00,"18,141,171.90",314,-8.9,13.9,-1.48,2.35,-1.02,"1,039.00",473.40,,
2022-08-05,150,RADHI,32.67,591.1,591.1,579.1,579.1,581.91,"18,970.00",591.10,"11,038,910.20",215,-12.0,12.0,-2.03,2.07,-0.49,"1,039.00",473.40,,
2022-08-07,155,RADHI,29.34,579.1,599.0,579.1,582.3,583.79,"13,579.00",579.10,"7,927,275.30",155,3.2,19.9,0.55,3.44,-0.26,"1,039.00",473.40,,
2022-08-08,151,RADHI,34.86,591.8,604.9,584.0,589.0,594.92,"23,506.00",582.30,"13,984,242.10",218,6.70,20.90,1.15,3.58,-1.01,"1,039.00",473.40,,
2022-08-09,157,RADHI,31.75,577.3,590.0,573.9,575.0,580.78,"21,196.00",589.00,"12,310,315.50",205,-14.0,16.1,-2.38,2.81,-1.01,"1,039.00",473.40,,
2022-08-10,155,RADHI,38.27,563.5,580.0,563.5,571.9,572.89,"17,765.00",575.00,"10,177,392.60",157,-3.1,16.50,-0.54,2.93,-0.17,"1,015.00",473.40,,
2022-08-11,159,RADHI,28.15,560.7,586.4,560.7,570.6,574.87,"16,944.00",571.90,"9,740,547.40",145,-1.30,25.70,-0.23,4.58,-0.75,999.00,473.40,,
2022-08-14,160,RADHI,25.45,570.0,577.0,561.0,561.0,567.51,"18,087.00",570.60,"10,264,488.50",167,-9.6,16.0,-1.68,2.85,-1.16,955.00,473.40,,
2022-08-15,149,RADHI,49.56,554.0,617.1,554.0,617.1,583.43,"31,246.00",561.00,"18,229,749.80",266,56.1,63.1,10.0,11.39,5.46,955.00,473.40,,
2022-08-16,156,RADHI,43.06,617.1,617.1,591.8,592.0,601.72,"39,012.00",617.10,"23,474,317.60",348,-25.10,25.30,-4.07,4.28,-1.64,955.00,473.40,,
2022-08-17,154,RADHI,41.26,582.3,617.8,582.3,590.5,596.75,"18,210.00",592.00,"10,866,901.00",167,-1.5,35.5,-0.25,6.1,-1.06,955.00,473.40,,
2022-08-18,153,RADHI,46.7,583.8,649.5,578.8,600.2,600.62,"36,979.00",590.50,"22,210,188.80",305,9.7,70.7,1.64,12.21,-0.07,955.00,473.40,,
2022-08-21,152,RADHI,35.29,612.0,615.0,593.8,595.0,600.32,"79,068.00",600.20,"47,466,035.90",811,-5.2,21.2,-0.87,3.57,-0.89,890.00,473.40,,
2022-08-22,154,RADHI,40.87,598.0,598.0,577.0,580.0,582.86,"37,919.00",595.00,"22,101,460.70",454,-15.0,21.0,-2.52,3.64,-0.49,890.00,473.40,,
2022-08-23,155,RADHI,35.24,568.4,584.8,568.4,572.0,574.42,"39,660.00",580.00,"22,781,419.90",449,-8.0,16.4,-1.38,2.89,-0.42,890.00,473.40,,
2022-08-24,155,RADHI,31.81,583.0,583.0,568.0,570.0,572.85,"34,991.00",572.00,"20,044,643.50",430,-2.0,15.0,-0.35,2.64,-0.5,890.00,473.40,,
2022-08-25,154,RADHI,36.34,575.0,579.0,553.8,557.0,562.12,"86,057.00",570.00,"48,374,685.20",851,-13.0,25.2,-2.28,4.55,-0.92,886.30,473.40,,
2022-08-26,147,RADHI,32.85,545.9,565.0,545.0,549.0,548.90,"78,050.00",557.00,"42,841,689.90",896,-8.0,20.0,-1.44,3.67,0.02,886.30,473.40,,
2022-08-28,158,RADHI,33.9,287.0,309.5,287.0,298.0,303.46,"169,447.00",281.40,"51,420,230.00","1,558",16.6,22.5,5.9,7.84,-1.83,886.30,287.00,,
2022-08-29,157,RADHI,27.02,303.9,303.9,290.0,291.0,292.34,"32,609.00",298.00,"9,532,902.40",365,-7.0,13.9,-2.35,4.79,-0.46,886.30,287.00,,
2022-08-30,160,RADHI,26.19,291.0,292.9,285.0,286.0,287.57,"21,112.00",291.00,"6,071,103.40",268,-5.0,7.9,-1.72,2.77,-0.55,832.00,285.00,,
2022-08-31,155,RADHI,26.38,290.0,290.0,275.0,278.9,278.55,"18,110.00",286.00,"5,044,534.30",204,-7.1,15.0,-2.48,5.45,0.13,832.00,275.00,,
2022-09-01,154,RADHI,36.07,281.0,283.0,275.0,281.0,279.26,"22,106.00",278.90,"6,173,255.90",198,2.1,8.0,0.75,2.91,0.62,820.00,275.00,,
2022-09-02,151,RADHI,29.64,284.9,284.9,277.0,279.0,279.95,"3,645.00",281.00,"1,020,434.70",60,-2.0,7.9,-0.71,2.85,-0.34,815.00,275.00,,
2022-09-04,160,RADHI,33.14,280.0,282.0,273.6,274.0,275.42,"12,918.00",279.00,"3,557,909.50",174,-5.0,8.4,-1.79,3.07,-0.52,812.00,273.60,,
2022-09-05,155,RADHI,33.98,274.0,275.0,270.1,270.1,272.16,"12,926.00",274.00,"3,517,965.50",151,-3.9,4.9,-1.42,1.81,-0.76,812.00,270.10,,
2022-09-06,156,RADHI,32.42,266.0,269.5,264.0,265.0,265.64,"11,941.00",270.10,"3,171,979.20",141,-5.1,5.5,-1.89,2.08,-0.24,812.00,264.00,,
2022-09-07,156,RADHI,32.3,261.0,263.0,258.0,260.0,259.93,"11,815.00",265.00,"3,071,029.40",145,-5.0,5.0,-1.89,1.94,0.03,812.00,258.00,,
2022-09-08,159,RADHI,32.11,264.9,264.9,254.2,259.0,258.88,"8,094.00",260.00,"2,095,369.10",102,-1.0,10.7,-0.38,4.21,0.05,794.00,254.20,,
2022-09-11,152,RADHI,31.3,260.0,260.0,251.9,251.9,254.52,"8,625.00",259.00,"2,195,268.50",120,-7.1,8.1,-2.74,3.22,-1.04,794.00,251.90,,
2022-09-12,154,RADHI,33.15,255.0,255.0,242.1,244.0,246.59,"13,330.00",251.90,"3,286,990.00",152,-7.9,12.9,-3.14,5.33,-1.06,794.00,242.10,,
2022-09-13,163,RADHI,32.84,248.8,253.5,242.1,249.9,249.31,"8,528.00",244.00,"2,126,089.50",130,5.9,11.4,2.42,4.71,0.24,794.00,242.10,,
