Date,S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
2022-12-01,183,NICAD85/86,60.07,1030.0,1030.0,1020.0,1020.0,"1,027.60",104.00,"1,030.00","106,870.00",4,-10.00,10.00,-0.97,0.98,-0.74,0.00,0.00,"1,100.00","1,000.00"
2022-12-14,183,NICAD85/86,60.07,1030.0,1030.0,1020.0,1020.0,"1,027.60",104.00,"1,030.00","106,870.00",4,-10.00,10.00,-0.97,0.98,-0.74,0.00,0.00,"1,100.00","1,000.00"
2023-01-30,183,NICAD85/86,60.07,1030.0,1030.0,1020.0,1020.0,"1,027.60",104.00,"1,030.00","106,870.00",4,-10.00,10.00,-0.97,0.98,-0.74,0.00,0.00,"1,100.00","1,000.00"
2023-04-07,183,NICAD85/86,60.07,1030.0,1030.0,1020.0,1020.0,"1,027.60",104.00,"1,030.00","106,870.00",4,-10.00,10.00,-0.97,0.98,-0.74,0.00,0.00,"1,100.00","1,000.00"
2023-04-15,183,NICAD85/86,60.07,1030.0,1030.0,1020.0,1020.0,"1,027.60",104.00,"1,030.00","106,870.00",4,-10.00,10.00,-0.97,0.98,-0.74,0.00,0.00,"1,100.00","1,000.00"
2023-04-18,183,NICAD85/86,60.07,1030.0,1030.0,1020.0,1020.0,"1,027.60",104.00,"1,030.00","106,870.00",4,-10.00,10.00,-0.97,0.98,-0.74,0.00,0.00,"1,100.00","1,000.00"
2023-04-27,183,NICAD85/86,60.07,1030.0,1030.0,1020.0,1020.0,"1,027.60",104.00,"1,030.00","106,870.00",4,-10.00,10.00,-0.97,0.98,-0.74,0.00,0.00,"1,100.00","1,000.00"
2023-05-08,183,NICAD85/86,60.07,1030.0,1030.0,1020.0,1020.0,"1,027.60",104.00,"1,030.00","106,870.00",4,-10.00,10.00,-0.97,0.98,-0.74,0.00,0.00,"1,100.00","1,000.00"
2023-05-10,183,NICAD85/86,60.07,1030.0,1030.0,1020.0,1020.0,"1,027.60",104.00,"1,030.00","106,870.00",4,-10.00,10.00,-0.97,0.98,-0.74,0.00,0.00,"1,100.00","1,000.00"
2023-05-23,183,NICAD85/86,60.07,1030.0,1030.0,1020.0,1020.0,"1,027.60",104.00,"1,030.00","106,870.00",4,-10.00,10.00,-0.97,0.98,-0.74,0.00,0.00,"1,100.00","1,000.00"
2023-09-28,183,NICAD85/86,60.07,1030.0,1030.0,1020.0,1020.0,"1,027.60",104.00,"1,030.00","106,870.00",4,-10.00,10.00,-0.97,0.98,-0.74,0.00,0.00,"1,100.00","1,000.00"
2024-01-23,183,NICAD85/86,60.07,1030.0,1030.0,1020.0,1020.0,"1,027.60",104.00,"1,030.00","106,870.00",4,-10.00,10.00,-0.97,0.98,-0.74,0.00,0.00,"1,100.00","1,000.00"
2024-02-25,183,NICAD85/86,60.07,1030.0,1030.0,1020.0,1020.0,"1,027.60",104.00,"1,030.00","106,870.00",4,-10.00,10.00,-0.97,0.98,-0.74,0.00,0.00,"1,100.00","1,000.00"
2024-02-26,183,NICAD85/86,60.07,1030.0,1030.0,1020.0,1020.0,"1,027.60",104.00,"1,030.00","106,870.00",4,-10.00,10.00,-0.97,0.98,-0.74,0.00,0.00,"1,100.00","1,000.00"
2024-02-28,183,NICAD85/86,60.07,1030.0,1030.0,1020.0,1020.0,"1,027.60",104.00,"1,030.00","106,870.00",4,-10.00,10.00,-0.97,0.98,-0.74,0.00,0.00,"1,100.00","1,000.00"
2024-03-04,183,NICAD85/86,60.07,1030.0,1030.0,1020.0,1020.0,"1,027.60",104.00,"1,030.00","106,870.00",4,-10.00,10.00,-0.97,0.98,-0.74,0.00,0.00,"1,100.00","1,000.00"
2024-03-26,183,NICAD85/86,60.07,1030.0,1030.0,1020.0,1020.0,"1,027.60",104.00,"1,030.00","106,870.00",4,-10.00,10.00,-0.97,0.98,-0.74,0.00,0.00,"1,100.00","1,000.00"
