Date,S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
2022-12-07,19,BOKL,29.66,218.0,224.0,214.2,216.8,218.36,"47,106.00",227.10,"10,285,900.20",327,-10.3,9.8,-4.54,4.58,-0.72,330.00,214.20
2022-12-11,20,BOKL,29.91,216.6,216.6,209.4,209.7,212.49,"25,076.00",216.80,"5,328,361.50",180,-7.1,7.2,-3.27,3.44,-1.33,330.00,209.40
2022-12-12,20,BOKL,30.15,206.0,212.0,204.0,208.0,208.01,"17,181.00",209.70,"3,573,818.40",141,-1.7,8.0,-0.81,3.92,0.0,330.00,204.00
2022-12-13,20,BOKL,29.68,208.0,213.0,205.1,206.0,207.01,"14,328.00",208.00,"2,966,104.00",136,-2.0,7.9,-0.96,3.85,-0.49,330.00,204.00
2022-12-15,20,BOKL,34.07,202.0,207.0,202.0,203.0,203.27,"18,575.00",205.50,"3,775,751.10",135,-2.5,5.0,-1.22,2.48,-0.13,330.00,202.00
2022-12-18,19,BOKL,33.84,203.0,203.0,199.0,199.1,200.80,"19,480.00",203.00,"3,911,643.40",136,-3.9,4.0,-1.92,2.01,-0.86,330.00,199.00
2022-12-19,20,BOKL,31.89,198.0,204.0,196.0,197.6,197.92,"10,764.00",199.10,"2,130,409.20",95,-1.5,8.0,-0.75,4.08,-0.16,330.00,196.00
2022-12-20,19,BOKL,33.87,197.6,205.0,195.2,199.0,200.17,"12,000.00",197.60,"2,402,075.90",76,1.4,9.8,0.71,5.02,-0.59,330.00,195.20
2022-12-21,21,BOKL,31.57,200.0,202.0,198.0,199.0,199.55,"6,022.00",199.00,"1,201,670.30",55,0.0,4.0,0.0,2.02,-0.27,330.00,195.20
2022-12-22,21,BOKL,34.07,198.0,200.0,196.2,197.0,197.09,"9,710.00",199.00,"1,913,764.60",96,-2.0,3.8,-1.01,1.94,-0.05,330.00,195.20
2022-12-26,19,BOKL,45.15,200.9,207.0,197.1,205.0,202.13,"25,638.00",197.00,"5,182,172.20",164,8.0,9.9,4.06,5.02,1.4,330.00,195.20
2022-12-27,20,BOKL,49.46,208.0,216.0,208.0,210.4,213.05,"23,245.00",205.00,"4,952,310.80",185,5.4,8.00,2.63,3.85,-1.26,330.00,195.20
2022-12-28,21,BOKL,44.84,211.0,214.0,205.9,208.0,209.38,"11,860.00",210.40,"2,483,281.00",98,-2.4,8.1,-1.14,3.93,-0.66,330.00,195.20
2022-12-29,21,BOKL,48.67,210.0,212.0,205.0,210.1,209.55,"23,346.00",208.00,"4,892,256.30",110,2.1,7.0,1.01,3.41,0.26,330.00,195.20
2023-01-01,22,BOKL,49.57,211.6,213.0,208.6,208.9,211.10,"32,432.00",210.10,"6,846,459.50",186,-1.2,4.40,-0.57,2.11,-1.05,330.00,195.20
2023-01-02,20,BOKL,45.59,208.0,212.0,207.0,207.0,208.51,"30,558.00",208.90,"6,371,721.30",168,-1.9,5.0,-0.91,2.42,-0.73,330.00,195.20
2023-01-03,22,BOKL,49.28,207.0,214.0,205.1,205.1,207.35,"31,356.00",207.00,"6,501,815.20",186,-1.9,8.9,-0.92,4.34,-1.1,330.00,195.20
2023-01-04,22,BOKL,48.96,209.0,212.0,205.0,208.1,207.56,"21,828.00",205.10,"4,530,679.50",151,3.0,7.0,1.46,3.41,0.26,330.00,195.20
2023-01-05,21,BOKL,55.68,212.0,215.5,207.0,207.2,209.78,"55,481.00",208.10,"11,638,527.50",246,-0.9,8.5,-0.43,4.11,-1.24,330.00,195.20
2023-01-08,22,BOKL,60.38,211.0,213.0,207.0,207.3,209.22,"76,723.00",207.20,"16,052,311.00",283,0.10,6.00,0.05,2.9,-0.93,330.00,195.20
